time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.5470;   -0.1692;   -0.4697;   -0.3258;   -0.1182;   -0.2875;   -0.1460;   -0.0318;    0.0385;   -0.3300;   -0.0376;    0.2008;
   2;    1.5914;   -0.1815;   -0.5098;   -0.3378;   -0.0212;   -0.2521;   -0.1872;   -0.0552;   -0.0100;   -0.2998;   -0.0420;    0.1933;
   3;    1.6970;   -0.2493;   -0.5662;   -0.2332;    0.0517;   -0.2352;   -0.2136;   -0.0911;   -0.1057;   -0.2024;   -0.0126;    0.2044;
   4;    1.8268;   -0.5300;   -0.4067;   -0.1359;    0.0379;   -0.1565;   -0.2111;   -0.2076;   -0.1159;   -0.1511;    0.0165;    0.2219;
   5;    1.9328;   -0.7372;   -0.2921;   -0.1301;    0.1230;   -0.1524;   -0.2586;   -0.2623;   -0.1301;   -0.0935;    0.0166;    0.2154;
   6;    1.9860;   -0.8592;   -0.2236;   -0.1463;    0.2600;   -0.1683;   -0.3248;   -0.2423;   -0.1762;   -0.0440;    0.0287;    0.1523;
   7;    1.7036;   -0.8089;   -0.2398;   -0.0162;    0.2473;   -0.1174;   -0.3417;   -0.2947;   -0.1269;   -0.0386;    0.0250;    0.0963;
   8;    1.5812;   -0.7968;   -0.2179;    0.1049;    0.2374;   -0.0504;   -0.4072;   -0.2747;   -0.1258;   -0.0481;    0.0386;    0.0417;
   9;    1.7237;   -0.9568;   -0.0386;    0.1225;    0.2917;   -0.0248;   -0.4657;   -0.2103;   -0.1548;   -0.0998;    0.0877;   -0.0052;
  10;    1.8305;   -1.0791;    0.1418;    0.1660;    0.2976;   -0.0795;   -0.4571;   -0.1816;   -0.1503;   -0.1290;    0.0615;   -0.0323;
