time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.9578;    0.0392;   -0.1373;   -0.6405;    0.1728;   -0.4578;   -0.0739;    0.1284;   -0.2188;   -0.1991;    0.0365;    0.1434;
   2;    0.8257;   -0.0576;   -0.0456;   -0.5620;    0.2006;   -0.4280;   -0.1384;    0.1214;   -0.2682;   -0.1780;    0.0765;    0.1646;
   3;    0.8044;   -0.0953;    0.0189;   -0.5206;    0.2326;   -0.4523;   -0.1011;    0.1063;   -0.3284;   -0.1569;    0.1191;    0.2217;
   4;    0.6753;    0.0839;   -0.0890;   -0.3375;    0.2818;   -0.5002;    0.0008;   -0.0586;   -0.3291;   -0.1840;    0.2106;    0.2222;
   5;    0.5208;    0.1361;   -0.1908;   -0.2547;    0.3227;   -0.5605;    0.0953;   -0.1916;   -0.3380;   -0.1511;    0.0983;    0.2054;
   6;    0.4159;    0.0632;   -0.1109;   -0.1160;    0.2839;   -0.4306;    0.0916;   -0.3170;   -0.2733;   -0.1491;    0.0809;    0.2153;
   7;    0.3807;   -0.1458;    0.0734;    0.0756;    0.2278;   -0.3180;    0.0576;   -0.4151;   -0.1421;   -0.1412;    0.0908;    0.1792;
   8;    0.4336;   -0.2214;    0.2008;    0.1942;    0.1925;   -0.3146;    0.0063;   -0.3850;   -0.0877;   -0.1900;    0.1107;    0.0856;
   9;    0.4671;   -0.2189;    0.2448;    0.3638;    0.1994;   -0.3776;    0.0011;   -0.3327;   -0.0459;   -0.1938;    0.0495;   -0.0136;
  10;    0.3685;   -0.2151;    0.3558;    0.4752;    0.1937;   -0.3169;   -0.0111;   -0.2803;    0.0155;   -0.2143;    0.0333;   -0.0985;
  11;    0.2593;   -0.2629;    0.4810;    0.4967;    0.2324;   -0.2585;   -0.0406;   -0.2315;    0.0626;   -0.2140;    0.0085;   -0.1692;
  12;    0.1857;   -0.2959;    0.5442;    0.5803;    0.1797;   -0.2386;    0.0325;   -0.2816;    0.0816;   -0.1772;   -0.0581;   -0.2204;
