time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.1835;   -0.0571;   -0.0857;   -0.3924;    0.0176;   -0.4502;   -0.1205;    0.0018;    0.2348;    0.0170;   -0.2000;   -0.0002;
   2;    1.1259;   -0.0756;   -0.1065;   -0.4148;    0.0856;   -0.4504;   -0.1009;   -0.0307;    0.2219;    0.0107;   -0.2412;    0.0005;
   3;    1.2282;   -0.0453;   -0.2473;   -0.3319;    0.1180;   -0.4421;   -0.0652;   -0.0648;    0.2329;    0.0056;   -0.2535;   -0.0326;
   4;    1.3629;   -0.1057;   -0.2359;   -0.2996;    0.0441;   -0.3331;   -0.0726;   -0.1026;    0.2463;   -0.0549;   -0.2231;   -0.0326;
   5;    1.3272;    0.0082;   -0.3604;   -0.3441;    0.1200;   -0.2812;   -0.0583;   -0.1402;    0.2532;   -0.1141;   -0.2028;   -0.0495;
   6;    1.3035;    0.0617;   -0.4197;   -0.3564;    0.2263;   -0.2805;   -0.0563;   -0.1474;    0.1897;   -0.1128;   -0.2208;   -0.0575;
   7;    1.1936;    0.0072;   -0.3261;   -0.3576;    0.2607;   -0.2259;   -0.0540;   -0.1963;    0.1476;   -0.1356;   -0.2300;   -0.0049;
   8;    1.1738;   -0.0768;   -0.2528;   -0.3801;    0.3013;   -0.1576;   -0.0569;   -0.2610;    0.1481;   -0.1737;   -0.2407;    0.0652;
   9;    1.2621;   -0.1071;   -0.3857;   -0.2616;    0.2560;   -0.0798;   -0.0758;   -0.2923;    0.1564;   -0.2608;   -0.1735;    0.0235;
  10;    1.1389;   -0.1164;   -0.3472;   -0.2687;    0.3110;   -0.0706;   -0.1074;   -0.2764;    0.1483;   -0.2791;   -0.1595;    0.0478;
  11;    1.0164;   -0.1509;   -0.3275;   -0.2232;    0.3519;   -0.0296;   -0.1160;   -0.3194;    0.1223;   -0.2786;   -0.1471;    0.0795;
  12;    1.0028;   -0.1611;   -0.3014;   -0.2122;    0.4388;   -0.0019;   -0.1315;   -0.3430;    0.0729;   -0.2579;   -0.1262;    0.1157;
  13;    0.9913;   -0.2117;   -0.2268;   -0.1686;    0.4778;    0.0331;   -0.1362;   -0.3739;    0.0608;   -0.2569;   -0.1299;    0.1576;
  14;    0.9843;   -0.2672;   -0.1959;   -0.1290;    0.4740;    0.0928;   -0.1649;   -0.3981;    0.1009;   -0.2765;   -0.1261;    0.1609;
