time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.9228;   -0.5684;   -0.2913;   -0.4061;    0.1429;   -0.3305;   -0.2462;    0.1898;   -0.1793;   -0.1076;    0.0539;    0.1328;
   2;    1.9129;   -0.5525;   -0.4608;   -0.1993;    0.0906;   -0.3514;   -0.1168;   -0.0085;   -0.1237;   -0.1145;   -0.0008;    0.2344;
   3;    1.8970;   -0.5417;   -0.5101;   -0.0956;    0.0372;   -0.3157;   -0.1067;   -0.1420;   -0.0641;   -0.1462;    0.0032;    0.2508;
   4;    1.5252;   -0.5080;   -0.3196;   -0.2744;    0.1808;   -0.1820;   -0.3447;   -0.0418;   -0.1273;   -0.1734;    0.0658;    0.1927;
   5;    1.3364;   -0.4495;   -0.2704;   -0.2840;    0.2921;   -0.1750;   -0.4501;   -0.0600;   -0.1513;   -0.1616;    0.1146;    0.1284;
   6;    1.3454;   -0.4195;   -0.2926;   -0.1897;    0.3355;   -0.1656;   -0.4461;   -0.2052;   -0.1046;   -0.1162;    0.0899;    0.1288;
   7;    1.4005;   -0.5593;   -0.2457;   -0.0510;    0.3934;   -0.1867;   -0.3882;   -0.2688;   -0.1510;   -0.0078;    0.0429;    0.1043;
   8;    1.3953;   -0.6664;   -0.0982;    0.0706;    0.3836;   -0.1439;   -0.4101;   -0.2431;   -0.1714;    0.0131;    0.0430;    0.0418;
   9;    1.5938;   -0.9198;    0.2101;    0.0791;    0.3792;   -0.1975;   -0.4120;   -0.2231;   -0.1758;    0.0437;   -0.0097;   -0.0360;
  10;    1.7581;   -1.1011;    0.4300;    0.0752;    0.3151;   -0.1713;   -0.4609;   -0.2038;   -0.1883;    0.0321;   -0.0073;   -0.1158;
  11;    1.7904;   -1.0375;    0.4006;    0.2208;    0.2619;   -0.1589;   -0.4334;   -0.1706;   -0.1417;   -0.0777;    0.0176;   -0.0779;
