time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.5710;   -1.0798;    0.2713;   -0.5416;   -0.2223;   -0.1255;   -0.2627;    0.1378;   -0.0152;   -0.3071;   -0.0146;    0.2577;
   2;    1.5701;   -0.9643;    0.2625;   -0.5845;   -0.0356;   -0.0942;   -0.2924;    0.1278;   -0.0897;   -0.2752;    0.0056;    0.2419;
   3;    1.3789;   -0.9408;    0.3047;   -0.5893;    0.0691;   -0.0201;   -0.2732;    0.0935;   -0.1644;   -0.3007;   -0.0194;    0.1945;
   4;    1.3500;   -1.0101;    0.2939;   -0.5415;    0.1718;    0.0108;   -0.2745;    0.0556;   -0.2423;   -0.3172;   -0.0110;    0.1604;
   5;    1.1094;   -0.9057;    0.2764;   -0.4458;    0.3534;   -0.0475;   -0.3262;   -0.0110;   -0.2878;   -0.2700;   -0.0012;    0.1312;
   6;    1.0353;   -0.8846;    0.3489;   -0.2991;    0.3859;   -0.1269;   -0.3087;   -0.0790;   -0.3216;   -0.1749;   -0.0257;    0.1025;
   7;    0.8918;   -0.8484;    0.4333;   -0.1958;    0.3935;   -0.1684;   -0.3340;   -0.1178;   -0.2942;   -0.0963;   -0.0208;   -0.0092;
   8;    0.7828;   -0.9325;    0.5512;   -0.1282;    0.4211;   -0.1611;   -0.3737;   -0.0840;   -0.2604;   -0.0765;    0.0019;   -0.0939;
   9;    0.6988;   -0.9970;    0.6348;   -0.0372;    0.4408;   -0.1232;   -0.3327;   -0.0291;   -0.2362;   -0.0712;    0.0024;   -0.1656;
  10;    0.6180;   -0.9489;    0.7007;    0.0207;    0.4727;   -0.1766;   -0.3205;    0.0349;   -0.2263;   -0.0874;   -0.0234;   -0.2157;
  11;    0.5712;   -0.9430;    0.8200;    0.1071;    0.4375;   -0.2131;   -0.3317;    0.0503;   -0.2092;   -0.1011;   -0.0629;   -0.2382;
  12;    0.4721;   -0.9495;    0.8716;    0.1294;    0.4209;   -0.2208;   -0.3115;    0.0606;   -0.2179;   -0.1009;   -0.0845;   -0.2603;
  13;    0.3542;   -0.8848;    0.8689;    0.1589;    0.4400;   -0.2678;   -0.2891;    0.0644;   -0.2164;   -0.0989;   -0.1040;   -0.2519;
