time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.1168;   -0.4636;    0.3905;   -0.7052;   -0.2030;   -0.2192;   -0.0365;    0.2410;   -0.0500;   -0.2207;   -0.0118;    0.2133;
   2;    1.0751;   -0.4608;    0.4458;   -0.7063;   -0.1297;   -0.1703;   -0.0935;    0.1950;   -0.0583;   -0.2266;   -0.0219;    0.2772;
   3;    1.0157;   -0.3378;    0.3972;   -0.6479;   -0.0607;   -0.1173;   -0.0930;    0.1734;   -0.0537;   -0.2277;    0.0192;    0.2872;
   4;    0.9734;   -0.1286;    0.2143;   -0.5521;   -0.0442;   -0.0589;   -0.0837;    0.1452;   -0.0190;   -0.2088;    0.0848;    0.2383;
   5;    1.1392;   -0.1677;    0.0844;   -0.4908;    0.1264;   -0.1055;   -0.0899;    0.1077;   -0.0732;   -0.1938;    0.0852;    0.2168;
   6;    1.2134;   -0.4017;    0.0977;   -0.4973;    0.3046;   -0.1913;   -0.1202;    0.1379;   -0.1856;   -0.2513;    0.0162;    0.2430;
   7;    1.2316;   -0.4877;    0.2784;   -0.5489;    0.2489;   -0.1603;   -0.1701;    0.1685;   -0.2088;   -0.2937;    0.0779;    0.3091;
   8;    1.2632;   -0.5614;    0.3287;   -0.5346;    0.2382;   -0.0563;   -0.2072;    0.1568;   -0.1614;   -0.2997;    0.0635;    0.2714;
   9;    1.2885;   -0.5975;    0.3171;   -0.4792;    0.2791;    0.0164;   -0.2845;    0.1045;   -0.1437;   -0.2856;    0.0829;    0.2046;
  10;    1.3324;   -0.6669;    0.4007;   -0.4703;    0.3473;    0.0079;   -0.3601;    0.1222;   -0.1937;   -0.2608;    0.1360;    0.1430;
  11;    1.1799;   -0.6636;    0.4941;   -0.4915;    0.4539;   -0.0295;   -0.4130;    0.1603;   -0.2437;   -0.2490;    0.1585;    0.1236;
  12;    0.6524;   -0.5553;    0.6359;   -0.4253;    0.5776;   -0.0055;   -0.4569;    0.1912;   -0.2659;   -0.2582;    0.1661;    0.1003;
  13;    0.7797;   -0.6201;    0.6385;   -0.4105;    0.5800;    0.0147;   -0.4817;    0.1657;   -0.2316;   -0.2294;    0.1737;    0.0816;
  14;    1.1426;   -0.6080;    0.3771;   -0.2187;    0.4788;    0.0003;   -0.4028;    0.0148;   -0.1675;   -0.2216;    0.1304;    0.1070;
  15;    1.1766;   -0.5593;    0.2880;   -0.0941;    0.4572;    0.0169;   -0.3963;    0.0041;   -0.1787;   -0.2177;    0.1436;    0.0396;
  16;    1.2546;   -0.6393;    0.3980;   -0.1382;    0.5181;    0.0053;   -0.4191;    0.0350;   -0.1847;   -0.2445;    0.1462;    0.0375;
  17;    1.1289;   -0.6753;    0.4011;   -0.0717;    0.5123;    0.0238;   -0.3853;    0.0077;   -0.1938;   -0.2229;    0.1572;    0.0151;
  18;    1.1367;   -0.6923;    0.4398;   -0.0461;    0.5330;    0.0210;   -0.3719;    0.0025;   -0.2259;   -0.1934;    0.1637;   -0.0191;
  19;    1.0959;   -0.5670;    0.3744;    0.0223;    0.5462;   -0.0236;   -0.3625;    0.0077;   -0.2621;   -0.1712;    0.1589;   -0.0693;
  20;    1.0288;   -0.5016;    0.2886;    0.1356;    0.5249;   -0.0585;   -0.3812;    0.0343;   -0.2567;   -0.1772;    0.1284;   -0.1004;
