time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.1736;   -0.7825;    0.6083;   -0.5173;   -0.6675;   -0.1718;    0.4241;   -0.2299;   -0.3154;    0.1252;   -0.1885;   -0.0586;
   2;    1.0389;   -0.8044;    0.6545;   -0.5399;   -0.6060;   -0.1334;    0.3632;   -0.1959;   -0.3309;    0.0839;   -0.1888;   -0.0499;
   3;    0.9533;   -0.8053;    0.6192;   -0.5202;   -0.5500;   -0.1554;    0.3594;   -0.1847;   -0.3534;    0.0401;   -0.1818;   -0.0020;
   4;    1.0029;   -0.8511;    0.6068;   -0.4959;   -0.5370;   -0.1514;    0.3554;   -0.1864;   -0.3853;    0.0154;   -0.1648;    0.0158;
   5;    1.1830;   -0.9496;    0.6277;   -0.4671;   -0.5624;   -0.0942;    0.3191;   -0.1912;   -0.4103;   -0.0209;   -0.1263;    0.0107;
   6;    1.2291;   -0.9831;    0.6020;   -0.4259;   -0.5350;   -0.0900;    0.3093;   -0.2018;   -0.4315;   -0.0451;   -0.1015;    0.0287;
   7;    1.0304;   -0.9601;    0.5658;   -0.3935;   -0.4257;   -0.1245;    0.3131;   -0.2265;   -0.4453;   -0.0399;   -0.1276;    0.0744;
   8;    1.0327;   -1.0143;    0.5971;   -0.4076;   -0.3440;   -0.1167;    0.2601;   -0.1866;   -0.4863;   -0.0645;   -0.1185;    0.0839;
   9;    1.0773;   -1.0530;    0.5885;   -0.3329;   -0.3268;   -0.0994;    0.2268;   -0.1882;   -0.4981;   -0.1090;   -0.0787;    0.0846;
  10;    1.1976;   -1.1103;    0.5299;   -0.2395;   -0.3448;   -0.0591;    0.1980;   -0.2382;   -0.4740;   -0.1484;   -0.0536;    0.1102;
  11;    1.3123;   -1.1526;    0.4630;   -0.2146;   -0.2978;   -0.0535;    0.1379;   -0.2588;   -0.4590;   -0.1661;   -0.0300;    0.1520;
  12;    1.2707;   -1.1075;    0.4614;   -0.2334;   -0.1866;   -0.0734;    0.0520;   -0.2535;   -0.4460;   -0.1664;   -0.0235;    0.1914;
  13;    0.9711;   -0.8129;    0.5736;   -0.2183;   -0.0665;   -0.0670;    0.0006;   -0.2390;   -0.4342;   -0.1898;   -0.0085;    0.2374;
  14;    1.0698;   -0.8911;    0.5975;   -0.2514;    0.0027;   -0.0268;   -0.0761;   -0.2962;   -0.4494;   -0.0853;    0.0203;    0.1353;
  15;    1.2339;   -1.0144;    0.5257;   -0.1860;   -0.0506;   -0.0229;   -0.0466;   -0.3102;   -0.4770;   -0.0813;    0.0601;    0.0954;
  16;    1.2599;   -1.0943;    0.5363;   -0.0972;   -0.0714;   -0.0618;   -0.0090;   -0.3300;   -0.4806;   -0.0225;    0.0724;    0.0637;
  17;    1.2227;   -1.2526;    0.6199;   -0.0989;   -0.1139;    0.0084;   -0.0388;   -0.3525;   -0.4889;   -0.0290;    0.0997;    0.0140;
  18;    1.1794;   -1.2413;    0.6340;   -0.0019;   -0.1553;    0.0029;   -0.0260;   -0.3853;   -0.4721;   -0.0234;    0.1096;    0.0058;
  19;    1.2173;   -1.2611;    0.6869;    0.0084;   -0.1422;   -0.0166;   -0.0471;   -0.3705;   -0.4727;   -0.0006;    0.1141;   -0.0340;
  20;    1.2112;   -1.2714;    0.7054;    0.0354;   -0.1072;   -0.0445;   -0.0759;   -0.3524;   -0.4566;    0.0121;    0.1003;   -0.0623;
  21;    1.1768;   -1.2512;    0.6415;    0.1549;   -0.1189;   -0.0288;   -0.1002;   -0.3806;   -0.3750;   -0.0279;    0.0744;   -0.0292;
  22;    1.2184;   -1.3091;    0.6473;    0.1323;   -0.0802;   -0.0637;   -0.1164;   -0.3556;   -0.3832;   -0.0073;    0.0647;   -0.0605;
  23;    1.1538;   -1.3087;    0.6247;    0.1451;   -0.0584;   -0.0956;   -0.0919;   -0.3476;   -0.4035;    0.0078;    0.0639;   -0.0797;
