time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.8965;   -0.6258;    0.1242;   -0.7328;    0.1553;   -0.3302;   -0.2394;    0.2311;   -0.2182;   -0.2342;   -0.0896;    0.0545;
   2;    0.8860;   -0.6382;    0.1623;   -0.7052;    0.1894;   -0.2621;   -0.2524;    0.1777;   -0.2841;   -0.2425;   -0.0529;    0.0398;
   3;    0.8521;   -0.6253;    0.2236;   -0.6363;    0.2724;   -0.2080;   -0.2836;    0.1100;   -0.3304;   -0.2443;   -0.0430;    0.0391;
   4;    0.7419;   -0.6206;    0.2508;   -0.5337;    0.3427;   -0.1720;   -0.2864;    0.0425;   -0.3838;   -0.2451;   -0.0176;    0.0319;
   5;    0.6918;   -0.6877;    0.2770;   -0.4917;    0.3488;   -0.1254;   -0.2630;   -0.0163;   -0.4561;   -0.2336;    0.0434;    0.0187;
   6;    0.6490;   -0.7761;    0.3141;   -0.4386;    0.3529;   -0.1226;   -0.2574;   -0.0367;   -0.5014;   -0.2352;    0.0999;    0.0280;
   7;    0.5660;   -0.8277;    0.3339;   -0.3337;    0.3749;   -0.1642;   -0.2626;   -0.0275;   -0.5013;   -0.2371;    0.1248;    0.0284;
   8;    0.4611;   -0.8681;    0.4084;   -0.1914;    0.4068;   -0.1864;   -0.2758;   -0.0064;   -0.4483;   -0.2034;    0.1149;   -0.0399;
   9;    0.3750;   -0.9241;    0.5214;   -0.0628;    0.4738;   -0.1863;   -0.3027;    0.0352;   -0.3683;   -0.1860;    0.0503;   -0.1281;
  10;    0.3670;   -0.9728;    0.6206;    0.0203;    0.4920;   -0.2159;   -0.3342;    0.0690;   -0.3155;   -0.1842;   -0.0109;   -0.1894;
