time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.3417;   -0.4082;    0.0913;   -0.6334;    0.0474;   -0.3935;   -0.1922;    0.0790;    0.0983;    0.2037;   -0.2726;   -0.0718;
   2;    1.1591;   -0.3373;    0.0628;   -0.6479;    0.1253;   -0.3780;   -0.1850;    0.0530;    0.1019;    0.1342;   -0.3094;    0.0186;
   3;    1.0765;   -0.2429;    0.0580;   -0.6595;    0.1562;   -0.2951;   -0.1528;   -0.0070;    0.0832;    0.1095;   -0.3093;    0.0684;
   4;    1.1636;   -0.1646;   -0.0763;   -0.6789;    0.2198;   -0.1705;   -0.0942;   -0.1083;    0.0246;    0.0710;   -0.2611;    0.0924;
   5;    1.3033;   -0.2036;   -0.2196;   -0.5955;    0.2588;   -0.1732;   -0.0823;   -0.1556;    0.0748;   -0.0412;   -0.2596;    0.0948;
   6;    1.1436;   -0.0283;   -0.2689;   -0.5735;    0.3717;   -0.2097;   -0.0533;   -0.1721;    0.0297;   -0.0952;   -0.2424;    0.1107;
   7;    0.9531;    0.1896;   -0.3654;   -0.6330;    0.5463;   -0.2181;   -0.0421;   -0.1436;   -0.1026;   -0.0456;   -0.2015;    0.0638;
   8;    0.8010;    0.1573;   -0.3601;   -0.5609;    0.5567;   -0.1396;   -0.0578;   -0.1859;   -0.1407;   -0.0937;   -0.1371;    0.0819;
   9;    0.6705;    0.0363;   -0.2982;   -0.4260;    0.5182;   -0.0502;   -0.1236;   -0.2509;   -0.0671;   -0.1908;   -0.0923;    0.1229;
  10;    0.6606;   -0.0317;   -0.3008;   -0.3469;    0.5570;   -0.0294;   -0.1124;   -0.3355;   -0.0194;   -0.1987;   -0.1169;    0.1346;
  11;    0.7215;   -0.1076;   -0.3225;   -0.2558;    0.6433;   -0.1021;   -0.0764;   -0.3538;   -0.0485;   -0.1577;   -0.1105;    0.1144;
  12;    0.6897;   -0.1396;   -0.2739;   -0.1980;    0.6302;   -0.0268;   -0.1025;   -0.3858;   -0.0445;   -0.1679;   -0.0495;    0.0765;
  13;    0.6154;   -0.2019;   -0.2198;   -0.0622;    0.6374;   -0.0276;   -0.1558;   -0.3955;    0.0184;   -0.1633;   -0.0546;    0.0307;
  14;    0.5152;   -0.1971;   -0.1647;    0.0517;    0.6606;   -0.0690;   -0.1786;   -0.4023;    0.0408;   -0.1499;   -0.0485;    0.0048;
  15;    0.3950;   -0.2100;   -0.0975;    0.0841;    0.6518;   -0.1062;   -0.1520;   -0.3679;   -0.0033;   -0.1253;   -0.0563;   -0.0053;
  16;    0.4822;   -0.3063;   -0.0152;    0.1126;    0.6273;   -0.0948;   -0.1658;   -0.3190;    0.0003;   -0.1488;   -0.0552;   -0.0344;
  17;    0.4848;   -0.3756;    0.0414;    0.1968;    0.6148;   -0.1192;   -0.1792;   -0.3077;    0.0710;   -0.2314;   -0.0123;   -0.0135;
