time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.3749;   -0.4160;   -0.0609;   -0.6156;    0.1858;   -0.3446;   -0.0345;    0.3328;   -0.2188;   -0.1585;   -0.0922;    0.0476;
   2;    1.3291;   -0.4221;    0.0245;   -0.5865;    0.1887;   -0.3589;   -0.0079;    0.3518;   -0.2568;   -0.1698;   -0.0830;    0.0952;
   3;    1.4871;   -0.4644;    0.1613;   -0.5004;    0.1430;   -0.3070;    0.0429;    0.2864;   -0.2254;   -0.1036;   -0.0935;    0.1524;
   4;    1.5522;   -0.4969;    0.2612;   -0.5307;    0.1833;   -0.1555;   -0.1075;    0.2746;   -0.1500;   -0.2416;    0.0382;    0.2500;
   5;    1.4551;   -0.5757;    0.2030;   -0.4656;    0.2352;   -0.0978;   -0.1867;    0.2892;   -0.1221;   -0.2953;    0.1177;    0.2502;
   6;    1.4096;   -0.6342;    0.2337;   -0.4952;    0.3787;   -0.1010;   -0.2036;    0.2699;   -0.1793;   -0.2335;    0.0991;    0.2223;
   7;    1.3255;   -0.5697;    0.2351;   -0.4747;    0.4892;   -0.0570;   -0.2285;    0.1925;   -0.1873;   -0.1929;    0.0711;    0.1996;
   8;    1.2274;   -0.5663;    0.2432;   -0.4409;    0.5942;   -0.0164;   -0.2726;    0.1943;   -0.1697;   -0.2056;    0.0632;    0.1519;
   9;    1.2478;   -0.6542;    0.3188;   -0.3835;    0.6178;   -0.0205;   -0.3153;    0.1850;   -0.2188;   -0.1692;    0.1049;    0.1015;
  10;    1.1954;   -0.6627;    0.3477;   -0.2924;    0.6401;   -0.0444;   -0.3390;    0.1490;   -0.1986;   -0.1503;    0.0882;    0.0854;
  11;    1.0856;   -0.6492;    0.3618;   -0.1700;    0.6913;   -0.1039;   -0.3730;    0.0880;   -0.1709;   -0.0731;    0.0636;    0.0369;
  12;    1.0535;   -0.6681;    0.4068;   -0.1433;    0.7254;   -0.0866;   -0.3730;    0.0757;   -0.2045;   -0.0481;    0.0695;    0.0064;
  13;    0.9476;   -0.6617;    0.4200;   -0.0960;    0.7131;   -0.0499;   -0.2994;    0.1081;   -0.2233;   -0.0894;    0.0875;    0.0025;
  14;    0.9447;   -0.7378;    0.5468;   -0.0470;    0.7100;   -0.0502;   -0.3400;    0.1254;   -0.1906;   -0.0607;    0.0711;   -0.0600;
