time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.4343;   -0.4494;    0.1855;   -0.5900;    0.1699;   -0.2376;   -0.2459;    0.2738;   -0.0976;   -0.2755;   -0.1388;    0.0405;
   2;    1.3071;   -0.4374;    0.1407;   -0.5770;    0.2688;   -0.1998;   -0.2405;    0.2469;   -0.1542;   -0.2894;   -0.1367;    0.0518;
   3;    1.2263;   -0.4336;    0.1000;   -0.5466;    0.3048;   -0.2006;   -0.2286;    0.2241;   -0.1801;   -0.2937;   -0.1425;    0.0633;
   4;    1.2214;   -0.4466;    0.0937;   -0.5202;    0.3555;   -0.2290;   -0.2319;    0.1908;   -0.2076;   -0.2791;   -0.1382;    0.0931;
   5;    1.2024;   -0.4508;    0.0865;   -0.4563;    0.4145;   -0.2667;   -0.2337;    0.1493;   -0.2528;   -0.2337;   -0.1110;    0.1098;
   6;    1.1748;   -0.5255;    0.1720;   -0.4616;    0.5154;   -0.2687;   -0.2984;    0.1328;   -0.3196;   -0.2124;   -0.0533;    0.1230;
   7;    1.1289;   -0.5518;    0.2019;   -0.4216;    0.5679;   -0.2619;   -0.3179;    0.1023;   -0.3414;   -0.2032;   -0.0386;    0.1280;
   8;    1.0854;   -0.6027;    0.2339;   -0.3315;    0.6055;   -0.2128;   -0.3364;    0.0504;   -0.3361;   -0.1879;   -0.0164;    0.1088;
   9;    1.0695;   -0.6771;    0.3133;   -0.2800;    0.6348;   -0.1308;   -0.3850;    0.0579;   -0.3217;   -0.2006;    0.0290;    0.0389;
  10;    0.9427;   -0.6776;    0.3409;   -0.2721;    0.6981;   -0.1436;   -0.3502;    0.0864;   -0.3456;   -0.1726;    0.0145;   -0.0125;
  11;    0.8327;   -0.6925;    0.4202;   -0.2131;    0.6753;   -0.1634;   -0.3360;    0.0683;   -0.3687;   -0.1577;    0.0321;   -0.0570;
  12;    0.6373;   -0.6304;    0.4345;   -0.0554;    0.6569;   -0.2123;   -0.3516;    0.0301;   -0.3456;   -0.1550;    0.0319;   -0.1044;
