time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.2883;   -0.2526;   -0.5907;    0.1018;   -0.3495;   -0.3728;    0.1200;    0.0016;    0.1100;   -0.3039;    0.0921;    0.0859;
   2;    1.2310;   -0.1177;   -0.5862;    0.0402;   -0.2158;   -0.3533;    0.1166;   -0.0207;    0.0953;   -0.3684;    0.0607;    0.1160;
   3;    1.0826;   -0.0937;   -0.5264;   -0.0297;   -0.1768;   -0.2666;    0.0382;   -0.0450;    0.0825;   -0.3861;    0.1028;    0.1562;
   4;    1.0370;   -0.0133;   -0.4780;   -0.1311;   -0.1367;   -0.2293;   -0.0078;    0.0077;    0.0907;   -0.4137;    0.1208;    0.1487;
   5;    1.0122;   -0.0403;   -0.4627;   -0.1157;   -0.0707;   -0.2270;   -0.0273;   -0.0219;    0.0772;   -0.4014;    0.1407;    0.1432;
   6;    0.9401;   -0.1599;   -0.3326;   -0.1345;    0.0786;   -0.2083;   -0.1284;    0.0289;   -0.0435;   -0.3125;    0.1155;    0.1788;
   7;    0.9641;   -0.3399;   -0.1617;   -0.1580;    0.1989;   -0.1428;   -0.2327;    0.1307;   -0.1787;   -0.2214;    0.0890;    0.1504;
   8;    0.8449;   -0.3697;   -0.0943;   -0.1118;    0.3109;   -0.1446;   -0.2185;    0.1045;   -0.2136;   -0.2023;    0.1006;    0.1561;
   9;    0.7064;   -0.3239;   -0.0913;   -0.0622;    0.4483;   -0.1644;   -0.2050;    0.0551;   -0.2346;   -0.1892;    0.1191;    0.1257;
  10;    0.6333;   -0.2789;   -0.1591;    0.0607;    0.4656;   -0.1212;   -0.2120;    0.0082;   -0.2506;   -0.1899;    0.1393;    0.0709;
