time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.3135;   -0.8725;    0.2300;   -0.6540;   -0.1733;   -0.2118;   -0.2961;    0.2352;    0.0635;   -0.3212;   -0.0894;    0.1602;
   2;    1.5963;   -0.8668;    0.2177;   -0.6978;   -0.1361;   -0.1914;   -0.3271;    0.2470;    0.0163;   -0.3616;   -0.0712;    0.1657;
   3;    1.5892;   -0.6360;   -0.0312;   -0.6202;   -0.0750;   -0.2593;   -0.2561;    0.2120;   -0.0607;   -0.3632;   -0.0464;    0.1671;
   4;    1.6243;   -0.6752;    0.0038;   -0.7119;    0.0498;   -0.2793;   -0.2848;    0.2124;   -0.1643;   -0.3165;   -0.0409;    0.1518;
   5;    1.3913;   -0.5768;    0.0424;   -0.6672;    0.2200;   -0.2686;   -0.3284;    0.1460;   -0.2121;   -0.2916;   -0.0260;    0.1511;
   6;    1.2853;   -0.5661;    0.1850;   -0.6195;    0.3869;   -0.2582;   -0.3762;    0.0988;   -0.3025;   -0.2743;   -0.0017;    0.1796;
   7;    1.1623;   -0.6078;    0.2274;   -0.4998;    0.4503;   -0.2476;   -0.3670;    0.0207;   -0.3455;   -0.2447;    0.0003;    0.1609;
   8;    1.0928;   -0.7134;    0.2730;   -0.4569;    0.4469;   -0.1677;   -0.3675;   -0.0483;   -0.3911;   -0.2050;    0.0160;    0.1135;
   9;    1.0353;   -0.8027;    0.3248;   -0.3723;    0.4209;   -0.1304;   -0.3477;   -0.0969;   -0.4209;   -0.1569;    0.0417;    0.0598;
  10;    1.1031;   -0.9184;    0.3108;   -0.1406;    0.4154;   -0.1734;   -0.3010;   -0.1019;   -0.3907;   -0.0900;    0.0184;   -0.0188;
  11;    1.0185;   -0.9385;    0.3970;    0.0131;    0.4536;   -0.2073;   -0.2637;   -0.0574;   -0.3318;   -0.0622;   -0.0362;   -0.1121;
  12;    0.9202;   -0.9246;    0.5888;    0.0735;    0.4633;   -0.2477;   -0.3278;   -0.0220;   -0.2790;   -0.0553;   -0.0745;   -0.1985;
  13;    0.8122;   -0.9348;    0.7087;    0.1679;    0.4442;   -0.2780;   -0.3154;   -0.0310;   -0.2668;   -0.0405;   -0.1001;   -0.2160;
  14;    0.6420;   -0.9331;    0.8017;    0.2099;    0.4444;   -0.2886;   -0.3013;   -0.0074;   -0.2607;   -0.0452;   -0.1133;   -0.2131;
