time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.3105;   -0.8008;    0.1100;   -0.5384;   -0.2523;   -0.2002;   -0.1631;    0.1425;   -0.0881;   -0.3035;    0.0387;    0.2230;
   2;    1.3075;   -0.8108;    0.2326;   -0.5981;   -0.1282;   -0.1957;   -0.1728;    0.1361;   -0.1874;   -0.2639;    0.0931;    0.2271;
   3;    1.1760;   -0.7755;    0.3295;   -0.5775;   -0.0079;   -0.1713;   -0.1941;    0.0844;   -0.2364;   -0.2449;    0.0961;    0.2270;
   4;    1.0627;   -0.7392;    0.3241;   -0.4309;    0.0662;   -0.1437;   -0.1611;    0.0014;   -0.2646;   -0.2397;    0.0869;    0.2147;
   5;    0.8715;   -0.7518;    0.3262;   -0.4098;    0.2173;   -0.1112;   -0.1689;   -0.0619;   -0.3237;   -0.2341;    0.0895;    0.2064;
   6;    0.7657;   -0.7390;    0.3519;   -0.3557;    0.3023;   -0.1035;   -0.1759;   -0.1275;   -0.3601;   -0.1772;    0.0975;    0.1529;
   7;    0.6984;   -0.6330;    0.3797;   -0.2845;    0.3419;   -0.1202;   -0.1834;   -0.1667;   -0.3526;   -0.1342;    0.1232;    0.0864;
   8;    0.7715;   -0.6865;    0.4431;   -0.1317;    0.3160;   -0.1145;   -0.2096;   -0.1971;   -0.2971;   -0.0867;    0.0887;    0.0185;
   9;    0.8923;   -0.7409;    0.5205;    0.0488;    0.3285;   -0.1268;   -0.1948;   -0.1944;   -0.2504;   -0.0484;    0.0324;   -0.0121;
  10;    0.6756;   -0.6653;    0.6232;    0.0805;    0.4112;   -0.1591;   -0.2301;   -0.0927;   -0.1896;   -0.0863;   -0.0113;   -0.0967;
  11;    0.5387;   -0.6432;    0.7211;    0.1402;    0.4219;   -0.1947;   -0.2443;   -0.0691;   -0.1581;   -0.0927;   -0.0812;   -0.1435;
