time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.1435;   -0.3611;   -0.1243;   -0.3792;   -0.0347;   -0.2408;   -0.1511;   -0.1260;    0.0645;   -0.4413;   -0.0823;    0.2546;
   2;    0.9564;   -0.4497;   -0.0669;   -0.3696;   -0.0158;   -0.1783;   -0.2075;   -0.1094;   -0.0397;   -0.4245;   -0.0065;    0.2205;
   3;    0.8105;   -0.5565;    0.0371;   -0.3517;    0.0268;   -0.1246;   -0.2714;   -0.0851;   -0.1511;   -0.4010;    0.0414;    0.1981;
   4;    0.6797;   -0.5434;    0.0999;   -0.2757;    0.0922;   -0.1251;   -0.3031;   -0.1057;   -0.2043;   -0.3854;    0.0842;    0.2008;
   5;    0.6209;   -0.5136;    0.1626;   -0.1392;    0.1511;   -0.0994;   -0.3519;   -0.1099;   -0.2154;   -0.3553;    0.1002;    0.1648;
   6;    0.6438;   -0.6491;    0.2568;    0.0106;    0.2232;   -0.0659;   -0.3990;   -0.0952;   -0.2102;   -0.3244;    0.0387;    0.0806;
   7;    0.7109;   -0.8435;    0.3274;    0.0621;    0.3531;   -0.1487;   -0.4321;   -0.0787;   -0.2277;   -0.2518;    0.0076;   -0.0259;
   8;    0.5231;   -0.8365;    0.3472;    0.1183;    0.3959;   -0.2397;   -0.4317;   -0.0739;   -0.2256;   -0.1875;   -0.0101;   -0.0969;
   9;    0.3574;   -0.8117;    0.3924;    0.2092;    0.4235;   -0.2618;   -0.4183;   -0.0605;   -0.1829;   -0.1604;   -0.0364;   -0.1282;
  10;    0.2504;   -0.8352;    0.4465;    0.3038;    0.4342;   -0.2299;   -0.3567;   -0.0233;   -0.1451;   -0.1589;   -0.0511;   -0.1588;
  11;    0.1511;   -0.8871;    0.5650;    0.3485;    0.4253;   -0.1989;   -0.3625;    0.0117;   -0.1750;   -0.1485;   -0.0635;   -0.2291;
