time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.2474;   -0.3520;    0.6433;   -0.5630;   -0.2933;   -0.2547;    0.0926;    0.0356;   -0.3804;   -0.0485;   -0.0631;   -0.0873;
   2;    1.2599;   -0.5268;    0.7264;   -0.5545;   -0.3032;   -0.1949;    0.0657;    0.0074;   -0.4102;   -0.0683;   -0.0306;   -0.0620;
   3;    1.2316;   -0.5903;    0.7563;   -0.5746;   -0.2978;   -0.1437;    0.0541;    0.0110;   -0.4180;   -0.1129;   -0.0268;   -0.0435;
   4;    1.1759;   -0.5998;    0.7558;   -0.5751;   -0.2259;   -0.1096;    0.0249;    0.0264;   -0.4392;   -0.1752;   -0.0052;   -0.0085;
   5;    1.1476;   -0.7051;    0.7378;   -0.5324;   -0.1799;   -0.0813;    0.0087;    0.0268;   -0.4835;   -0.1968;    0.0164;   -0.0286;
   6;    1.1198;   -0.7297;    0.6988;   -0.4521;   -0.1156;   -0.0871;    0.0114;    0.0412;   -0.5140;   -0.2410;    0.0150;   -0.0172;
   7;    1.2132;   -0.7250;    0.7058;   -0.3931;   -0.0679;   -0.0810;    0.0084;    0.0427;   -0.5439;   -0.2653;    0.0479;    0.0034;
   8;    1.1878;   -0.6826;    0.6542;   -0.2980;    0.0327;   -0.0746;   -0.0202;    0.0189;   -0.5443;   -0.2876;    0.0730;    0.0477;
   9;    1.0479;   -0.6775;    0.6503;   -0.2504;    0.1709;   -0.0817;   -0.0939;   -0.0107;   -0.5289;   -0.2627;    0.0592;    0.0898;
  10;    1.2547;   -0.7429;    0.7149;   -0.2006;    0.1784;   -0.0272;   -0.0876;   -0.0995;   -0.5483;   -0.1873;    0.0725;    0.0606;
  11;    1.1548;   -0.7660;    0.6741;   -0.1401;    0.1989;   -0.0037;   -0.0851;   -0.1634;   -0.5419;   -0.1356;    0.0774;   -0.0089;
  12;    0.9977;   -0.8307;    0.6588;   -0.1532;    0.2709;   -0.0072;   -0.1387;   -0.1459;   -0.5433;   -0.1267;    0.0861;   -0.0669;
  13;    0.8835;   -0.9740;    0.6781;   -0.1483;    0.2987;   -0.0528;   -0.1676;   -0.1346;   -0.5416;   -0.0926;    0.0719;   -0.1043;
  14;    0.7588;   -1.0278;    0.6729;   -0.0319;    0.3185;   -0.1427;   -0.1921;   -0.1294;   -0.5135;   -0.0465;    0.0476;   -0.1634;
  15;    0.7467;   -1.0397;    0.7058;    0.1284;    0.3195;   -0.2266;   -0.2253;   -0.1140;   -0.4551;   -0.0160;    0.0150;   -0.2236;
  16;    0.6464;   -1.0400;    0.8412;    0.1779;    0.3180;   -0.2244;   -0.2627;   -0.0938;   -0.3921;    0.0078;   -0.0084;   -0.2802;
