time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.2595;   -0.6312;    0.6435;   -0.4942;   -0.2550;   -0.1666;    0.1930;   -0.0041;   -0.5087;   -0.1174;   -0.1019;   -0.0639;
   2;    1.2193;   -0.7077;    0.6554;   -0.4565;   -0.2654;   -0.1389;    0.1718;   -0.0096;   -0.5154;   -0.1479;   -0.0658;   -0.0575;
   3;    1.2412;   -0.7409;    0.6157;   -0.4226;   -0.2048;   -0.1558;    0.1722;   -0.0086;   -0.5491;   -0.1621;   -0.0628;   -0.0198;
   4;    1.2686;   -0.7791;    0.5999;   -0.4296;   -0.1615;   -0.1472;    0.1655;   -0.0064;   -0.5724;   -0.1897;   -0.0597;    0.0100;
   5;    1.1464;   -0.7776;    0.6042;   -0.3929;   -0.1350;   -0.1001;    0.1456;   -0.0419;   -0.5584;   -0.2235;   -0.0489;    0.0213;
   6;    1.1289;   -0.8062;    0.6166;   -0.3715;   -0.1031;   -0.0713;    0.1026;   -0.0689;   -0.5479;   -0.2351;   -0.0498;    0.0329;
   7;    1.1171;   -0.8573;    0.6114;   -0.3819;   -0.0477;   -0.0527;    0.0477;   -0.0970;   -0.5467;   -0.2164;   -0.0497;    0.0300;
   8;    1.0618;   -0.9183;    0.6160;   -0.3484;   -0.0182;   -0.0386;    0.0295;   -0.1548;   -0.5569;   -0.1636;   -0.0352;    0.0059;
   9;    1.0028;   -0.9575;    0.6262;   -0.2863;   -0.0055;   -0.0248;    0.0262;   -0.2202;   -0.5662;   -0.1193;   -0.0132;   -0.0087;
  10;    0.8899;   -0.9830;    0.6140;   -0.2065;    0.0236;   -0.0208;    0.0199;   -0.2505;   -0.5746;   -0.1138;    0.0172;   -0.0112;
  11;    0.8996;   -1.0952;    0.6322;   -0.1642;    0.0304;   -0.0240;   -0.0044;   -0.2405;   -0.5782;   -0.1108;    0.0379;   -0.0283;
  12;    0.8977;   -1.1525;    0.6629;   -0.1145;    0.0310;   -0.0431;   -0.0388;   -0.2185;   -0.5565;   -0.1135;    0.0564;   -0.0476;
  13;    0.9021;   -1.2088;    0.7081;   -0.0639;    0.0458;   -0.0695;   -0.0862;   -0.2045;   -0.5176;   -0.0847;    0.0693;   -0.0873;
  14;    0.7360;   -1.1109;    0.6651;    0.0581;    0.0788;   -0.1088;   -0.0952;   -0.2207;   -0.4693;   -0.0665;    0.0786;   -0.0933;
  15;    0.7860;   -1.1888;    0.7334;    0.0758;    0.1149;   -0.1096;   -0.1332;   -0.2332;   -0.4406;   -0.0028;    0.0608;   -0.1334;
