time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.1472;   -0.4668;    0.2282;   -0.6311;    0.1055;   -0.2867;   -0.2825;    0.1984;   -0.0249;   -0.2595;   -0.1367;    0.1814;
   2;    1.1506;   -0.4296;    0.1488;   -0.5432;    0.1873;   -0.2571;   -0.2675;    0.1343;   -0.0593;   -0.2885;   -0.0933;    0.2047;
   3;    1.0236;   -0.4701;    0.1676;   -0.4991;    0.1921;   -0.1419;   -0.1998;    0.0485;   -0.1463;   -0.2879;   -0.0340;    0.2477;
   4;    0.9539;   -0.4288;    0.1947;   -0.4690;    0.2734;   -0.1333;   -0.2251;    0.0424;   -0.1836;   -0.3051;   -0.0243;    0.2018;
   5;    0.9462;   -0.3786;    0.1295;   -0.2389;    0.3912;   -0.2564;   -0.3193;   -0.0182;   -0.1105;   -0.2226;   -0.0278;    0.1094;
   6;    0.9458;   -0.3910;    0.0640;   -0.1454;    0.3948;   -0.2101;   -0.1244;   -0.1774;   -0.1849;   -0.1622;   -0.0591;    0.1679;
   7;    0.8670;   -0.2572;    0.0034;   -0.0782;    0.3396;   -0.1901;   -0.0162;   -0.2555;   -0.2190;   -0.2122;    0.0077;    0.1489;
   8;    0.8375;   -0.2651;    0.1064;   -0.0156;    0.3680;   -0.1858;   -0.0909;   -0.1916;   -0.2600;   -0.2123;    0.0290;    0.0866;
   9;    0.7151;   -0.3410;    0.2686;    0.0728;    0.3981;   -0.2603;   -0.1518;   -0.1331;   -0.2136;   -0.1636;    0.0277;   -0.0079;
  10;    0.7019;   -0.4450;    0.3523;    0.2581;    0.4159;   -0.3143;   -0.1727;   -0.0867;   -0.1118;   -0.1156;   -0.0190;   -0.0840;
  11;    0.7109;   -0.5447;    0.4748;    0.3617;    0.4490;   -0.3375;   -0.1452;   -0.0823;   -0.0706;   -0.0837;   -0.0816;   -0.1052;
  12;    0.5560;   -0.5414;    0.6021;    0.3466;    0.4410;   -0.2800;   -0.1829;   -0.0611;   -0.0559;   -0.1305;   -0.0746;   -0.1444;
