time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.7541;   -0.4770;   -0.5411;   -0.0975;   -0.1328;   -0.3283;    0.0172;   -0.0404;   -0.0494;   -0.2559;   -0.0418;    0.2081;
   2;    1.6723;   -0.5528;   -0.5120;   -0.0870;   -0.0337;   -0.3021;   -0.0019;   -0.0910;   -0.1185;   -0.2271;   -0.0129;    0.2204;
   3;    1.7650;   -0.6584;   -0.5064;    0.0269;    0.0519;   -0.2904;   -0.0446;   -0.1449;   -0.1534;   -0.1850;    0.0040;    0.2112;
   4;    1.7157;   -0.7319;   -0.4414;    0.0789;    0.0378;   -0.2127;   -0.1115;   -0.2449;   -0.1329;   -0.1557;    0.0071;    0.1920;
   5;    1.5303;   -0.7249;   -0.3250;    0.0364;    0.0910;   -0.1544;   -0.1807;   -0.3462;   -0.0628;   -0.1519;   -0.0252;    0.2054;
   6;    1.3453;   -0.6817;   -0.2396;    0.0594;    0.1786;   -0.1302;   -0.2567;   -0.3804;   -0.0398;   -0.1438;   -0.0169;    0.1865;
   7;    1.3156;   -0.7280;   -0.1307;    0.1241;    0.1769;   -0.1011;   -0.3151;   -0.3549;   -0.0598;   -0.1123;   -0.0190;    0.1264;
   8;    1.3353;   -0.9090;    0.0462;    0.1981;    0.1653;   -0.0289;   -0.4178;   -0.2708;   -0.1054;   -0.1160;    0.0178;    0.0703;
   9;    1.4156;   -1.0464;    0.1604;    0.2569;    0.1548;    0.0302;   -0.4481;   -0.2457;   -0.1245;   -0.1460;    0.0519;    0.0464;
  10;    1.5438;   -1.1823;    0.3102;    0.2304;    0.1746;    0.0235;   -0.4221;   -0.2481;   -0.1207;   -0.1535;    0.0482;    0.0175;
  11;    1.4448;   -1.1556;    0.3604;    0.2693;    0.1924;    0.0008;   -0.4164;   -0.2255;   -0.1158;   -0.1438;    0.0314;   -0.0184;
  12;    1.3881;   -1.1313;    0.3694;    0.3163;    0.2058;   -0.0392;   -0.4046;   -0.1907;   -0.1144;   -0.1493;    0.0216;   -0.0337;
  13;    1.3292;   -1.0977;    0.3706;    0.3675;    0.1979;   -0.0462;   -0.3919;   -0.1991;   -0.1000;   -0.1285;   -0.0039;   -0.0645;
  14;    1.1868;   -1.0270;    0.3694;    0.4125;    0.1631;   -0.0339;   -0.3769;   -0.1927;   -0.1179;   -0.1184;   -0.0063;   -0.1018;
  15;    1.1864;   -1.0591;    0.4512;    0.3968;    0.1520;   -0.0349;   -0.3508;   -0.1826;   -0.1435;   -0.1240;    0.0085;   -0.1386;
