time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.6843;   -0.3056;    0.2805;   -0.7831;    0.0253;   -0.1218;   -0.1958;    0.2003;   -0.2191;   -0.2566;    0.0846;    0.1003;
   2;    0.9051;   -0.4168;    0.2540;   -0.7061;    0.0764;   -0.1703;   -0.1729;    0.1121;   -0.3027;   -0.2077;    0.1161;    0.0870;
   3;    0.7574;   -0.5443;    0.2247;   -0.5906;    0.1888;   -0.2106;   -0.1542;    0.0453;   -0.3459;   -0.1676;    0.1281;    0.1120;
   4;    0.7577;   -0.6439;    0.2184;   -0.4848;    0.2217;   -0.1681;   -0.1192;   -0.0303;   -0.3853;   -0.1690;    0.1468;    0.1584;
   5;    0.6281;   -0.7071;    0.2615;   -0.3432;    0.2429;   -0.1634;   -0.1314;   -0.0853;   -0.3582;   -0.1868;    0.1015;    0.1628;
   6;    0.5196;   -0.8323;    0.3644;   -0.2141;    0.3026;   -0.2410;   -0.2017;   -0.0741;   -0.3367;   -0.1676;    0.0514;    0.0710;
   7;    0.4714;   -0.8884;    0.4092;   -0.1040;    0.3361;   -0.2569;   -0.2261;   -0.0812;   -0.3010;   -0.1415;    0.0114;    0.0174;
   8;    0.3930;   -0.8949;    0.4920;    0.0134;    0.3895;   -0.2854;   -0.2179;   -0.0726;   -0.2346;   -0.1016;   -0.0580;   -0.0335;
   9;    0.2825;   -0.9171;    0.5875;    0.0717;    0.4562;   -0.3089;   -0.2022;   -0.0393;   -0.2224;   -0.0815;   -0.1170;   -0.0891;
  10;    0.1738;   -0.8947;    0.6781;    0.1460;    0.4957;   -0.3420;   -0.2237;    0.0089;   -0.1938;   -0.0999;   -0.1443;   -0.1189;
