time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.7514;   -0.3853;    0.3633;   -0.6247;   -0.0486;   -0.4395;   -0.1628;    0.1740;    0.1213;   -0.0330;   -0.1904;    0.1906;
   2;    0.8705;   -0.2789;    0.2881;   -0.6712;   -0.0355;   -0.4632;   -0.1581;    0.2245;    0.0755;   -0.0783;   -0.1493;    0.1226;
   3;    1.1624;   -0.2311;    0.1743;   -0.5902;   -0.0377;   -0.4519;   -0.1076;    0.1405;    0.1160;   -0.0654;   -0.2159;    0.1438;
   4;    1.0956;   -0.1477;    0.0887;   -0.6278;    0.1046;   -0.4199;   -0.1049;    0.1240;    0.0709;   -0.0918;   -0.2441;    0.1334;
   5;    0.9547;   -0.2181;    0.1721;   -0.6311;    0.1022;   -0.3001;   -0.1464;    0.1204;    0.0394;   -0.1597;   -0.2298;    0.1604;
   6;    0.8564;   -0.1367;    0.2885;   -0.6153;    0.0059;   -0.1172;   -0.1580;    0.0586;    0.0302;   -0.1779;   -0.1792;    0.1894;
   7;    0.7268;   -0.1262;    0.1389;   -0.3837;    0.0276;   -0.0792;   -0.2048;    0.0019;    0.0994;   -0.2837;   -0.1813;    0.2711;
   8;    0.5202;   -0.0672;    0.0181;   -0.2011;    0.0504;   -0.0171;   -0.2647;   -0.0907;    0.1018;   -0.3058;   -0.0547;    0.2297;
   9;    0.4333;   -0.0267;    0.0713;   -0.1635;    0.2394;   -0.0072;   -0.2562;   -0.2039;    0.0624;   -0.3012;    0.0643;    0.2212;
  10;    0.3101;    0.0103;   -0.0195;   -0.0579;    0.3903;   -0.0130;   -0.2685;   -0.3175;    0.1237;   -0.3064;    0.1057;    0.1673;
  11;    0.1617;    0.0039;   -0.0172;    0.0345;    0.4049;    0.0120;   -0.2874;   -0.3500;    0.1829;   -0.2607;    0.0375;    0.1021;
  12;    0.1132;   -0.0789;    0.2655;   -0.0228;    0.3894;    0.0184;   -0.3406;   -0.2477;    0.1459;   -0.1822;   -0.0733;    0.0755;
