time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.6698;    0.3732;    0.2019;   -0.6330;    0.2017;   -0.4816;   -0.1435;    0.0839;    0.1046;    0.0402;   -0.0164;    0.1499;
   2;    0.5583;    0.3606;    0.1235;   -0.6014;    0.3017;   -0.4730;   -0.1703;    0.0063;    0.0269;    0.0896;   -0.0251;    0.0984;
   3;    0.5438;    0.3183;    0.0841;   -0.5957;    0.3976;   -0.4902;   -0.1189;    0.0016;   -0.0529;    0.0761;   -0.0449;    0.0621;
   4;    0.6236;    0.2214;    0.0513;   -0.6759;    0.2794;   -0.3651;   -0.0601;    0.0263;   -0.0129;   -0.0099;   -0.1406;    0.0777;
   5;    0.7958;    0.2035;   -0.0851;   -0.6644;    0.4024;   -0.3449;   -0.0613;    0.0477;   -0.0355;   -0.0262;   -0.2116;    0.0596;
   6;    0.7624;    0.1867;   -0.0918;   -0.5949;    0.4291;   -0.2957;   -0.0556;    0.0249;   -0.0130;   -0.1058;   -0.2340;    0.0720;
   7;    0.7674;    0.2230;   -0.2094;   -0.5495;    0.5869;   -0.2695;   -0.1173;    0.0248;   -0.1031;   -0.0929;   -0.2323;   -0.0188;
   8;    0.7630;    0.1222;   -0.2646;   -0.4000;    0.5951;   -0.1212;   -0.1869;   -0.0592;   -0.1106;   -0.1167;   -0.1702;   -0.0267;
   9;    0.5074;    0.3003;   -0.3806;   -0.2582;    0.5961;   -0.0105;   -0.1441;   -0.2375;   -0.0094;   -0.2583;   -0.0011;   -0.0217;
  10;    0.5296;    0.2152;   -0.3371;   -0.2401;    0.6261;    0.0743;   -0.1740;   -0.2755;    0.0001;   -0.2737;    0.0585;   -0.0338;
  11;    0.5674;    0.0192;   -0.2108;   -0.1983;    0.6332;    0.0699;   -0.1599;   -0.2711;   -0.0331;   -0.2193;    0.0160;   -0.0021;
  12;    0.4509;   -0.0170;   -0.1830;   -0.0321;    0.5657;    0.0543;   -0.0716;   -0.3400;   -0.0297;   -0.1750;    0.0045;    0.0097;
  13;    0.2080;    0.0245;   -0.1004;    0.0440;    0.5713;   -0.0129;   -0.0005;   -0.3100;   -0.0667;   -0.2043;    0.0723;   -0.0134;
