time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.3430;   -0.6237;    0.3995;   -0.2434;   -0.2256;   -0.3604;    0.2781;    0.0852;   -0.3927;   -0.0021;   -0.0264;   -0.0578;
   2;    1.4305;   -0.6823;    0.4469;   -0.1697;   -0.1362;   -0.2906;    0.2489;    0.0065;   -0.4465;   -0.0065;   -0.0088;   -0.0471;
   3;    1.4984;   -0.7244;    0.3792;   -0.0824;   -0.0706;   -0.3414;    0.2739;   -0.0964;   -0.4957;   -0.0084;   -0.0393;    0.0532;
   4;    1.3195;   -0.7077;    0.4294;   -0.0891;   -0.0225;   -0.3211;    0.2019;   -0.0789;   -0.4917;   -0.0412;   -0.0225;    0.0941;
   5;    1.2621;   -0.7202;    0.4023;   -0.0562;   -0.0296;   -0.2181;    0.1676;   -0.1063;   -0.5024;   -0.1314;    0.0504;    0.1318;
   6;    1.4146;   -0.8116;    0.4232;   -0.0350;   -0.0146;   -0.1324;    0.0648;   -0.1103;   -0.5090;   -0.1826;    0.1373;    0.1267;
   7;    1.5591;   -0.8403;    0.4491;    0.0167;    0.0706;   -0.1033;   -0.0121;   -0.1133;   -0.5085;   -0.1795;    0.1841;    0.1130;
   8;    1.3516;   -0.7437;    0.3607;    0.1355;    0.1134;   -0.1202;    0.0178;   -0.2257;   -0.4385;   -0.1140;    0.1084;    0.1158;
   9;    1.1756;   -0.8394;    0.4289;    0.1661;    0.1319;   -0.1394;   -0.0094;   -0.2920;   -0.4302;   -0.0487;    0.0865;    0.0570;
  10;    1.0454;   -0.8815;    0.4752;    0.1874;    0.2009;   -0.2248;   -0.0713;   -0.2758;   -0.4437;   -0.0090;    0.0493;    0.0104;
  11;    1.1192;   -0.9945;    0.5729;    0.1621;    0.1918;   -0.2562;   -0.1015;   -0.2644;   -0.4612;    0.0357;    0.0278;   -0.0356;
  12;    1.0560;   -0.9772;    0.6349;    0.1509;    0.1432;   -0.1728;   -0.1616;   -0.2409;   -0.4319;   -0.0337;    0.0852;   -0.0563;
  13;    1.0665;   -1.0765;    0.7559;    0.0435;    0.1458;   -0.1586;   -0.1740;   -0.2442;   -0.4681;    0.0292;    0.0756;   -0.0931;
  14;    1.0187;   -1.0261;    0.7267;    0.1288;    0.1913;   -0.1579;   -0.2186;   -0.2504;   -0.4067;    0.0173;    0.0751;   -0.1061;
  15;    0.9337;   -0.9149;    0.6889;    0.2058;    0.2071;   -0.1860;   -0.1959;   -0.2989;   -0.3408;    0.0319;    0.0254;   -0.0910;
  16;    1.0044;   -0.9931;    0.7279;    0.1740;    0.2051;   -0.1981;   -0.2068;   -0.2801;   -0.3468;    0.0672;    0.0124;   -0.1448;
  17;    0.9581;   -1.0628;    0.7222;    0.1641;    0.2322;   -0.1885;   -0.2325;   -0.2638;   -0.3201;    0.0735;   -0.0173;   -0.1700;
  18;    0.8776;   -1.0950;    0.7812;    0.1741;    0.1979;   -0.1579;   -0.2230;   -0.2794;   -0.2886;    0.0750;   -0.0434;   -0.1901;
