time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    0.7904;   -0.1388;    0.0124;   -0.4031;    0.0628;   -0.2500;   -0.1885;    0.0670;    0.2323;   -0.2762;   -0.0909;    0.1854;
   2;    0.7746;   -0.0890;   -0.0680;   -0.2355;    0.0735;   -0.1999;   -0.1862;   -0.0323;    0.2384;   -0.3002;   -0.0707;    0.2027;
   3;    0.6512;   -0.0474;    0.0292;   -0.2531;    0.2122;   -0.2221;   -0.2599;   -0.0707;    0.2269;   -0.2845;    0.0273;    0.2022;
   4;    0.6075;    0.0875;   -0.1140;   -0.2587;    0.2980;   -0.1261;   -0.2668;   -0.0739;    0.2170;   -0.3030;    0.0742;    0.1289;
   5;    0.5629;    0.1356;   -0.0141;   -0.5069;    0.3332;   -0.1712;   -0.1437;    0.0628;    0.0132;   -0.2489;   -0.0118;    0.1726;
   6;    0.6774;    0.0629;    0.0620;   -0.5438;    0.3212;   -0.0969;   -0.1257;    0.0688;    0.0034;   -0.2828;   -0.0090;    0.2001;
   7;    0.8779;   -0.1541;    0.0749;   -0.4075;    0.3509;   -0.1001;   -0.1926;    0.0761;    0.0371;   -0.3095;   -0.0680;    0.1588;
   8;    0.8757;   -0.1862;   -0.0753;   -0.2503;    0.4817;   -0.2201;   -0.1767;    0.0353;   -0.0669;   -0.1537;   -0.1139;    0.1058;
   9;    0.7352;   -0.1016;   -0.1498;   -0.1997;    0.6508;   -0.1847;   -0.2549;    0.0205;   -0.0869;   -0.0962;   -0.0477;    0.0225;
  10;    0.6481;   -0.1114;   -0.0135;   -0.1080;    0.5548;   -0.0464;   -0.3737;   -0.0164;   -0.0374;   -0.1151;   -0.0143;    0.0801;
  11;    0.6651;   -0.0051;   -0.1340;    0.0192;    0.5093;   -0.0217;   -0.4011;   -0.1091;    0.0916;   -0.2089;    0.0985;    0.0665;
  12;    0.6548;   -0.0321;   -0.1108;   -0.0249;    0.5734;   -0.0331;   -0.3692;   -0.1033;    0.0299;   -0.2032;    0.1164;    0.0621;
  13;    0.6311;   -0.1413;    0.0661;   -0.0883;    0.6109;   -0.0310;   -0.3452;   -0.0528;   -0.0730;   -0.1925;    0.1118;    0.0833;
  14;    0.5226;   -0.0638;   -0.0345;    0.1329;    0.5534;   -0.0834;   -0.3459;   -0.1027;    0.0553;   -0.2719;    0.1556;    0.0064;
  15;    0.5541;   -0.2491;    0.0929;    0.3108;    0.4891;   -0.0930;   -0.3865;   -0.1069;    0.1706;   -0.2147;    0.0113;   -0.0254;
