time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.3634;   -0.3588;    0.1316;   -0.6444;   -0.0779;   -0.2641;   -0.0335;    0.0423;    0.1893;    0.1168;   -0.2979;    0.0843;
   2;    1.1563;   -0.1856;    0.0663;   -0.5657;    0.0340;   -0.3312;   -0.0928;    0.1060;    0.1394;   -0.0038;   -0.2389;    0.0964;
   3;    1.1012;   -0.0505;    0.0140;   -0.5581;    0.0465;   -0.3868;   -0.0783;    0.0747;    0.1913;   -0.0607;   -0.2498;    0.1445;
   4;    1.1390;   -0.1539;   -0.0063;   -0.5240;    0.0124;   -0.3141;   -0.0323;   -0.0445;    0.2353;   -0.1067;   -0.2809;    0.1931;
   5;    1.2024;   -0.2310;    0.0046;   -0.5153;    0.0347;   -0.2362;   -0.0434;   -0.0797;    0.2678;   -0.1577;   -0.3290;    0.2207;
   6;    1.2356;   -0.1731;    0.0732;   -0.5749;    0.1122;   -0.2184;   -0.0960;   -0.0036;    0.2012;   -0.1303;   -0.3215;    0.2029;
   7;    1.2534;   -0.1000;   -0.0455;   -0.5555;    0.1552;   -0.1775;   -0.1033;   -0.0465;    0.1817;   -0.1974;   -0.2366;    0.1698;
   8;    1.1836;   -0.1134;   -0.1023;   -0.5477;    0.2423;   -0.1073;   -0.1192;   -0.1391;    0.1395;   -0.2044;   -0.1931;    0.1734;
   9;    1.0579;   -0.0191;   -0.1539;   -0.4151;    0.2583;   -0.0576;   -0.1186;   -0.1803;    0.1328;   -0.2815;   -0.1258;    0.1800;
  10;    0.9392;    0.1365;   -0.2299;   -0.2726;    0.2190;    0.0138;   -0.1592;   -0.1867;    0.1753;   -0.4287;    0.0164;    0.1236;
  11;    0.7641;    0.1677;   -0.1690;   -0.2290;    0.2960;    0.0581;   -0.1736;   -0.2594;    0.1796;   -0.4117;    0.0745;    0.1258;
  12;    0.8033;    0.0307;   -0.1688;   -0.1746;    0.4433;    0.0271;   -0.1570;   -0.3297;    0.1539;   -0.3738;    0.0845;    0.1565;
  13;    0.7937;    0.0617;   -0.1269;   -0.1699;    0.3976;    0.1353;   -0.1547;   -0.3852;    0.1334;   -0.3764;    0.1340;    0.1384;
  14;    0.7515;   -0.1330;   -0.0918;   -0.0243;    0.4047;    0.1235;   -0.2299;   -0.3374;    0.0892;   -0.2988;    0.0911;    0.0987;
  15;    0.6947;   -0.2372;   -0.0488;    0.0451;    0.4386;    0.1077;   -0.2489;   -0.3344;    0.0730;   -0.2705;    0.0556;    0.0973;
  16;    0.6986;   -0.2470;   -0.0283;    0.0991;    0.4288;    0.0964;   -0.2804;   -0.3463;    0.1552;   -0.3226;    0.0736;    0.0834;
  17;    0.8206;   -0.3162;    0.0118;    0.0792;    0.4996;    0.0129;   -0.2600;   -0.3473;    0.2006;   -0.2561;    0.0088;    0.0665;
  18;    0.6716;   -0.2794;    0.0831;    0.1199;    0.4791;    0.0096;   -0.2396;   -0.3468;    0.1676;   -0.2276;   -0.0018;    0.0431;
