time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.5728;   -1.0240;    0.3509;   -0.8170;   -0.2721;   -0.2269;   -0.2532;    0.2707;   -0.0368;   -0.2537;   -0.0738;    0.1560;
   2;    1.3081;   -0.9821;    0.3476;   -0.8475;   -0.1634;   -0.2464;   -0.2569;    0.2897;   -0.0915;   -0.2669;   -0.0692;    0.1826;
   3;    1.1503;   -0.9169;    0.3161;   -0.8601;   -0.0809;   -0.2671;   -0.2455;    0.2845;   -0.1522;   -0.2778;   -0.0564;    0.2003;
   4;    1.0419;   -0.8461;    0.2398;   -0.8539;    0.0069;   -0.2889;   -0.2133;    0.2483;   -0.2110;   -0.2836;   -0.0529;    0.2377;
   5;    1.0020;   -0.8276;    0.1843;   -0.8231;    0.0762;   -0.2809;   -0.2279;    0.1990;   -0.2223;   -0.2836;   -0.0604;    0.2664;
   6;    0.9554;   -0.7950;    0.1606;   -0.7545;    0.1481;   -0.2866;   -0.2565;    0.1488;   -0.2235;   -0.2893;   -0.0702;    0.3053;
   7;    0.8114;   -0.7501;    0.1657;   -0.6452;    0.2051;   -0.2798;   -0.2501;    0.0928;   -0.2380;   -0.3090;   -0.0587;    0.3171;
   8;    0.6583;   -0.7986;    0.1788;   -0.5502;    0.3020;   -0.2484;   -0.2593;    0.0356;   -0.2732;   -0.3219;   -0.0481;    0.2584;
   9;    0.5434;   -0.8577;    0.2067;   -0.4722;    0.3833;   -0.2166;   -0.3053;   -0.0374;   -0.3015;   -0.2930;   -0.0313;    0.1779;
  10;    0.4682;   -0.8487;    0.2544;   -0.3800;    0.4434;   -0.1924;   -0.3908;   -0.1082;   -0.3097;   -0.2311;    0.0202;    0.1211;
  11;    0.4673;   -0.8325;    0.3237;   -0.2608;    0.4659;   -0.1787;   -0.4309;   -0.1236;   -0.3081;   -0.1922;    0.0435;    0.0706;
  12;    0.5197;   -0.8937;    0.4809;   -0.0878;    0.4538;   -0.1834;   -0.4031;   -0.0854;   -0.2714;   -0.1477;    0.0155;   -0.0201;
  13;    0.4900;   -1.0419;    0.6448;    0.0178;    0.4645;   -0.1989;   -0.4040;   -0.0187;   -0.2520;   -0.1516;   -0.0370;   -0.1315;
