time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.3311;   -0.4200;    0.2231;   -0.7201;    0.1418;   -0.3255;   -0.2094;    0.1959;   -0.1811;   -0.2003;   -0.0407;    0.2091;
   2;    1.1009;   -0.3306;    0.2016;   -0.6832;    0.2020;   -0.3065;   -0.1513;    0.1396;   -0.2129;   -0.2044;   -0.0700;    0.1754;
   3;    0.8896;   -0.3635;    0.2552;   -0.5999;    0.1608;   -0.2792;   -0.1172;    0.0666;   -0.2574;   -0.1831;   -0.0535;    0.1217;
   4;    0.7977;   -0.4017;    0.2145;   -0.5244;    0.1913;   -0.2292;   -0.0584;   -0.0261;   -0.3269;   -0.2044;    0.0219;    0.1196;
   5;    0.8430;   -0.4822;    0.1603;   -0.4703;    0.1784;   -0.1659;   -0.0121;   -0.0924;   -0.3846;   -0.2277;    0.0231;    0.1406;
   6;    0.7213;   -0.5240;    0.1569;   -0.3711;    0.2042;   -0.1624;   -0.0320;   -0.1397;   -0.3825;   -0.2319;    0.0472;    0.1251;
   7;    0.6287;   -0.5162;    0.2171;   -0.3090;    0.2448;   -0.1628;   -0.0816;   -0.1703;   -0.3806;   -0.1989;    0.0923;    0.0777;
   8;    0.5836;   -0.4627;    0.2762;   -0.1894;    0.2683;   -0.1750;   -0.1435;   -0.1690;   -0.3624;   -0.1649;    0.1273;    0.0113;
   9;    0.5524;   -0.5767;    0.2979;   -0.0563;    0.3831;   -0.2363;   -0.1925;   -0.1417;   -0.2642;   -0.1472;    0.0528;   -0.0035;
  10;    0.4899;   -0.6397;    0.3537;    0.0192;    0.4519;   -0.2952;   -0.1869;   -0.0857;   -0.2217;   -0.1468;   -0.0099;   -0.0510;
  11;    0.4367;   -0.6554;    0.4331;    0.1025;    0.4734;   -0.3652;   -0.2103;   -0.0295;   -0.2055;   -0.1276;   -0.0702;   -0.1285;
  12;    0.4089;   -0.6523;    0.4901;    0.1738;    0.4579;   -0.4026;   -0.2150;   -0.0216;   -0.1568;   -0.1459;   -0.1188;   -0.1491;
