time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -106; -36;-106;-36;9;12;112.721;-2.81532;
2; -97; -24;-101.5;-30;10;14;100.708;-2.89964;
3; -87; -10;-96.6667;-23.3333;14;19;88.3567;-3.0267;
4; -73; 9;-90.75;-15.25;16;20;74.3056;3.02192;
5; -57; 29;-84;-6.4;14;25;64.5863;2.67817;
6; -43; 54;-77.1667;3.66667;13;35;69.4137;2.25316;
7; -30; 89;-70.4286;15.8571;25;55;94.0484;1.90415;
8; -5; 144;-62.25;31.875;14;21;143.987;1.61091;
9; 9; 165;-54.3333;46.6667;12;15;165.076;1.52095;
10; 21; 180;-46.8;60;4;8;181.005;1.45882;
11; 25; 188;-40.2727;71.6364;2;4;189.426;1.44255;
12; 27; 192;-34.6667;81.6667;-2;1;193.655;1.43495;
13; 25; 193;-30.0769;90.2308;0;0;194.386;1.44584;
14; 25; 193;-26.1429;97.5714;0;-2;194.386;1.44584;
15; 25; 191;-22.7333;103.8;2;-13;192.402;1.44455;
16; 27; 178;-19.625;108.438;-1;-15;179.794;1.42441;
17; 26; 163;-16.9412;111.647;8;-29;164.813;1.41714;
18; 34; 134;-14.1111;112.889;2;-37;137.933;1.32752;
19; 36; 97;-11.4737;112.053;1;-50;103.077;1.22203;
20; 37; 47;-9.05;108.8;-1;-58;59.2385;0.91281;
21; 36; -11;-6.90476;103.095;-9;-96;36.942;-0.30601;
22; 27; -107;-5.36364;93.5455;-8;-50;110.292;-1.33071;
23; 19; -157;-4.30435;82.6522;-5;-42;158.183;-1.45532;
24; 14; -199;-3.54167;70.9167;-3;-35;199.568;-1.50448;
25; 11; -234;-2.96;58.72;3;-9;234.352;-1.52715;
26; 14; -243;-2.30769;47.1154;3;-2;243.488;-1.51645;
27; 17; -245;-1.59259;36.2963;1;0;245.665;-1.5047;
28; 18; -245;-0.892857;26.25;0;0;245.734;-1.50064;
29; 18; -245;-0.241379;16.8966;-1;0;245.734;-1.50064;
30; 17; -245;0.333333;8.16667;-3;4;245.665;-1.5047;
31; 14; -241;0.774194;0.129032;1.8558e-072;5.55292e-048;241.491;-1.516;
