time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -198; -171;-198;-171;6;8;261.907;-2.42923;
2; -192; -163;-195;-167;31;48;252.146;-2.43769;
3; -161; -115;-183.667;-149.667;26;34;198.139;-2.5212;
4; -135; -81;-171.5;-132.5;23;51;157.718;-2.60085;
5; -112; -30;-159.6;-112;21;51;116.206;-2.87879;
6; -91; 21;-148.167;-89.8333;30;43;93.5601;2.91728;
7; -61; 64;-135.714;-67.8571;22;36;88.4265;2.33545;
8; -39; 100;-123.625;-46.875;16;46;107.239;1.94517;
9; -23; 146;-112.444;-25.4444;8;34;147.648;1.72869;
10; -15; 180;-102.7;-4.9;6;23;180.453;1.65522;
11; -9; 203;-94.1818;14;9;23;203.02;1.61621;
12; 0; 226;-86.3333;31.6667;9;7;225.811;1.57175;
13; 9; 233;-79;47.1538;0;1;232.976;1.53308;
14; 9; 234;-72.7143;60.5;4;-3;233.976;1.53325;
15; 13; 231;-67;71.8667;0;1;231.165;1.51547;
16; 13; 232;-62;81.875;0;-1;232.163;1.5157;
17; 13; 231;-57.5882;90.6471;-2;-5;231.165;1.51547;
18; 11; 226;-53.7778;98.1667;-2;-14;226.068;1.52308;
19; 9; 212;-50.4737;104.158;6;-49;211.993;1.52935;
20; 15; 163;-47.2;107.1;0;-17;163.481;1.48024;
21; 15; 146;-44.2381;108.952;6;-54;146.558;1.46975;
22; 21; 92;-41.2727;108.182;6;-51;94.1339;1.34817;
23; 27; 41;-38.3043;105.261;4;-46;48.8149;0.990011;
24; 31; -5;-35.4167;100.667;6;-44;31.2181;-0.166999;
25; 37; -49;-32.52;94.68;9;-58;61.4217;-0.928703;
26; 46; -107;-29.5;86.9231;9;-37;116.558;-1.16712;
27; 55; -144;-26.3704;78.3704;4;-34;154.246;-1.2077;
28; 59; -178;-23.3214;69.2143;8;-27;187.635;-1.25214;
29; 67; -205;-20.2069;59.7586;3;-13;215.784;-1.25614;
30; 70; -218;-17.2;50.5;4;0;229.077;-1.26125;
31; 74; -218;-14.2581;41.8387;3;5;230.327;-1.2447;
32; 77; -213;-11.4063;33.875;-3;-3;226.595;-1.22509;
33; 74; -216;-8.81818;26.303;0;-3;228.433;-1.2419;
34; 74; -219;-6.38235;19.0882;3;7;231.275;-1.24609;
35; 77; -212;-4;12.4857;-4;-3;225.655;-1.22359;
36; 73; -215;-1.86111;6.16667;2;0;227.165;-1.24464;
37; 75; -215;0.216216;0.189189;6.82248e-038;6.82248e-038;227.814;-1.23633;
