time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -132; -39;-132;-39;10;16;138.158;-2.85441;
2; -122; -23;-127;-31;30;21;124.665;-2.95495;
3; -92; -2;-115.333;-21.3333;28;27;92.5246;-3.11853;
4; -64; 25;-102.5;-9.75;29;27;69.1274;2.77362;
5; -35; 52;-89;2.6;19;30;62.8522;2.17101;
6; -16; 82;-76.8333;15.8333;22;49;83.5129;1.76968;
7; 6; 131;-65;32.2857;9;26;130.982;1.52879;
8; 15; 157;-55;47.875;4;16;157.535;1.47862;
9; 19; 173;-46.7778;61.7778;1;5;173.854;1.46418;
10; 20; 178;-40.1;73.4;0;1;178.932;1.4616;
11; 20; 179;-34.6364;83;-1;0;179.926;1.46221;
12; 19; 179;-30.1667;91;1;-14;179.821;1.46773;
13; 20; 165;-26.3077;96.6923;-2;-16;166.016;1.45307;
14; 18; 149;-23.1429;100.429;0;-31;149.892;1.45378;
15; 18; 118;-20.4;101.6;-2;-59;119.159;1.4234;
16; 16; 59;-18.125;98.9375;1;-45;60.8731;1.31333;
17; 17; 14;-16.0588;93.9412;1;-42;21.5531;0.698897;
18; 18; -28;-14.1667;87.1667;4;-38;33.1321;-1.01433;
19; 22; -66;-12.2632;79.1053;3;-26;69.5404;-1.25647;
20; 25; -92;-10.4;70.55;3;-19;95.3352;-1.31089;
21; 28; -111;-8.57143;61.9048;-5;-23;114.485;-1.32822;
22; 23; -134;-7.13636;53;-2;-9;136.007;-1.4046;
23; 21; -143;-5.91304;44.4783;0;-3;144.594;-1.42854;
24; 21; -146;-4.79167;36.5417;0;-1;147.564;-1.43142;
25; 21; -147;-3.76;29.2;1;0;148.555;-1.43236;
26; 22; -147;-2.76923;22.4231;0;0;148.696;-1.4257;
27; 22; -147;-1.85185;16.1481;-1;4;148.696;-1.4257;
28; 21; -143;-1.03571;10.4643;1;-2;144.594;-1.42854;
29; 22; -145;-0.241379;5.10345;0;1;146.717;-1.42373;
30; 22; -144;0.5;0.133333;0;0;145.728;-1.42272;
