time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -139; 8;-139;8;17;23;140.136;3.0864;
2; -122; 31;-130.5;19.5;25;22;126.706;2.89661;
3; -97; 53;-119.333;30.6667;27;28;111.218;2.64763;
4; -70; 81;-107;43.25;44;49;107.459;2.29161;
5; -26; 130;-90.8;60.6;20;36;132.495;1.77542;
6; -6; 166;-76.6667;78.1667;10;24;165.875;1.61255;
7; 4; 190;-65.1429;94.1429;2;22;189.756;1.55458;
8; 6; 212;-56.25;108.875;1;13;211.792;1.54682;
9; 7; 225;-49.2222;121.778;0;-6;224.813;1.54376;
10; 7; 219;-43.6;131.5;1;-2;218.815;1.54302;
11; 8; 217;-38.9091;139.273;0;-10;216.846;1.53815;
12; 8; 207;-35;144.917;-6;-48;206.852;1.53658;
13; 2; 159;-32.1538;146;1;-43;158.734;1.56401;
14; 3; 116;-29.6429;143.857;7;-51;115.749;1.55285;
15; 10; 65;-27;138.6;10;-59;65.3641;1.43148;
16; 20; 6;-24.0625;130.313;7;-69;19.9191;0.291827;
17; 27; -63;-21.0588;118.941;8;-81;68.4325;-1.17985;
18; 35; -144;-17.9444;104.333;5;-67;148.239;-1.33884;
19; 40; -211;-14.8947;87.7368;2;-20;214.853;-1.3879;
20; 42; -231;-12.05;71.8;0;-10;234.889;-1.39501;
21; 42; -241;-9.47619;56.9048;0;-2;244.741;-1.40216;
22; 42; -243;-7.13636;43.2727;4;4;246.713;-1.40352;
23; 46; -239;-4.82609;31;0;2;243.478;-1.38458;
24; 46; -237;-2.70833;19.8333;-1;1;241.513;-1.38305;
25; 45; -236;-0.8;9.6;-1;3;240.345;-1.38636;
26; 44; -233;0.923077;0.269231;44;-233;237.213;-1.38819;
