time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -127; -130;-127;-130;1;3;182.887;-2.34376;
2; -126; -127;-126.5;-128.5;7;14;180.047;-2.35142;
3; -119; -113;-124;-123.333;15;19;165.246;-2.38095;
4; -104; -94;-119;-116;27;23;141.323;-2.40517;
5; -77; -71;-110.6;-107;22;29;105.877;-2.39483;
6; -55; -42;-101.333;-96.1667;19;37;70.3194;-2.4851;
7; -36; -5;-92;-83.1429;13;41;37.1769;-2.9817;
8; -23; 36;-83.375;-68.25;17;74;42.3379;2.165;
9; -6; 110;-74.7778;-48.4444;8;24;109.287;1.63217;
10; 2; 134;-67.1;-30.2;6;22;133.087;1.56105;
11; 8; 156;-60.2727;-13.2727;5;17;155.253;1.52378;
12; 13; 173;-54.1667;2.25;3;4;172.52;1.49946;
13; 16; 177;-48.7692;15.6923;0;0;176.744;1.48414;
14; 16; 177;-44.1429;27.2143;-2;-4;176.744;1.48414;
15; 14; 173;-40.2667;36.9333;-1;1;172.594;1.49368;
16; 13; 174;-36.9375;45.5;0;0;173.517;1.49987;
17; 13; 174;-34;53.0588;0;1;173.517;1.49987;
18; 13; 175;-31.3889;59.8333;0;-1;174.515;1.50027;
19; 13; 174;-29.0526;65.8421;0;-8;173.517;1.49987;
20; 13; 166;-26.95;70.85;0;-22;165.538;1.49644;
21; 13; 144;-25.0476;74.3333;4;-30;143.609;1.48506;
22; 17; 114;-23.1364;76.1364;4;-40;114.249;1.42766;
23; 21; 74;-21.2174;76.0435;5;-58;75.8474;1.29989;
24; 26; 16;-19.25;73.5417;4;-32;29.4515;0.537587;
25; 30; -16;-17.28;69.96;3;-35;33.8317;-0.523704;
26; 33; -51;-15.3462;65.3077;1;-25;61.1448;-1.01431;
27; 34; -76;-13.5185;60.0741;1;-28;83.8166;-1.16226;
28; 35; -104;-11.7857;54.2143;3;-28;110.382;-1.25485;
29; 38; -132;-10.069;47.7931;1;-16;138.053;-1.29723;
30; 39; -148;-8.43333;41.2667;1;-15;153.765;-1.31908;
31; 40; -163;-6.87097;34.6774;-2;-14;168.564;-1.3355;
32; 38; -177;-5.46875;28.0625;1;-3;181.786;-1.36416;
33; 39; -180;-4.12121;21.7576;0;7;184.928;-1.36219;
34; 39; -173;-2.85294;16.0294;1;0;178.086;-1.35405;
35; 40; -173;-1.62857;10.6286;1;1;178.303;-1.34858;
36; 41; -172;-0.444444;5.55556;1;6;177.552;-1.34184;
37; 42; -166;0.702703;0.918919;0;0;171.952;-1.32826;
