time;row_1;row_2;
     1;   -0.0100;    0.7168;
     2;   -0.2123;    0.3144;
     3;    0.0274;   -0.0418;
     4;    0.1939;    0.3129;
     5;   -0.0061;   -0.1745;
     6;   -0.4924;    0.1680;
     7;   -0.3657;    0.0184;
     8;    0.0821;    0.0881;
     9;    0.4750;    0.5771;
    10;    0.1429;    0.3792;
    11;   -0.2443;    0.1808;
    12;   -0.3297;    0.4773;
    13;   -0.5275;    0.1122;
    14;   -0.3276;    0.5013;
    15;   -0.7122;    0.7364;
    16;   -0.3603;    0.8804;
    17;   -0.5579;    0.9802;
    18;    0.9920;   -2.1436;
    19;    0.9638;   -1.4636;
    20;    0.9163;   -1.1710;
    21;    0.8725;   -1.0176;
    22;    0.8136;   -0.9221;
    23;    0.7325;   -0.8396;
    24;    0.6338;   -0.7725;
    25;    0.5259;   -0.6959;
    26;    0.4052;   -0.6051;
    27;    0.2833;   -0.4969;
    28;    0.1530;   -0.3591;
    29;    0.0150;   -0.2028;
    30;   -0.1214;   -0.0386;
    31;   -0.2621;    0.1577;
    32;   -0.3912;    0.3714;
    33;   -0.5111;    0.5961;
    34;   -0.6267;    0.8194;
    35;   -0.7215;    1.0419;
    36;   -0.8173;    1.2653;
    37;   -0.8993;    1.4857;
    38;   -0.9518;    1.6982;
    39;   -0.9857;    1.9040;
    40;   -0.9973;    2.0915;
    41;    0.4030;    1.6104;
    42;    0.0529;    1.2415;
    43;    0.2627;    1.5478;
    44;   -0.0924;    1.3593;
    45;   -0.3689;    1.4907;
    46;   -0.2541;    1.6817;
    47;   -0.0007;    1.7261;
    48;   -0.0283;    1.5405;
    49;   -0.2875;    1.3528;
    50;   -0.7623;    1.2455;
    51;   -0.7926;    0.8461;
    52;   -1.0368;    1.1570;
    53;   -0.7724;    1.4350;
    54;   -1.2607;    1.8331;
    55;   -1.6746;    1.7615;
    56;   -1.7718;    1.7440;
    57;   -1.5043;    1.3918;
    58;   -1.3761;    1.0333;
    59;   -1.2258;    0.7489;
    60;   -0.7322;    0.3977;
    61;   -0.7232;    0.3551;
    62;   -0.4603;   -0.0156;
    63;   -0.3526;    0.1960;
    64;   -0.1409;    0.5143;
    65;    0.1684;    0.8566;
    66;    0.1097;    0.5707;
    67;   -0.1988;    0.7379;
    68;    0.1811;    0.5113;
    69;    0.3776;    0.8160;
    70;    0.0469;    0.6084;
    71;    0.2526;    0.4243;
    72;    0.5995;    0.6834;
    73;    0.4512;    0.5323;
    74;   -0.0429;    0.6207;
    75;   -0.4553;    0.4341;
    76;   -0.5197;    0.4654;
    77;   -0.3012;    0.2341;
    78;    0.1562;   -0.0591;
    79;    0.2623;   -0.4210;
    80;    0.5056;   -0.3386;
    81;    0.3993;   -0.3996;
    82;    0.3357;    0.0351;
    83;    0.3878;   -0.1999;
    84;    0.4765;    0.1478;
    85;    0.4562;    0.5058;
    86;    0.8378;    0.1641;
    87;    0.9452;   -0.3214;
    88;    1.1855;   -0.7441;
    89;    1.6611;   -0.7485;
    90;    1.2479;   -1.1374;
    91;    1.4200;   -0.6646;
    92;    1.6951;   -0.6304;
    93;    1.7461;   -0.3960;
    94;    1.8326;   -0.1954;
    95;    1.3635;    0.2878;
    96;    1.7700;    0.3666;
    97;    1.3049;    0.0345;
    98;    1.8007;   -0.0224;
    99;    1.3602;    0.4129;
   100;    1.6825;    0.2527;
   101;    1.5754;   -0.1514;
   102;    1.5336;    0.1498;
   103;    1.4507;   -0.2738;
   104;    1.9127;    0.0158;
   105;    1.8884;    0.2456;
   106;    1.7156;    0.0988;
   107;    1.9133;    0.4000;
   108;    2.0763;    0.3807;
   109;    2.3882;    0.0220;
   110;    2.2842;    0.4328;
   111;    2.1192;    0.4775;
   112;    1.6832;    0.1769;
   113;    1.9791;   -0.2929;
   114;    1.4895;    0.1893;
   115;    1.3246;    0.6239;
   116;    0.9216;    0.5923;
   117;    0.6584;    0.4184;
   118;    0.5408;    0.4810;
   119;    0.1201;    0.6958;
   120;    0.5504;    0.8318;
