time;row_1;row_2;row_3;row_4;
1;-29.4368;99.9918;94.5791;1.82585;
2;-23.9933;95.7429;89.193;1.77879;
3;-17.7513;89.1171;81.5589;1.72065;
4;-11.9284;80.0054;71.8148;1.65938;
5;-2.89529;63.6901;55.2828;1.5223;
6;2.46905;46.1883;38.5644;1.36066;
7;1.39877;28.8998;21.5851;1.24181;
8;-7.82213;14.0974;6.05734;1.95083;
9;-22.5617;2.48611;18.0105;-2.80278;
10;-39.7738;-4.8217;36.6916;-2.77084;
11;-53.3003;-9.32704;50.9363;-2.78462;
12;-60.6997;-12.9875;59.1544;-2.77035;
13;-61.2888;-16.1721;60.9209;-2.72513;
14;-53.8187;-19.6522;55.8429;-2.61379;
15;-39.7345;-24.051;47.166;-2.38073;
16;-18.2267;-29.474;39.9998;-1.89261;
17;5.09034;-33.8999;43.6938;-1.32421;
18;27.7668;-36.6097;56.072;-0.933995;
19;49.9388;-37.607;72.1463;-0.692797;
20;68.9652;-37.1483;87.3928;-0.549214;
21;78.1642;-37.1613;95.3661;-0.498956;
22;86.7855;-34.9175;102.045;-0.439186;
