TrialID,ObsNum,IsAlert,P1,P2,P3,P4,P5,P6,P7,P8,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11
19,0,1,34.937,11.36,992,60.484,0.10638,576,104.17,0,0,0,0,-8,0.015812,381,1,1,1,75,0,110.98,0,1023,3.0187,0,2177,0,18.2,0,4,16.462
19,1,1,34.919,9.6418,992,60.484,0.10638,576,104.17,0,0,0,0,-8,0.015812,381,1,1,1,75,0,110.98,0,1023,3.0187,0,2177,0,18.2,0,4,16.457
19,2,1,34.91,12,992,60.484,0.10638,576,104.17,0,0,0,0,-8,0.015812,381,1,1,1,75,0,110.73,0,1008,3.0187,0,2169,0,16.9,0,4,16.471
19,3,1,34.891,18.274,992,60.484,0.10638,576,104.17,0,0,0,0,-8,0.015812,381,1,1,1,75,0,110.73,0,1008,3.0187,0,2169,0,16.9,0,4,16.463
19,4,1,34.897,8.4014,992,60.484,0.10638,568,105.63,0,0,0,0,4,0.015812,380,1,1,1,75,0,110.63,0.07,1008,3.0187,0,2177,0,13.9,0,4,16.457
19,5,1,34.839,15.592,992,60.484,0.10638,568,105.63,0,0,0,0,4,0.015812,380,1,1,1,75,0,110.63,0.07,1008,3.0187,0,2177,0,13.9,0,4,16.47
19,6,1,34.846,8.3783,992,60.484,0.10638,568,105.63,0,0,0,0,4,0.015812,380,1,1,1,75,0,110.46,0,1023,3.0187,0,2149,0,5.2,0,4,16.474
19,7,1,34.828,11.189,992,60.484,0.10638,568,105.63,0,0,0,0,4,0.015812,380,1,1,1,75,0,110.46,0,1023,3.0187,0,2149,0,5.2,0,4,16.468
19,8,1,34.801,10.262,1268,47.319,0.11806,568,105.63,0,0,0,0,4,0.015812,380,1,1,1,75,0,110.14,0.07,1023,3.0187,0,2137,0,2.1,0,4,16.433
19,9,1,34.76,17.149,1268,47.319,0.11806,568,105.63,0,0,0,0,4,0.015812,380,1,1,1,75,0,110.14,0.07,1023,3.0187,0,2137,0,2.1,0,4,16.442
19,10,1,34.694,10.933,1268,47.319,0.11806,564,106.38,0,31.299,220.13,0,6,0.016001,380,1,1,1,75,0,109.81,0,1008,3.0187,0,2125,0,2.1,0,4,16.436
19,11,1,34.704,14.218,1268,47.319,0.11806,564,106.38,0,31.299,220.13,0,6,0.016001,380,1,1,1,75,0,109.81,0,1008,3.0187,0,2125,0,2.1,0,4,16.436
19,12,1,34.761,8.037,1268,47.319,0.11806,564,106.38,0,31.248,220.13,0,6,0.016001,380,1,1,1,75,0,109.62,0.28,1008,3.0187,0,2133,0,2.1,0,4,16.437
19,13,1,34.755,12.142,1268,47.319,0.11806,564,106.38,0,31.248,220.13,0,6,0.016001,380,1,1,1,75,0,109.62,0.28,1008,3.0187,0,2133,0,2.1,0,4,16.448
19,14,1,34.792,12.701,1268,47.319,0.11806,576,104.17,0,31.248,220.13,0,-4,0.016001,384,1,1,1,75,0,109.12,0,1008,3.0187,0,2135,0,1.7,0,4,16.44
19,15,1,34.826,13.444,1268,47.319,0.11806,576,104.17,0,31.248,220.13,0,-4,0.016001,384,1,1,1,75,0,109.12,0,1008,3.0187,0,2135,0,1.7,0,4,16.457
19,16,1,34.857,13.113,1132,53.004,0.10768,576,104.17,0,0,0,0,-4,0.016001,384,1,1,1,75,0,108.97,0,1008,3.0187,0,2121,0,1.7,0,4,16.438
19,17,1,34.908,11.896,1132,53.004,0.10768,576,104.17,0,0,0,0,-4,0.016001,384,1,1,1,75,0,108.97,0,1008,3.0187,0,2121,0,1.7,0,4,16.45
19,18,1,34.995,8.7114,1132,53.004,0.10768,576,104.17,0,0,0,0,-4,0.016001,384,1,1,1,75,0,108.79,0.07,1008,3.0187,0,2120,0,2.1,0,4,16.437
19,19,1,35.095,12.338,1132,53.004,0.10768,576,104.17,0,0,0,0,-4,0.016001,384,1,1,1,75,0,108.58,0.175,1008,3.0187,0,2117,0,2.6,0,4,16.459
19,20,1,35.224,19.603,1132,53.004,0.10768,584,102.74,0,0,0,0,-4,0.016001,384,1,1,1,75,0,108.47,0,1023,3.0187,0,2113,0,3.4,0,4,16.49
19,21,1,35.34,6.8023,1132,53.004,0.10768,584,102.74,0,0,0,0,-4,0.016001,384,1,1,1,75,0,108.46,0.07,1008,3.0187,0,2114,0,6.9,0,4,16.484
19,22,1,35.443,14.603,1132,53.004,0.10768,584,102.74,0,0,0,0,-12,0.015812,385,1,1,1,76,0,108.22,0.175,1008,3.0187,0,2131,0,9.5,0,4,16.506
19,23,1,35.533,10.071,1132,53.004,0.10768,584,102.74,0,0,0,0,-12,0.015812,385,1,1,1,76,0,108.34,0,1008,3.0187,0,2122,0,10.4,0,4,16.494
19,24,1,35.634,9.1236,1132,53.004,0.10768,584,102.74,0,0,0,0,-12,0.015812,385,1,1,1,76,0,108.17,0.07,1008,3.0187,0,2116,0,11.3,0,4,16.508
19,25,1,35.71,12.109,1132,53.004,0.10768,584,102.74,0,0,0,0,-12,0.015812,385,1,1,1,76,0,108.01,0.175,1008,3.0187,0,2132,0,12.1,0,4,16.525
19,26,0,35.765,19.389,956,62.761,0.11546,596,100.67,0,0,0,0,16,0.01619,386,12,3,0,100,0,107.94,0.07,1008,3.0187,0,2163,0,12.6,0,4,16.532
19,27,0,35.824,6.5662,956,62.761,0.11546,596,100.67,0,0,0,0,16,0.01619,386,12,3,0,100,0,107.83,0.07,1008,3.0187,0,2153,0,13,0,4,16.523
19,28,0,35.831,14.894,956,62.761,0.11546,596,100.67,0,0,0,0,16,0.01619,386,12,3,0,100,0,107.73,0.175,1008,3.0187,0,2127,0,13,0,4,16.517
19,29,0,35.893,9.8413,956,62.761,0.11546,596,100.67,0,0,0,0,16,0.01619,386,12,3,0,100,0,107.61,0.07,240,4.5062,0,2135,0,13.9,0,4,16.514
19,30,0,35.876,9.6155,956,62.761,0.11546,596,100.67,0,0,0,0,16,0.01619,386,12,3,0,100,0,107.55,0.28,240,4.5062,0,2138,0,14.3,0,4,16.545
19,31,0,35.817,12.355,956,62.761,0.11546,596,100.67,0,0,0,0,16,0.01619,386,12,3,0,100,0,107.48,0.175,752,4.5062,0,2129,0,14.3,0,4,16.521
19,32,1,35.807,19.336,956,62.761,0.11546,592,101.35,0,0,0,0,38,0.016316,379,1,1,1,72,0,107.28,0.28,496,5.9938,0,2126,0,14.3,0,4,16.547
19,33,1,35.839,7.32,956,62.761,0.11546,592,101.35,0,0,0,0,38,0.016316,379,1,1,1,72,0,107.16,0.385,1008,5.9938,0,2123,0,14.3,0,4,16.53
19,34,1,35.815,15.668,956,62.761,0.11546,592,101.35,0,0,0,0,38,0.016316,379,1,1,1,72,0,107.21,0.28,752,5.9938,0,2120,0,14.3,0,4,16.552
19,35,1,35.825,9.6733,956,62.761,0.11546,592,101.35,0,0,0,0,38,0.016316,379,1,1,1,72,0,107.25,0.28,752,5.9938,0,2112,0,14.3,0,4,16.525
19,36,1,35.849,10.116,912,65.79,0.11546,592,101.35,0,0,0,0,22,0.016505,379,1,1,1,73,0,107.15,0.385,1008,7.4813,0,2106,0,14.3,0,4,16.56
19,37,1,35.82,11.993,912,65.79,0.11546,592,101.35,0,0,0,0,22,0.016505,379,1,1,1,73,0,107.08,0.56,1008,7.4813,0,2103,0,14.3,0,4,16.542
19,38,1,35.844,18.483,912,65.79,0.11546,592,101.35,0,0,0,0,22,0.016505,379,1,1,1,73,0,106.89,0.56,496,7.4813,0,2116,0,14.3,0,4,16.543
19,39,1,35.818,8.5849,912,65.79,0.11546,592,101.35,0,0,0,0,22,0.016505,379,1,1,1,73,0,106.78,0.77,752,7.4813,0,2115,0,14.3,0,4,16.526
19,40,1,35.816,15.954,912,65.79,0.11546,592,101.35,0,0,0,0,22,0.016505,379,1,1,1,73,0,106.86,0.56,1008,7.4813,0,2110,0,14.3,0,4,16.534
19,41,1,35.771,8.769,912,65.79,0.11546,592,101.35,0,0,0,0,22,0.016505,379,1,1,1,73,0,106.81,0.56,1008,7.4813,0,2110,0,14.3,0,4,16.537
19,42,1,35.679,10.473,912,65.79,0.11546,592,101.35,0,0,0,0,0,0.016064,384,1,1,1,73,0,106.69,0.665,752,7.4813,0,2102,0,14.3,0,4,16.518
19,43,1,35.64,11.608,912,65.79,0.11546,592,101.35,0,0,0,0,0,0.016064,384,1,1,1,73,0,106.63,0.455,1008,5.9938,0,2101,0,13.9,0,4,16.534
19,44,1,35.607,18.133,912,65.79,0.11546,584,102.74,0,31.674,220.32,0,0,0.016064,384,1,1,1,73,0,106.46,0.28,1008,5.9938,0,2099,0,13.4,0,4,16.535
19,45,1,35.584,9.129,912,65.79,0.11546,584,102.74,0,31.674,220.32,0,0,0.016064,384,1,1,1,73,0,106.46,0.28,1008,5.9938,0,2099,0,13.4,0,4,16.541
19,46,1,35.607,15.869,652,92.025,0.10249,584,102.74,0,31.674,220.32,0,-4,0.015938,382,1,1,1,73,0,106.29,0.28,496,5.9938,0,2097,0,13.9,0,4,16.54
19,47,1,35.591,7.8809,652,92.025,0.10249,584,102.74,0,31.674,220.32,0,-4,0.015938,382,1,1,1,73,0,106.29,0.28,496,5.9938,0,2097,0,13.9,0,4,16.546
19,48,1,35.551,11.249,580,103.45,0.097299,584,102.74,0,0,0,0,-4,0.015938,382,1,1,1,73,0,106.23,0.07,1008,5.9938,0,2093,0,13.9,0,4,16.531
19,49,1,35.604,10.823,580,103.45,0.097299,584,102.74,0,0,0,0,-4,0.015938,382,1,1,1,73,0,106.23,0.07,1008,5.9938,0,2093,0,13.9,0,4,16.538
19,50,1,35.626,17.526,580,103.45,0.097299,584,102.74,0,0,0,0,-4,0.015938,382,1,1,1,73,0,106.12,0.455,496,5.9938,0,2092,0,13.9,0,4,16.535
19,51,1,35.63,10.267,580,103.45,0.097299,584,102.74,0,0,0,0,-4,0.015938,382,1,1,1,73,0,106.12,0.455,496,5.9938,0,2092,0,13.9,0,4,16.52
19,52,1,35.587,14.704,580,103.45,0.097299,584,102.74,0,0,0,0,-22,0.015749,384,1,1,1,74,0,105.8,0.385,496,5.9938,0,2086,0,13.4,0,4,16.516
19,53,1,35.457,8.0375,580,103.45,0.097299,584,102.74,0,0,0,0,-22,0.015749,384,1,1,1,74,0,105.8,0.385,496,5.9938,0,2086,0,13.4,0,4,16.491
