TrialID,ObsNum,IsAlert,P1,P2,P3,P4,P5,P6,P7,P8,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11
26,0,1,35.035,10.86,704,85.227,0.093407,668,89.82,0,28.353,170.66,0,-4,0.016568,369,1,1,1,71,0,108.96,-0.385,767,1.4875,1,2155,0,38.2,0,4,16.437
26,1,1,35.024,12.049,704,85.227,0.093407,668,89.82,0,28.353,170.66,0,-4,0.016568,369,1,1,1,71,0,108.96,-0.385,767,1.4875,1,2155,0,38.2,0,4,16.417
26,2,1,34.967,18.877,620,96.774,0.10898,680,88.235,0,0,0,0,-4,0.016568,369,1,1,1,71,0,109.25,-0.455,767,1.4875,1,2164,0,37.8,0,4,16.426
26,3,1,34.939,7.827,620,96.774,0.10898,680,88.235,0,0,0,0,-4,0.016568,369,1,1,1,71,0,109.25,-0.455,767,1.4875,1,2164,0,37.8,0,4,16.417
26,4,1,34.898,15.438,620,96.774,0.10898,680,88.235,0,0,0,0,-4,0.016568,369,1,1,1,71,0,109.25,-0.28,767,1.4875,1,2167,0,37.8,0,4,16.426
26,5,1,34.87,10.659,620,96.774,0.10898,680,88.235,0,0,0,0,-4,0.016568,369,1,1,1,71,0,109.25,-0.28,767,1.4875,1,2167,0,37.8,0,4,16.404
26,6,1,34.843,9.018,620,96.774,0.10898,680,88.235,0,28.377,171.36,0,-6,0.016505,368,1,1,1,71,0,109.38,-0.28,767,1.4875,1,2173,0,37.8,0,4,16.386
26,7,1,34.819,11.43,620,96.774,0.10898,680,88.235,0,28.377,171.36,0,-6,0.016505,368,1,1,1,71,0,109.38,-0.28,767,1.4875,1,2173,0,37.8,0,4,16.391
26,8,1,34.787,11.61,876,68.493,0.11157,680,88.235,0,28.377,171.36,0,-6,0.016505,368,1,1,1,71,0,109.51,-0.385,767,1.4875,1,2175,0,37.8,0,4,16.387
26,9,1,34.766,18.427,876,68.493,0.11157,680,88.235,0,28.377,171.36,0,-6,0.016505,368,1,1,1,71,0,109.51,-0.385,767,1.4875,1,2175,0,37.8,0,4,16.41
26,10,1,34.728,8.8369,876,68.493,0.11157,684,87.719,0,28.32,171.92,0,-8,0.016631,369,1,1,1,71,0,109.79,-0.28,767,1.4875,1,2148,0,37.8,0,4,16.401
26,11,1,34.713,16.323,876,68.493,0.11157,684,87.719,0,28.32,171.92,0,-8,0.016631,369,1,1,1,71,0,109.79,-0.28,767,1.4875,1,2148,0,37.8,0,4,16.388
26,12,1,34.676,9.1464,876,68.493,0.11157,684,87.719,0,28.32,171.92,0,-8,0.016631,369,1,1,1,71,0,109.74,-0.385,767,1.4875,1,2151,0,34.3,0,4,16.362
26,13,1,34.671,9.3387,876,68.493,0.11157,684,87.719,0,28.32,171.92,0,-8,0.016631,369,1,1,1,71,0,109.74,-0.385,767,1.4875,1,2151,0,34.3,0,4,16.371
26,14,1,34.628,11.905,876,68.493,0.11157,684,87.719,0,28.32,171.92,0,-8,0.016631,369,1,1,1,71,0,109.89,-0.455,767,1.4875,1,2151,0,26.5,0,4,16.381
26,15,1,34.631,11.47,876,68.493,0.11157,684,87.719,0,28.32,171.92,0,-8,0.016631,369,1,1,1,71,0,109.89,-0.455,767,1.4875,1,2151,0,26.5,0,4,16.38
26,16,1,34.633,18.404,876,68.493,0.11157,688,87.209,0,28.32,171.92,0,-4,0.016694,369,1,1,1,70,0,109.9,-0.455,767,1.4875,1,2140,0,18,0,4,16.392
26,17,1,34.635,9.8935,876,68.493,0.11157,688,87.209,0,28.32,171.92,0,-4,0.016694,369,1,1,1,70,0,109.9,-0.455,767,1.4875,1,2140,0,18,0,4,16.371
26,18,1,34.6,17.035,876,68.493,0.11157,688,87.209,0,28.32,171.92,0,-4,0.016694,369,1,1,1,70,0,109.74,-0.455,767,1.4875,1,2147,0,16.3,0,4,16.383
26,19,1,34.633,8.0863,876,68.493,0.11157,688,87.209,0,28.32,171.92,0,-4,0.016694,369,1,1,1,70,0,109.44,-0.56,767,1.4875,1,2142,0,15.8,0,4,16.366
26,20,1,34.596,9.9324,876,68.493,0.11157,688,87.209,0,28.263,172.41,0,-4,0.016694,369,1,1,1,70,0,109.32,-0.56,767,1.4875,1,2134,0,15.4,0,4,16.357
26,21,1,34.577,12.843,876,68.493,0.11157,688,87.209,0,28.263,172.41,0,-4,0.016694,369,1,1,1,70,0,109.27,-0.56,767,1.4875,1,2133,0,15.4,0,4,16.344
26,22,1,34.574,10.171,1308,45.872,0.13752,688,87.209,0,28.263,172.41,0,-4,0.016694,369,1,1,1,70,0,109.29,-0.77,767,1.4875,1,2153,0,15.4,0,4,16.346
