TrialID,ObsNum,IsAlert,P1,P2,P3,P4,P5,P6,P7,P8,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11
6,0,1,32.705,16.03,728,82.418,0.10508,712,84.27,0,0,0,0,0,0.015875,367,0,0,1,43,0,0,-0.385,240,100.49,0,649,0,0,0,1,14.682
6,1,1,32.704,9.388,728,82.418,0.10508,712,84.27,0,0,0,0,0,0.015875,367,0,0,1,43,0,0,-0.385,255,100.49,0,639,0,0,0,1,14.661
6,2,1,32.732,8.9642,728,82.418,0.10508,712,84.27,0,0,0,0,0,0.015875,367,0,0,1,43,0,0,-0.385,240,100.49,0,640,0,0,0,1,14.661
6,3,1,32.755,10.975,728,82.418,0.10508,712,84.27,0,0,0,0,0,0.015875,367,0,0,1,43,0,0,-0.385,255,100.49,0,642,0,0,0,1,14.668
6,4,1,32.752,12.028,728,82.418,0.10508,712,84.27,0,0,0,0,0,0.015875,367,0,0,1,43,0,0,-0.385,240,100.49,0,637,0,0,0,1,14.667
6,5,1,32.778,19.795,728,82.418,0.10508,712,84.27,0,0,0,0,0,0.015875,367,0,0,1,43,0,0,-0.385,240,100.49,0,645,0,0,0,1,14.662
6,6,1,32.821,7.8019,728,82.418,0.10508,716,83.799,0,0,0,0,0,0.015875,367,0,0,1,43,0,0,-0.385,240,100.49,0,645,0,0,0,1,14.667
6,7,1,32.795,15.014,728,82.418,0.10508,716,83.799,0,0,0,0,0,0.015875,367,0,0,1,43,0,0,-0.385,240,100.49,0,647,0,0,0,1,14.679
6,8,1,32.812,10.973,728,82.418,0.10508,716,83.799,0,0,0,0,0,0.015875,367,0,0,1,42,0,0,-0.385,240,100.49,0,649,0,0,0,1,14.672
6,9,1,32.84,8.6534,728,82.418,0.10508,716,83.799,0,0,0,0,0,0.015875,367,0,0,1,42,0,0,-0.385,240,100.49,0,649,0,0,0,1,14.664
6,10,1,32.841,10.934,1024,58.594,0.10898,716,83.799,0,0,0,0,0,0.015875,367,0,0,1,42,0,0,-0.385,240,100.49,0,642,0,0,0,1,14.672
6,11,1,32.833,12.592,1024,58.594,0.10898,716,83.799,0,0,0,0,0,0.015875,367,0,0,1,42,0,0,-0.385,255,100.49,0,645,0,0,0,1,14.665
6,12,1,32.822,20.28,1024,58.594,0.10898,712,84.27,0,0,0,0,0,0.015875,367,0,0,1,42,0,0,-0.455,240,100.49,0,641,0,0,0,1,14.669
6,13,1,32.844,7.3734,1024,58.594,0.10898,712,84.27,0,0,0,0,0,0.015875,367,0,0,1,42,0,0,-0.385,240,100.49,0,645,0,0,0,1,14.65
6,14,1,32.834,13.846,1024,58.594,0.10898,712,84.27,0,0,0,0,0,0.015875,367,0,0,1,42,0,0,-0.385,240,100.49,0,645,0,0,0,1,14.666
6,15,1,32.862,12.849,1024,58.594,0.10898,712,84.27,0,0,0,0,0,0.015875,367,0,0,1,42,0,0,-0.385,240,100.49,0,645,0,0,0,1,14.66
6,16,1,32.856,8.1985,1024,58.594,0.10898,712,84.27,0,0,0,0,0,0.015875,367,0,0,1,42,0,0,-0.385,240,100.49,0,644,0,0,0,1,14.656
6,17,1,32.817,10.714,1024,58.594,0.10898,712,84.27,0,0,0,0,0,0.015875,367,0,0,1,42,0,0,-0.385,240,100.49,0,644,0,0,0,1,14.646
6,18,1,32.853,12.862,1024,58.594,0.11676,712,84.27,0,0,0,0,0,0.015875,367,0,0,1,42,0,0,-0.385,240,100.49,0,641,0,0,0,1,14.646
6,19,1,32.883,12.435,1024,58.594,0.11676,712,84.27,0,0,0,0,0,0.015875,367,0,0,1,42,0,0,-0.385,240,100.49,0,638,0,0,0,1,14.665
6,20,1,32.915,15.323,1024,58.594,0.11676,720,83.333,0,0,0,0,0,0.015875,367,0,0,1,42,0,0,-0.385,240,100.49,0,637,0,0,0,1,14.658
6,21,1,32.909,12.308,1024,58.594,0.11676,720,83.333,0,0,0,0,0,0.015875,367,0,0,1,42,0,0,-0.385,255,100.49,0,638,0,0,0,1,14.648
6,22,1,32.976,14.719,1024,58.594,0.11676,720,83.333,0,0,0,0,0,0.015875,367,0,0,1,42,0,0,-0.385,255,100.49,0,638,0,0,0,1,14.659
6,23,1,33.072,7.5396,1024,58.594,0.11676,720,83.333,0,0,0,0,0,0.015875,367,0,0,1,42,0,0,-0.455,240,100.49,0,640,0,0,0,1,14.648
6,24,1,33.2,10.456,1024,58.594,0.11676,720,83.333,0,0,0,0,0,0.015938,367,0,0,1,42,0,0,-0.385,240,100.49,0,644,0,0,0,1,14.66
6,25,1,33.182,12.541,1024,58.594,0.11676,720,83.333,0,0,0,0,0,0.015938,367,0,0,1,42,0,0,-0.385,240,100.49,0,637,0,0,0,1,14.658
6,26,1,33.208,10.566,724,82.873,0.11157,720,83.333,0,0,0,0,0,0.015938,367,0,0,1,42,0,0,-0.385,255,100.49,0,637,0,0,0,1,14.64
6,27,1,33.191,18.159,724,82.873,0.11157,720,83.333,0,0,0,0,0,0.015938,367,0,0,1,42,0,0,-0.385,240,100.49,0,634,0,0,0,1,14.632
6,28,1,33.211,10.617,724,82.873,0.11157,724,82.873,0,0,0,0,0,0.015938,367,0,0,1,42,0,0,-0.385,240,100.49,0,639,0,0,0,1,14.638
6,29,1,33.192,16.61,724,82.873,0.11157,724,82.873,0,0,0,0,0,0.015938,367,0,0,1,42,0,0,-0.385,255,100.49,0,640,0,0,0,1,14.626
