time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;101;306;101;306;45.7293;180.887;127;525;321.881;1.25247;45.7293;180.887;190.324;1.33554;127;525;531.402;1.34082;
2;79;279;79;279;38.9416;173.86;108;505.667;289.619;1.29545;31.1381;166.65;173.42;1.39827;108;505.667;508.441;1.36854;
3;50;245;50;245;31.1381;166.65;89;489;249.714;1.37026;21.8052;156.911;162.397;1.44461;89;489;488.536;1.3998;
4;22;221;22;221;21.8052;156.911;72;471;221.778;1.4726;3.28268;136.535;140.743;1.55718;72;471;468.106;1.42904;
5;-7;195;-7;195;3.28268;136.535;17.6667;410.333;194.845;1.60806;-14.0405;115.426;120.609;1.69889;17.6667;410.333;402.917;1.54151;
6;-29;167;-29;167;-14.0405;115.426;-33.3333;348;169.258;1.74453;-29.1171;91.3866;100.325;1.87953;-33.3333;348;342.661;1.68545;
7;-62;124;-62;124;-29.1171;91.3866;-78;278;138.492;2.03705;-41.5491;65.6398;81.9672;2.12183;-78;278;283.118;1.87153;
8;-74;92;-74;92;-41.5491;65.6398;-115.667;204;118.004;2.25143;-50.7703;37.7705;66.9279;2.46387;-115.667;204;230.971;2.1249;
9;-84;35;-84;35;-50.7703;37.7705;-144.333;123.333;91.1273;2.75083;-56.7243;8.78487;59.5232;2.92176;-144.333;123.333;189.623;2.48504;
10;-91;-1;-91;-1;-56.7243;8.78487;-164.333;38.3333;91.2672;-3.12745;-58.442;-20.5671;62.0089;-2.87439;-164.333;38.3333;172.955;2.96288;
11;-93;-47;-93;-47;-58.442;-20.5671;-170.333;-47.6667;104.563;-2.67229;-58.049;-48.1529;73.9089;-2.50463;-170.333;-47.6667;184.661;-2.83771;
12;-89;-88;-89;-88;-58.049;-48.1529;-170.667;-129.667;125.548;-2.36165;-54.0485;-71.0231;86.815;-2.2631;-170.667;-129.667;223.614;-2.48072;
13;-80;-134;-80;-134;-54.0485;-71.0231;-160;-196.667;156.446;-2.10948;-45.6861;-90.6521;98.4317;-2.0692;-160;-196.667;263.12;-2.25284;
14;-75;-154;-75;-154;-45.6861;-90.6521;-136.333;-256.667;171.666;-2.02461;-33.4977;-104.643;106.326;-1.90487;-136.333;-256.667;300.086;-2.06447;
15;-52;-166;-52;-166;-33.4977;-104.643;-102;-300.667;174.308;-1.87528;-18.7613;-113.203;110.851;-1.75339;-102;-300.667;326.583;-1.90741;
16;-20;-181;-20;-181;-18.7613;-113.203;-61;-329.333;182.419;-1.68208;-2.53241;-115.915;111.788;-1.60568;-61;-329.333;343.493;-1.76671;
17;10;-179;10;-179;-2.53241;-115.915;-15.6667;-339;179.555;-1.51651;14.4862;-114.582;111.164;-1.4525;-15.6667;-339;347.257;-1.63285;
18;34;-174;34;-174;14.4862;-114.582;34.3333;-337;177.526;-1.37957;29.9807;-109.045;108.684;-1.30438;34.3333;-337;345.763;-1.48837;
19;56;-163;56;-163;29.9807;-109.045;81;-323;172.542;-1.24183;43.1632;-95.7776;100.67;-1.14265;81;-323;339.019;-1.34732;
20;75;-148;75;-148;43.1632;-95.7776;121;-284.667;166.061;-1.10393;52.7505;-78.634;90.4516;-0.966622;121;-284.667;314.116;-1.19552;
21;88;-124;88;-124;52.7505;-78.634;150;-237;152.14;-0.956093;58.55;-58.6622;78.9724;-0.761076;150;-237;283.898;-1.03829;
22;100;-66;100;-66;58.55;-58.6622;168.333;-181.667;119.762;-0.586583;59.7608;-38.4918;67.7213;-0.531054;168.333;-181.667;249.425;-0.861416;
23;97;-36;97;-36;59.7608;-38.4918;173.667;-125;103.325;-0.35888;56.2712;-20.4634;57.2642;-0.288064;173.667;-125;213.861;-0.668712;
24;89;-8;89;-8;56.2712;-20.4634;165.667;-71.6667;89.1283;-0.0931502;48.3489;-6.55138;47.0414;-0.0501156;165.667;-71.6667;178.375;-0.460416;
25;72;7;72;7;48.3489;-6.55138;145;-26.6667;72.055;0.0932539;34.1744;0.95642;33.2098;0.155742;145;-26.6667;143.288;-0.241405;
26;51;12;51;12;34.1744;0.95642;104.667;-2;52.0755;0.226799;17.4978;4.18528;18.1781;0.479123;104.667;-2;99.2642;-0.0967503;
27;26;11;26;11;17.4978;4.18528;58;10.3333;27.8809;0.394257;0.130818;3.35094;7.64631;1.73312;58;10.3333;52.2055;0.0525946;
28;-21;8;-21;8;0.130818;3.35094;9;9.66667;22.6129;2.79367;-15.5888;0.423344;17.573;2.87567;9;9.66667;3.75966;0.585547;
29;-43;1;-43;1;-15.5888;0.423344;-36.3333;2.33333;43.2639;3.12519;0;0;0;0;-36.3333;2.33333;42.526;-3.01769;
30;-58;-10;-58;-10;-23.5481;-0.499981;-60.3333;1;59.1599;-2.96676;0;0;0;0;-60.3333;1;66.5271;-3.04239;
31;-64;-15;0;0;-33.9542;-3.65238;-95.6667;-8.33333;66.0522;-2.90799;0;0;0;0;0;0;0;0;
