time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-108;122;-108;122;-66.3628;82.8104;-191.667;244.667;163.026;2.29938;-66.3628;82.8104;113.08;2.29408;-191.667;244.667;302.68;2.28241;
2;-105;121;-94;122;-62.2955;83.355;-179.667;246.333;160.29;2.28957;-55.2872;83.7589;106.835;2.21039;-179.667;246.333;296.28;2.24806;
3;-94;122;-69;126;-55.2872;83.7589;-160.333;247.333;154.059;2.23153;-30.532;84.2384;94.6142;1.99579;-160.333;247.333;285.376;2.19304;
4;-69;126;-36;125;-45.8465;83.7552;-138.667;246.667;143.6;2.07636;-13.9984;85.0572;89.8725;1.82359;-138.667;246.667;272.749;2.12987;
5;-36;125;-4;124;-30.532;84.2384;-96.6667;248;129.884;1.85602;2.11223;86.0039;88.1929;1.64305;-96.6667;248;254.21;1.98654;
6;-4;124;18;126;-13.9984;85.0572;-50;250.667;123.72;1.60754;14.9706;87.1448;89.3399;1.49807;-50;250.667;241.796;1.80452;
7;18;126;35;129;2.11223;86.0039;-2.33333;253.667;126.843;1.43275;4.11528;87.5128;89.578;1.61953;-2.33333;253.667;238.368;1.60576;
8;35;129;49;131;14.9706;87.1448;37;256.667;133.171;1.30909;-10.9311;85.3015;89.3932;1.78968;37;256.667;243.206;1.44298;
9;49;131;-70;123;23.788;88.3172;65;259.667;139.333;1.21561;-26.3796;79.2218;88.3485;1.97639;65;259.667;251.248;1.33375;
10;49;135;-73;112;16.443;88.2843;43;259.333;143.09;1.22534;-39.9615;69.2823;86.15;2.16794;43;259.333;246.68;1.42024;
11;48;134;-74;79;4.11528;87.5128;13;257.667;141.812;1.22958;-50.241;56.7774;83.0543;2.35606;13;257.667;242.323;1.54191;
12;-70;123;-78;50;-10.9311;85.3015;-23;252;141.479;2.09281;-50.7019;43.6241;74.7009;2.48527;-23;252;238.327;1.69278;
13;-72;121;-76;29;-26.3796;79.2218;-64;234.667;140.769;2.11221;-50.6617;30.35;67.3908;2.64159;-64;234.667;230.127;1.87987;
14;-73;112;-74;16;-39.9615;69.2823;-106.333;206.333;133.685;2.15333;-50.2927;18.9912;62.3944;2.79917;-106.333;206.333;221.489;2.1027;
15;-74;79;-71;6;-50.241;56.7774;-147.667;171.333;108.355;2.32949;-47.1806;7.7924;56.5076;2.96816;-147.667;171.333;218.894;2.34902;
16;-78;50;-61;10;-50.7019;43.6241;-149;135.667;92.9148;2.57802;-33.0577;10.0517;43.2386;2.86012;-149;135.667;196.159;2.48189;
17;-76;29;-50;17;-50.6617;30.35;-149;97.6667;81.7267;2.7836;-12.7355;14.615;26.9215;2.4784;-149;97.6667;175.458;2.65387;
18;-74;16;-34;21;-50.2927;18.9912;-148.333;62.3333;76.1677;2.93483;2.65518;14.8718;17.8099;1.90394;-148.333;62.3333;161.299;2.84664;
19;-72;7;-17;24;-49.1201;11.671;-145.333;38.6667;72.8484;3.05037;19.6738;12.3127;18.1382;0.905649;-145.333;38.6667;153.105;2.98933;
20;-71;6;0;27;-47.1806;7.7924;-139.667;25.3333;71.7671;3.06297;37.3926;6.75144;30.1968;0.292611;-139.667;25.3333;146.002;3.07381;
21;-65;8;38;26;-44.2081;6.92265;-131;21.3333;65.9888;3.02561;55.2557;-2.08054;46.7766;-0.00260021;-117.667;23;123.897;3.08057;
22;-61;10;72;13;-39.5662;7.9143;-117.667;23;62.2953;2.98628;72.0182;-13.0664;64.5024;-0.173065;-99.3333;28.6667;106.16;3.01672;
23;-50;17;95;-4;-33.0577;10.0517;-99.3333;28.6667;53.2129;2.82362;85.5157;-26.9462;80.9874;-0.313651;-75.6667;35.6667;84.1331;2.89886;
24;-34;21;117;-24;-24.6877;12.5353;-75.6667;35.6667;40.2399;2.60311;94.4971;-42.3685;95.0368;-0.439182;-41.3333;41.6667;54.1115;2.63569;
25;-17;24;139;-48;-12.7355;14.615;-41.3333;41.6667;29.4367;2.20936;98.5161;-57.9854;106.045;-0.556628;3;42.6667;27.387;1.68056;
26;0;27;153;-64;2.65518;14.8718;3;42.6667;26.6419;1.59127;96.3715;-73.722;113.468;-0.684715;51.3333;35.6667;49.6392;0.419588;
27;38;26;161;-95;19.6738;12.3127;51.3333;35.6667;45.388;0.600224;88.6425;-88.4682;117.941;-0.823456;101.667;20.6667;95.8091;0.0545337;
28;72;13;153;-122;37.3926;6.75144;101.667;20.6667;72.5633;0.175035;73.7396;-101.879;119.344;-0.992226;153.667;-3.33333;148.856;-0.126484;
29;95;-4;135;-140;55.2557;-2.08054;153.667;-3.33333;94.5553;-0.0461654;55.5535;-111.335;119.076;-1.16437;204.667;-33.6667;204.647;-0.242345;
30;117;-24;106;-162;72.0182;-13.0664;204.667;-33.6667;118.976;-0.206237;36.6349;-117.265;118.694;-1.3313;245.667;-74;255.813;-0.357195;
31;139;-48;81;-177;85.5157;-26.9462;245.667;-74;146.658;-0.33606;18.5834;-120.407;118.878;-1.4857;272.667;-119;298.641;-0.466975;
32;153;-64;30;-186;94.4971;-42.3685;272.667;-119;165.484;-0.399482;2.73059;-120.744;118.924;-1.61915;286;-164.333;332.746;-0.570776;
33;161;-95;9;-181;98.5161;-57.9854;286;-164.333;186.654;-0.536243;-10.0723;-119.551;119.047;-1.72727;282.333;-210.333;356.841;-0.68505;
34;153;-122;-8;-178;96.3715;-73.722;282.333;-210.333;195.487;-0.676339;-22.2857;-117.254;119.329;-1.83156;263;-253.333;371.874;-0.807795;
