time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -83; 120;-83;120;-7;-6;145.695;2.17922;
2; -90; 114;-86.5;117;-2;0;145.063;2.2425;
3; -92; 114;-88.3333;116;5;5;146.316;2.2532;
4; -87; 119;-88;116.75;16;-3;147.211;2.2054;
5; -71; 116;-84.6;116.6;43;-2;135.764;2.1235;
6; -28; 114;-75.1667;116.167;45;2;117.017;1.81484;
7; 17; 116;-62;116.143;30;0;116.754;1.42705;
8; 47; 116;-48.375;116.125;14;3;124.64;1.18653;
9; 61; 119;-36.2222;116.444;4;5;133.198;1.09741;
10; 65; 124;-26.1;117.2;0;-2;139.477;1.08823;
11; 65; 122;-17.8182;117.636;-3;-3;137.709;1.08149;
12; 62; 119;-11.1667;117.75;-6;-9;133.657;1.09075;
13; 56; 110;-6;117.154;-27;-29;122.908;1.10024;
14; 29; 81;-3.5;114.571;-40;-37;85.5186;1.22824;
15; -11; 44;-4;109.867;-24;-26;44.9859;1.82413;
16; -35; 18;-5.9375;104.125;-22;-22;39.3996;2.67993;
17; -57; -4;-8.94118;97.7647;-14;-9;57.4476;-3.06405;
18; -71; -13;-12.3889;91.6111;-1;0;72.5329;-2.95508;
19; -72; -13;-15.5263;86.1053;-1;1;73.5158;-2.9576;
20; -73; -12;-18.4;81.2;4;10;74.3252;-2.97329;
21; -69; -2;-20.8095;77.2381;5;2;69.3183;-3.10624;
22; -64; 0;-22.7727;73.7273;12;8;64.2766;-3.13459;
23; -52; 8;-24.0435;70.8696;24;8;52.8174;2.99816;
24; -28; 16;-24.2083;68.5833;24;0;32.2688;2.63878;
25; -4; 16;-23.4;66.48;21;-3;16.1269;1.83909;
26; 17; 13;-21.8462;64.4231;33;-25;20.91;0.64374;
27; 50; -12;-19.1852;61.5926;15;-14;51.2599;-0.245334;
28; 65; -26;-16.1786;58.4643;11;-15;69.9209;-0.387943;
29; 76; -41;-13;55.0345;17;-20;86.3272;-0.500826;
30; 93; -61;-9.46667;51.1667;11;-15;111.239;-0.58526;
31; 104; -76;-5.80645;47.0645;1;-12;128.854;-0.635158;
32; 105; -88;-2.34375;42.8438;-29;-44;137.079;-0.701347;
33; 76; -132;0.030303;37.5455;-28;-29;152.569;-1.05143;
34; 48; -161;1.44118;31.7059;-33;-10;168.356;-1.28338;
35; 15; -171;1.82857;25.9143;-3;-9;172.081;-1.48512;
36; 12; -180;2.11111;20.1944;-15;1;180.831;-1.50591;
37; -3; -179;1.97297;14.8108;-11;-1;179.48;-1.58904;
38; -14; -180;1.55263;9.68421;-6;0;181.014;-1.64974;
39; -20; -180;1;4.82051;-8;10;181.585;-1.68269;
40; -28; -170;0.275;0.45;1.30373e-076;1.98854e-023;172.779;-1.73518;
