time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -132; 137;-132;137;18;-1;190.508;2.34281;
2; -114; 136;-123;136.5;61;-3;177.654;2.27409;
3; -53; 133;-99.6667;135.333;42;2;143.042;1.95711;
4; -11; 135;-77.5;135.25;45;1;135.025;1.659;
5; 34; 136;-55.2;135.4;27;2;139.486;1.33117;
6; 61; 138;-35.8333;135.833;24;1;150.063;1.1587;
7; 85; 139;-18.5714;136.286;1;0;162.037;1.02506;
8; 86; 139;-5.5;136.625;-4;-4;162.558;1.0198;
9; 82; 135;4.22222;136.444;-6;-3;157.061;1.02816;
10; 76; 132;11.4;136;-11;-11;151.437;1.05187;
11; 65; 121;16.2727;134.636;-26;-24;136.491;1.08188;
12; 39; 97;18.1667;131.5;-35;-20;103.751;1.19472;
13; 4; 77;17.0769;127.308;-33;-17;76.563;1.53023;
14; -29; 60;13.7857;122.5;-60;-29;66.5879;2.03639;
15; -89; 31;6.93333;116.4;-20;-10;94.9279;2.81449;
16; -109; 21;-0.3125;110.438;-1;0;111.79;2.95717;
17; -110; 21;-6.76471;105.176;2;1;112.774;2.9588;
18; -108; 22;-12.3889;100.556;1;2;110.997;2.94666;
19; -107; 24;-17.3684;96.5263;8;2;110.424;2.92714;
20; -99; 26;-21.45;93;30;4;103.098;2.89166;
21; -69; 30;-23.7143;90;43;5;75.8652;2.74221;
22; -26; 35;-23.8182;87.5;44;-1;43.7444;2.23295;
23; 18; 34;-22;85.1739;49;-7;37.6144;1.0987;
24; 67; 27;-18.2917;82.75;43;-13;71.2191;0.381261;
25; 110; 14;-13.16;80;39;-31;109.937;0.123108;
26; 149; -17;-6.92308;76.2692;9;-18;149.136;-0.117614;
27; 158; -35;-0.814815;72.1481;2;-34;161.066;-0.222231;
28; 160; -69;4.92857;67.1071;-10;-46;173.622;-0.411838;
29; 150; -115;9.93103;60.8276;-35;-46;188.607;-0.659073;
30; 115; -161;13.4333;53.4333;-18;-21;197.743;-0.955698;
31; 97; -182;16.129;45.8387;-76;-13;206.258;-1.08609;
32; 21; -195;16.2813;38.3125;-43;-7;196.531;-1.46832;
33; -22; -202;15.1212;31.0303;-32;-1;203.79;-1.68338;
34; -54; -203;13.0882;24.1471;-22;1;210.774;-1.83428;
35; -76; -202;10.5429;17.6857;-14;1;216.608;-1.9337;
36; -90; -201;7.75;11.6111;-26;2;221.052;-1.99456;
37; -116; -199;4.40541;5.91892;-13;-1;231.224;-2.10081;
38; -129; -200;0.894737;0.5;4.86136e-086;1.25824e-071;238.899;-2.14566;
