time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -140; 137;-140;137;-13;-2;195.656;2.36994;
2; -153; 135;-146.5;136;0;2;203.85;2.42147;
3; -153; 137;-148.667;136.333;1;1;205.175;2.41414;
4; -152; 138;-149.5;136.75;9;0;205.098;2.40726;
5; -143; 138;-148.2;137;23;2;198.509;2.37687;
6; -120; 140;-143.5;137.5;57;5;184.118;2.28241;
7; -63; 145;-132;138.571;28;3;157.672;1.98349;
8; -35; 148;-119.875;139.75;27;1;151.588;1.80541;
9; -8; 149;-107.444;140.778;37;-2;148.663;1.62625;
10; 29; 147;-93.8;141.4;29;0;149.232;1.37686;
11; 58; 147;-80;141.909;19;-3;157.415;1.19509;
12; 77; 144;-66.9167;142.083;15;-6;162.683;1.07942;
13; 92; 138;-54.6923;141.769;3;-7;165.252;0.9821;
14; 95; 131;-44;141;1;-15;161.223;0.942506;
15; 96; 116;-34.6667;139.333;-9;-34;149.984;0.878285;
16; 87; 82;-27.0625;135.75;-37;-23;118.992;0.753743;
17; 50; 59;-22.5294;131.235;-35;-21;76.7513;0.865396;
18; 15; 38;-20.4444;126.056;-28;-13;40.2399;1.19521;
19; -13; 25;-20.0526;120.737;-22;-12;27.7909;2.06733;
20; -35; 13;-20.8;115.35;-17;-6;37.3687;2.80236;
21; -52; 7;-22.2857;110.19;-18;-10;52.634;3.01903;
22; -70; -3;-24.4545;105.045;-6;0;70.3296;-3.09088;
23; -76; -3;-26.6957;100.348;-1;1;76.3224;-3.09486;
24; -77; -2;-28.7917;96.0833;1;1;77.2817;-3.10839;
25; -76; -1;-30.68;92.2;2;1;76.2552;-3.12107;
26; -74; 0;-32.3462;88.6538;10;-1;74.2413;-3.13398;
27; -64; -1;-33.5185;85.3333;18;0;64.2582;-3.11723;
28; -46; -1;-33.9643;82.25;32;1;46.2656;-3.10776;
29; -14; 0;-33.2759;79.4138;31;2;14.2503;-3.10192;
30; 17; 2;-31.6;76.8333;20;-3;16.8222;0.0853949;
31; 37; -1;-29.3871;74.3226;45;-15;36.7942;-0.0425527;
32; 82; -16;-25.9063;71.5;24;-21;83.4221;-0.1999;
33; 106; -37;-21.9091;68.2121;14;-14;112.234;-0.341291;
34; 120; -51;-17.7353;64.7059;15;-25;130.39;-0.406577;
35; 135; -76;-13.3714;60.6857;10;-37;154.993;-0.516676;
36; 145; -113;-8.97222;55.8611;0;-33;183.991;-0.665219;
37; 145; -146;-4.81081;50.4054;-10;-25;206.003;-0.791592;
38; 135; -171;-1.13158;44.5789;-9;-3;218.163;-0.904973;
39; 126; -174;2.12821;38.9744;-47;-26;215.148;-0.946494;
40; 79; -200;4.05;33;-60;-9;215.475;-1.1966;
41; 19; -209;4.41463;27.0976;-26;-3;210.403;-1.48151;
42; -7; -212;4.14286;21.4048;-24;-4;212.688;-1.60484;
43; -31; -216;3.32558;15.8837;-11;-2;218.807;-1.71406;
44; -42; -218;2.29545;10.5682;-2;-1;222.609;-1.7617;
45; -44; -219;1.26667;5.46667;-2;-1;223.978;-1.76962;
46; -46; -220;0.23913;0.565217;8.35026e-091;6.22255e-245;225.36;-1.77744;
