time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;
1; -90; 134;-90;134;56;2;161.686;2.16667;
2; -34; 136;-62;135;53;0;140.194;1.82123;
3; 19; 136;-35;135.333;39;0;137.042;1.43718;
4; 58; 136;-11.75;135.5;18;0;147.396;1.17184;
5; 76; 136;5.8;135.6;12;-1;155.276;1.06482;
6; 88; 135;19.5;135.5;-2;0;160.593;0.996389;
7; 86; 135;29;135.429;-5;1;159.516;1.00691;
8; 81; 136;35.5;135.5;-4;0;157.76;1.03709;
9; 77; 136;40.1111;135.556;-6;-4;155.763;1.0592;
10; 71; 132;43.2;135.2;-10;-26;149.374;1.08112;
11; 61; 106;44.8182;132.545;-45;-29;121.774;1.05317;
12; 16; 77;42.4167;127.917;-32;-26;78.3208;1.37475;
13; -16; 51;37.9231;122;-31;-27;53.5077;1.88906;
14; -47; 24;31.8571;115;-16;-6;53.356;2.6788;
15; -63; 18;25.5333;108.533;-14;-8;66.1877;2.86899;
16; -77; 10;19.125;102.375;1;-3;78.3614;3.01594;
17; -76; 7;13.5294;96.7647;6;8;77.0461;3.05295;
18; -70; 15;8.88889;92.2222;-1;1;72.2793;2.93508;
19; -71; 16;4.68421;88.2105;14;7;73.4672;2.92455;
20; -57; 23;1.6;84.95;32;6;62.0894;2.76523;
21; -25; 29;0.333333;82.2857;29;1;38.6439;2.29986;
22; 4; 30;0.5;79.9091;23;-2;29.9978;1.46203;
23; 27; 28;1.65217;77.6522;32;-11;38.2542;0.814314;
24; 59; 17;4.04167;75.125;14;-10;60.6361;0.281088;
25; 73; 7;6.8;72.4;7;-14;72.5776;0.0941143;
26; 80; -7;9.61538;69.3462;15;-22;79.5809;-0.090339;
27; 95; -29;12.7778;65.7037;3;-18;98.6697;-0.300218;
28; 98; -47;15.8214;61.6786;-6;-44;108.096;-0.45166;
29; 92; -91;18.4483;56.4138;-19;-25;129.002;-0.784977;
30; 73; -116;20.2667;50.6667;-29;-21;136.816;-1.0144;
31; 44; -137;21.0323;44.6129;-35;-10;143.838;-1.26534;
32; 9; -147;20.6563;38.625;-38;-10;147.411;-1.51476;
33; -29; -157;19.1515;32.697;-35;-14;159.969;-1.75782;
34; -64; -171;16.7059;26.7059;-35;-7;183.014;-1.93239;
35; -99; -178;13.4;20.8571;-14;-2;204.198;-2.08113;
36; -113; -180;9.88889;15.2778;0;-1;213.078;-2.1339;
37; -113; -181;6.56757;9.97297;6;-2;213.924;-2.1314;
38; -107; -183;3.57895;4.89474;0;4;212.517;-2.10248;
39; -107; -179;0.74359;0.179487;133.255;-0.620686;209.079;-2.11218;
