time;row_1;row_2;
     1;    0.0653;    0.9419;
     2;    0.2504;    0.7837;
     3;    0.7152;    1.2152;
     4;    1.1084;    0.6995;
     5;    1.1691;    0.7762;
     6;    0.9026;    0.2545;
     7;    1.0486;    0.2368;
     8;    0.5802;    0.2059;
     9;    1.0025;    0.2304;
    10;    0.8098;   -0.2171;
    11;    1.3661;   -0.5253;
    12;    1.1511;   -0.0634;
    13;    1.2460;    0.4985;
    14;    1.5807;    0.3868;
    15;    1.8509;    0.5545;
    16;    1.7412;    0.1342;
    17;    1.7379;   -0.1192;
    18;    1.9846;    0.1217;
    19;    1.5440;    0.1664;
    20;    1.6783;   -0.1000;
    21;    1.2944;   -0.4130;
    22;    0.8058;   -0.6291;
    23;    1.0702;   -1.0354;
    24;    1.1531;   -1.2780;
    25;    1.6665;   -0.8166;
    26;    1.2995;   -0.8621;
    27;    1.5538;   -0.8251;
    28;    1.5183;   -1.4081;
    29;    1.7547;   -1.3769;
    30;    1.2195;   -1.7659;
    31;    1.7305;   -1.5074;
    32;    1.2610;   -1.6765;
    33;    0.8626;   -1.3987;
    34;    1.0159;   -0.8314;
    35;    1.2329;   -0.9058;
    36;    1.2264;   -0.3257;
    37;    1.3553;    0.0754;
    38;    0.7959;   -0.3213;
    39;    0.4237;   -0.0546;
    40;    0.4201;    0.3856;
    41;    0.5390;    0.2564;
    42;    0.7279;    0.6813;
    43;    0.3593;    0.3373;
    44;    0.1776;    0.2851;
    45;    0.1911;    0.5439;
    46;    0.5663;    0.9016;
    47;    1.0563;    1.0351;
    48;    1.5496;    1.2168;
    49;    1.9930;    1.6363;
    50;    2.0593;    1.1278;
    51;    1.8305;    1.4726;
    52;    2.0348;    1.6365;
    53;    1.4413;    1.6251;
    54;    1.4711;    1.4074;
    55;    1.9406;    1.2669;
    56;    1.5970;    0.8051;
    57;    1.4088;    0.2259;
    58;    0.9303;    0.4370;
    59;    1.2796;    0.5910;
    60;    1.4024;    0.7048;
    61;    1.6339;    0.8159;
    62;    1.1747;    0.5146;
    63;    0.9130;    0.5407;
    64;    0.8226;    0.8023;
    65;    0.5366;    0.3963;
    66;    1.0165;    0.1385;
    67;    1.4165;    0.2227;
    68;    1.2668;    0.1891;
    69;    1.4641;   -0.3449;
    70;    1.7138;   -0.2016;
    71;    1.4922;   -0.0996;
    72;    1.2016;    0.4661;
    73;    0.8588;    0.2901;
    74;    0.7694;    0.0363;
    75;    1.2374;    0.0508;
    76;    1.1962;   -0.5358;
    77;    1.3933;   -0.7708;
    78;    0.9619;   -1.1372;
    79;    0.5294;   -1.3356;
    80;    0.8679;   -1.3923;
    81;    0.6405;   -1.5566;
    82;    1.2093;   -1.4418;
    83;    0.6859;   -1.7484;
    84;    0.6843;   -1.8006;
    85;    0.3921;   -1.8498;
    86;    0.5301;   -1.9339;
    87;    0.3029;   -1.4132;
    88;    0.2866;   -1.3803;
    89;    0.8759;   -0.9275;
    90;    0.5731;   -1.1615;
    91;    0.8536;   -0.8644;
    92;    1.1550;   -0.7179;
    93;    1.3876;   -0.5275;
    94;    1.6940;   -0.4807;
    95;    1.8205;   -0.2814;
    96;    1.6978;   -0.8113;
    97;    1.4330;   -0.4232;
    98;    1.3406;   -0.1085;
    99;    1.2982;    0.2239;
   100;    1.0736;    0.7489;
   101;    1.2870;    1.2019;
   102;    1.6289;    0.7451;
   103;    1.0614;    0.5384;
   104;    1.1642;    0.7357;
   105;    1.2917;    0.1628;
   106;    1.6001;    0.5349;
   107;    1.9400;   -0.0644;
   108;    1.4922;    0.0088;
   109;    1.5188;   -0.2658;
   110;    1.4798;    0.1916;
   111;    1.5608;    0.6378;
   112;    1.0087;    0.5509;
   113;    1.5821;    0.0360;
   114;    1.5090;   -0.1608;
   115;    1.7303;   -0.5914;
   116;    1.9488;   -0.4500;
   117;    1.4204;   -0.0163;
   118;    1.8312;    0.5653;
   119;    1.2573;    0.5604;
   120;    1.4669;    0.4676;
   121;    1.7326;    1.0412;
   122;    1.1727;    1.1707;
   123;    0.9507;    1.6977;
   124;    1.3477;    1.5875;
   125;    1.2803;    1.5715;
   126;    1.8408;    0.9977;
   127;    1.5273;    1.3520;
   128;    1.1542;    1.1776;
   129;    1.3659;    0.9085;
   130;    1.6954;    0.7418;
   131;    1.6025;    1.0087;
   132;    1.2120;    0.4262;
   133;    1.4434;    0.8461;
   134;    1.6546;    0.5512;
   135;    1.4361;    0.6010;
   136;    1.9036;    0.0670;
   137;    1.8181;   -0.0092;
   138;    1.6658;   -0.3839;
   139;    1.6675;   -0.1131;
   140;    1.6495;    0.0389;
   141;    1.3375;    0.5466;
   142;    1.9342;    1.0435;
   143;    1.3433;    1.6118;
   144;    1.6299;    1.3546;
   145;    1.4347;    0.8582;
   146;    1.7390;    0.2937;
   147;    1.3831;    0.2045;
   148;    1.6519;    0.7165;
   149;    1.7383;    1.0048;
   150;    1.6661;    1.3713;
   151;    1.4918;    1.0233;
   152;    0.9750;    0.5706;
   153;    0.5512;    0.6100;
   154;    0.5784;    0.1229;
   155;    0.8741;    0.2405;
   156;    0.8007;    0.1713;
   157;    1.0996;   -0.2509;
   158;    1.2463;   -0.6976;
   159;    1.4168;   -1.1617;
   160;    1.8761;   -0.8749;
   161;    1.6619;   -1.1810;
   162;    1.0950;   -1.5129;
   163;    1.5925;   -1.7480;
   164;    1.4112;   -1.8609;
   165;    1.3059;   -2.2287;
   166;    1.0039;   -2.0472;
   167;    0.5443;   -2.1236;
   168;    0.9065;   -2.2284;
   169;    0.9409;   -1.9367;
   170;    1.3621;   -1.4779;
   171;    1.6135;   -0.9440;
   172;    1.3718;   -1.0324;
   173;    1.7011;   -1.3564;
   174;    1.2133;   -0.7703;
   175;    0.8955;   -0.6938;
   176;    0.3891;   -0.3190;
   177;    0.0785;    0.0391;
   178;    0.6228;   -0.0037;
   179;    0.5881;    0.4750;
   180;    0.4126;    0.2018;
   181;    0.1096;   -0.2095;
   182;   -0.2961;    0.0865;
   183;   -0.6424;    0.6697;
   184;   -0.2643;    0.3276;
   185;    0.2515;    0.7097;
   186;    0.1259;    0.9418;
   187;   -0.0579;    1.1153;
   188;   -0.5885;    1.5822;
   189;   -1.0462;    1.9713;
   190;   -1.5025;    1.5412;
   191;   -1.4303;    1.0408;
   192;   -1.5646;    0.9045;
   193;   -1.4459;    0.6401;
   194;   -1.3043;    0.7575;
   195;   -0.7398;    1.3140;
   196;   -1.2820;    1.0314;
   197;   -1.6764;    0.7115;
   198;   -1.4002;    1.2670;
   199;   -0.8592;    1.3345;
   200;   -0.9121;    0.9754;
   201;   -1.1837;    1.3528;
   202;   -0.8432;    0.8514;
   203;   -0.3569;    0.4487;
   204;    0.1409;    0.5660;
   205;   -0.4265;    0.3160;
   206;   -0.3434;    0.0677;
   207;   -0.7084;   -0.0139;
   208;   -0.4306;   -0.5418;
   209;   -0.7214;   -0.1292;
   210;   -0.1865;    0.0634;
   211;    0.0607;    0.3911;
   212;    0.5712;    0.7428;
   213;   -0.0112;    0.4591;
   214;   -0.5197;    0.1647;
   215;   -0.0823;   -0.2445;
   216;   -0.6258;    0.1853;
   217;   -0.7133;    0.7257;
   218;   -0.6914;    0.7658;
   219;   -0.9585;    0.3187;
   220;   -0.7539;    0.8765;
   221;   -1.0162;    0.4195;
   222;   -0.7288;    0.1765;
   223;   -0.4720;    0.7319;
   224;   -0.9919;    0.2536;
   225;   -1.2970;    0.6095;
   226;   -1.0185;    0.6305;
   227;   -1.2229;    0.2022;
   228;   -1.4171;    0.3860;
   229;   -1.7286;   -0.1426;
   230;   -1.4884;    0.2226;
   231;   -1.2093;    0.4296;
   232;   -0.6837;    0.2308;
   233;   -0.2761;    0.2840;
   234;   -0.2063;    0.2212;
   235;    0.1172;   -0.3253;
   236;    0.4778;   -0.3605;
   237;   -0.0260;   -0.9006;
   238;    0.1346;   -0.9417;
   239;    0.1511;   -1.2661;
   240;    0.4607;   -0.9766;
   241;    0.6142;   -1.5748;
   242;    0.3945;   -1.7889;
   243;   -0.0826;   -1.4148;
   244;   -0.0538;   -1.3325;
   245;    0.3234;   -1.2000;
   246;    0.3040;   -0.6858;
   247;   -0.0742;   -1.2119;
   248;   -0.0834;   -1.6239;
   249;   -0.1514;   -1.9090;
   250;   -0.6295;   -1.8492;
   251;   -0.7746;   -1.8231;
   252;   -0.8077;   -1.7730;
   253;   -0.6276;   -1.7190;
   254;   -1.0150;   -1.6023;
   255;   -0.8461;   -1.2102;
   256;   -0.6522;   -1.5875;
   257;   -0.1752;   -1.5193;
   258;    0.1084;   -1.7036;
   259;    0.2002;   -1.9176;
   260;   -0.3747;   -1.4858;
   261;   -0.5216;   -1.9698;
   262;   -0.1044;   -1.8390;
   263;   -0.5736;   -1.8065;
   264;   -0.2550;   -1.9692;
   265;   -0.5422;   -2.1830;
   266;   -0.5979;   -1.8298;
   267;   -0.5600;   -1.5262;
   268;   -0.3748;   -1.6657;
   269;   -0.2143;   -1.1564;
   270;   -0.0148;   -0.5740;
   271;   -0.0372;   -0.1088;
   272;    0.0611;   -0.4512;
   273;    0.0426;   -0.5858;
   274;    0.5937;   -0.9186;
   275;    0.7836;   -0.5659;
   276;    0.2351;   -0.1604;
   277;    0.5838;   -0.4970;
   278;   -0.0151;   -0.3957;
   279;    0.0181;   -0.3934;
   280;    0.3031;    0.1059;
   281;   -0.0612;   -0.0589;
   282;   -0.1359;    0.0481;
   283;   -0.1876;   -0.5364;
   284;   -0.3679;   -0.1337;
   285;   -0.7547;   -0.0730;
   286;   -0.5591;    0.3619;
   287;   -1.0341;    0.6275;
   288;   -0.4665;    0.8612;
   289;   -0.0134;    1.1127;
   290;    0.2286;    0.9710;
   291;    0.4301;    0.6764;
   292;    0.3124;    0.7964;
   293;    0.0924;    0.4565;
   294;   -0.2280;    0.8564;
   295;   -0.7848;    0.8945;
   296;   -0.3367;    0.8326;
   297;   -0.8497;    0.3302;
   298;   -0.5508;    0.3385;
   299;   -0.4530;    0.5271;
   300;   -0.6249;    0.2105;
   301;   -0.0995;    0.0850;
