time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;row_13;row_14;row_15;row_16;row_17;row_18;
1;-18;123;-18;123;-11.5396;84.1758;-33.6667;248.333;124.103;1.71861;-11.5396;84.1758;86.3776;1.60902;-33.6667;248.333;247.794;1.62483;
2;-18;124;2;115;-11.1815;84.2023;-32.6667;248.333;125.093;1.71744;0.0209659;75.3432;77.9209;1.4646;-16;236.667;235.804;1.55263;
3;-16;125;11;100;-10.6832;83.9093;-31.3333;247.333;125.808;1.70055;11.5385;58.5451;63.8252;1.25575;-1.33333;223;222.906;1.48568;
4;-15;124;26;83;-8.6725;82.931;-25.6667;244.333;124.69;1.69363;14.808;46.9854;54.2616;1.13213;15;202.667;204.827;1.39767;
5;-12;122;33;64;-5.21533;80.2486;-16;236.667;122.368;1.6713;14.3002;33.9385;42.5389;1.01239;30.3333;176.333;182.588;1.2899;
6;2;115;31;45;0.0209659;75.3432;-1.33333;223;114.763;1.55579;6.3865;20.4378;26.8997;0.995971;40.3333;143.333;154.795;1.16843;
7;11;100;18;23;6.01131;68.0126;15;202.667;100.325;1.46372;-8.52952;8.47958;10.6223;1.59819;40;105.333;120.583;1.04727;
8;26;83;1;1;11.5385;58.5451;30.3333;176.333;86.6556;1.26942;-27.5723;-1.06702;19.3634;3.08622;18.6667;66;75.8617;1.0316;
9;33;64;-53;-18;14.808;46.9854;40.3333;143.333;71.6576;1.09657;-47.3841;-7.86664;39.5623;-2.9963;-22;31.3333;30.4804;1.62713;
10;31;45;-96;-21;14.3002;33.9385;40;105.333;54.2809;0.969168;-64.9687;-11.9159;57.5664;-2.97093;-73.6667;3;53.424;3.1023;
11;18;23;-122;-21;6.3865;20.4378;18.6667;66;28.8382;0.908993;-78.8879;-13.5283;71.5615;-2.98176;-128.333;-18.6667;109.807;-2.96243;
12;1;1;-133;-20;-8.52952;8.47958;-22;31.3333;1.0412;0.804264;-89.7234;-13.2792;82.2428;-3.00572;-179.333;-33;162.622;-2.93159;
13;-53;-18;-80;-22;-27.5723;-1.06702;-73.6667;3;56.3168;-2.81158;-71.8158;-15.2062;64.9063;-2.93888;-224.667;-39.6667;208.37;-2.94565;
14;-96;-21;-40;-36;-47.3841;-7.86664;-128.333;-18.6667;98.595;-2.92436;-55.4194;-19.9147;50.4184;-2.78128;-251.333;-40;234.642;-2.96638;
15;-122;-21;2;-60;-64.9687;-11.9159;-179.333;-33;124.111;-2.96953;-33.6028;-27.0702;35.5658;-2.3648;-263.333;-39.3333;246.357;-2.97754;
16;-133;-20;48;-78;-78.8879;-13.5283;-224.667;-39.6667;134.807;-2.99081;-8.43552;-34.9003;32.7621;-1.57681;-244.333;-39.3333;227.633;-2.96391;
17;-135;-20;82;-81;-86.5614;-13.5187;-251.333;-40;136.785;-2.993;17.5251;-42.1295;47.5713;-0.99848;-212.667;-45;197.783;-2.90738;
18;-135;-19;106;-79;-89.7234;-13.2792;-263.333;-39.3333;136.641;-3.00024;40.8932;-46.6287;66.2819;-0.735857;-167.667;-58.6667;158.965;-2.7575;
19;-133;-19;128;-64;-90.2188;-13.0728;-266;-38.6667;134.661;-2.99815;59.7345;-48.4927;82.2741;-0.598506;-107.667;-78.3333;117.957;-2.40506;
20;-132;-19;0;0;-88.9986;-13.0728;-262.667;-38.6667;133.671;-2.99708;73.3872;-47.6596;93.4607;-0.508718;-37;-99;101.29;-1.73659;
21;-130;-19;0;0;-82.9346;-13.3309;-244.333;-39.3333;131.692;-2.99489;86.275;-43.1603;103.032;-0.409493;39.3333;-118.667;133.607;-1.10826;
22;-123;-20;0;0;-71.8158;-15.2062;-212.667;-45;124.93;-2.97878;0;0;0;0;108.667;-132.667;185.657;-0.802985;
23;-80;-22;0;0;-55.4194;-19.9147;-167.667;-58.6667;83.3042;-2.87122;0;0;0;0;165.667;-141.333;234.112;-0.652972;
24;-40;-36;0;0;-33.6028;-27.0702;-107.667;-78.3333;54.1882;-2.40878;0;0;0;0;208.667;-141.667;269.711;-0.556945;
25;2;-60;0;0;-8.43552;-34.9003;-37;-99;60.2746;-1.54222;0;0;0;0;236;-136;290.557;-0.490615;
26;48;-78;0;0;17.5251;-42.1295;39.3333;-118.667;91.6541;-1.02315;0;0;0;0;252;-129;301.683;-0.445144;
27;82;-81;0;0;40.8932;-46.6287;108.667;-132.667;115.239;-0.782501;0;0;0;0;260.667;-121.333;306.39;-0.410373;
28;106;-79;0;0;59.7345;-48.4927;165.667;-141.333;132.128;-0.643249;0;0;0;0;0;0;0;0;
29;128;-64;0;0;73.3872;-47.6596;208.667;-141.667;142.972;-0.46608;0;0;0;0;0;0;0;0;
30;131;-62;0;0;81.745;-45.4099;236;-136;144.787;-0.444427;0;0;0;0;0;0;0;0;
31;131;-61;0;0;86.275;-43.1603;252;-129;144.36;-0.438173;0;0;0;0;0;0;0;0;
32;130;-61;0;0;88.1294;-41.4859;259.667;-122.667;143.455;-0.441131;0;0;0;0;0;0;0;0;
33;130;-60;0;0;88.3328;-41.0851;260.667;-121.333;143.031;-0.434809;0;0;0;0;0;0;0;0;
34;129;-60;0;0;88.3449;-40.8786;260.667;-120.667;142.125;-0.437772;0;0;0;0;0;0;0;0;
35;131;-60;0;0;88.2979;-40.7722;260.333;-120.333;143.939;-0.431882;0;0;0;0;0;0;0;0;
36;131;-60;0;0;88.3365;-40.6915;260.333;-120;143.939;-0.431882;0;0;0;0;0;0;0;0;
