time;row_1;row_2;row_3;row_4;
1;34.9938;147.946;153.81;1.33639;
2;27.7008;144.034;148.439;1.37807;
3;18.8886;136.936;139.975;1.43017;
4;8.62292;125.376;127.377;1.4973;
5;-10.6272;102.169;104.296;1.66583;
6;-29.0105;71.2115;78.1638;1.941;
7;-42.7404;38.6823;58.2416;2.37648;
8;-49.0579;8.62902;49.4098;2.93188;
9;-44.9374;-13.944;45.8825;-2.87049;
10;-30.4359;-26.928;39.0003;-2.43668;
11;-7.95872;-28.5575;27.8546;-1.83329;
12;18.3893;-14.7472;23.1716;-0.600337;
13;42.4282;8.47754;44.3328;0.230642;
14;59.8781;35.5987;71.1435;0.551154;
15;66.9344;61.9528;92.8697;0.754517;
16;62.668;83.6275;106.268;0.931547;
17;48.5346;75.9464;91.9204;1.00516;
18;29.8057;54.5904;64.0018;1.07343;
19;9.25628;25.2638;28.7135;1.21556;
20;-11.7913;-6.59324;12.1122;-2.72183;
21;-31.2635;-38.481;47.8358;-2.26307;
22;-46.8967;-67.1157;80.1009;-2.18505;
23;-56.578;-80.3136;96.4665;-2.18821;
24;-60.6592;-94.1571;110.217;-2.14568;
25;-56.6221;-106.097;118.455;-2.06217;
26;-42.058;-112.983;118.75;-1.92626;
27;-22.7717;-113.255;113.754;-1.76579;
28;-3.20976;-107.324;105.696;-1.59425;
29;12.5984;-96.4264;95.7021;-1.43107;
30;21.5145;-82.6997;84.0402;-1.30291;
31;21.5982;-68.7992;70.7577;-1.24974;
32;21.75;-62.9548;65.2901;-1.21928;
33;16.946;-53.7485;55.0089;-1.24365;
