time;row_1;row_2;row_3;row_4;
1;-24.091;95.8439;97.6921;1.80014;
2;-30.1279;86.8915;90.6924;1.88751;
3;-36.5763;75.1288;82.109;2.00704;
4;-41.5905;61.9095;72.9532;2.14635;
5;-49.6206;39.268;61.3653;2.46218;
6;-46.4541;20.8586;48.9146;2.71704;
7;-33.3655;9.8153;32.7738;2.86006;
8;-13.3637;9.10146;14.2214;2.51044;
9;8.54129;16.8186;19.187;0.996492;
10;27.3643;33.8044;44.1656;0.847048;
11;39.5462;54.5686;67.949;0.91512;
12;37.7281;71.8471;81.4216;1.06274;
13;33.0263;68.0566;75.8563;1.09259;
14;24.7692;57.1474;62.4139;1.12961;
15;14.9984;40.8379;43.5341;1.1726;
16;4.06272;19.7237;19.9215;1.26777;
17;-7.17098;-4.59456;7.4906;-2.35474;
18;-17.1184;-29.8273;34.1272;-2.0336;
19;-29.3338;-45.4849;53.7359;-2.10699;
20;-37.5255;-63.1015;73.0913;-2.0802;
21;-38.38;-79.4505;88.0782;-1.99806;
22;-28.9408;-91.2683;95.8757;-1.85691;
23;-10.0218;-94.963;96.0184;-1.65567;
24;11.9114;-91.0578;92.7984;-1.4216;
25;31.6709;-79.4357;86.8855;-1.17432;
26;44.5959;-62.5824;78.5245;-0.937393;
27;54.6092;-56.6255;80.4898;-0.792814;
28;58.1595;-43.3556;74.4765;-0.633128;
