time;row_1;row_2;row_3;row_4;
1;-75.8024;26.5814;79.8161;2.78945;
2;-73.3146;19.815;75.3476;2.86242;
3;-63.8493;16.6303;65.3728;2.86935;
4;-45.5851;18.9778;48.9408;2.72228;
5;-22.6907;19.0364;29.5785;2.39978;
6;3.48378;29.1034;30.3668;1.42646;
7;27.0249;46.6303;55.1596;1.04029;
8;42.9354;66.6853;80.5876;0.995897;
9;47.9554;84.5646;98.4766;1.05187;
10;37.1523;95.9014;104.051;1.19657;
11;30.9979;88.6657;95.1158;1.22899;
12;22.8127;72.7444;77.4084;1.25967;
13;12.6509;50.5258;53.2233;1.31367;
14;0.171131;23.2166;24.1873;1.52715;
15;-14.4207;-7.65154;15.1057;-2.68176;
16;-26.9711;-37.5691;44.9628;-2.18976;
17;-41.8707;-58.2466;70.4491;-2.19172;
18;-46.7728;-76.8737;88.7161;-2.11444;
19;-38.493;-90.7794;97.3867;-1.96728;
20;-19.1468;-96.2586;97.0449;-1.76011;
21;4.54199;-92.5136;91.7266;-1.51161;
22;26.7652;-79.468;83.2461;-1.23223;
23;42.3447;-60.3349;73.4546;-0.94158;
24;47.9729;-39.5666;62.2771;-0.66889;
25;51.3698;-31.8165;60.6906;-0.533589;
26;47.7512;-12.6389;50.0207;-0.23591;
