time;row_1;row_2;row_3;row_4;
1;-21.2393;128.277;129.103;1.72314;
2;-32.8198;119.287;122.646;1.82778;
3;-41.6842;108.18;114.724;1.92728;
4;-51.7122;93.3007;105.296;2.06629;
5;-67.8969;68.7582;95.0009;2.3425;
6;-73.7498;44.3458;84.2998;2.59694;
7;-63.5899;24.473;66.3589;2.7747;
8;-40.836;12.7486;41.0081;2.84258;
9;-12.5585;8.08925;13.1953;2.54435;
10;17.9682;15.4607;24.5678;0.64612;
11;43.8289;33.2306;55.932;0.621397;
12;60.4485;56.763;83.6808;0.734663;
13;64.7353;81.9898;104.975;0.886194;
14;56.5841;81.5583;99.6697;0.946847;
15;40.4251;72.0406;82.8496;1.03815;
16;17.8458;52.4069;55.2887;1.21048;
17;-9.88034;22.567;23.3949;1.93041;
18;-37.6445;-12.3577;38.2815;-2.79438;
19;-60.8825;-48.7025;77.1123;-2.44677;
20;-74.8444;-72.1565;103.254;-2.35874;
21;-76.473;-96.6306;122.744;-2.22636;
22;-62.2799;-118.07;133.324;-2.04292;
23;-32.9467;-130.332;134.688;-1.80532;
24;0.607504;-131.906;132.594;-1.55379;
25;33.38;-120.715;126.336;-1.28986;
26;60.5925;-99.6409;118.05;-1.01545;
27;77.3044;-73.7092;108.469;-0.755576;
28;79.4916;-47.3491;94.2828;-0.534365;
29;80.1653;-35.2622;89.3552;-0.413822;
30;78.2373;-16.5859;81.7269;-0.212724;
