time;row_1;row_2;row_3;row_4;
1;-72.2;318;327.28;1.88371;
2;-50.8;319.6;322.889;1.81908;
3;-31.2;321;320.014;1.7586;
4;-15.8;322.2;318.688;1.71041;
5;-7.6;314.2;309.704;1.68778;
6;-10.2;292.6;288.6;1.70547;
7;2.6;267.4;262.075;1.66997;
8;6.4;236.4;230.852;1.66689;
9;-3.2;199.2;195.186;1.73418;
10;-22.8;160;161.754;1.89383;
11;-42.6;122.2;135.729;2.12256;
12;-61.6;84.8;119.331;2.42713;
13;-78.8;48.4;115.195;2.77037;
14;-93.2;12.2;121.877;3.09573;
15;-100;-14.8;130.32;-2.97653;
16;-93.6;-29.6;127.403;-2.85338;
17;-74.4;-41.2;113.51;-2.7068;
18;-43.4;-50;91.551;-2.47492;
19;1.2;-56.8;69.0589;-1.97797;
20;51.4;-67;77.0782;-1.2698;
21;97.2;-84;113.683;-0.922426;
22;134.4;-109.8;157.342;-0.832879;
23;160;-140.4;197.211;-0.841223;
24;174.6;-174;232.276;-0.890807;
25;177.6;-209.6;262.611;-0.967237;
26;169.8;-245.4;288.899;-1.05993;
27;155;-280;313.268;-1.15529;
28;162;-289.2;324.522;-1.147;
29;162.4;-311.4;345.034;-1.1724;
30;137.8;-342.6;365.904;-1.26759;
31;94;-367.4;379.697;-1.39755;
