time;row_1;row_2;row_3;row_4;
1;-119.2;294.4;282.76;2.09059;
2;-86.4;293.8;267.435;1.98506;
3;-51.4;293.4;254.981;1.85971;
4;-24.8;294.6;249.892;1.75612;
5;-10;292;245.014;1.69867;
6;-8.6;283.6;236.504;1.69733;
7;21.6;268.2;219.214;1.56918;
8;40.4;245.6;197.544;1.47369;
9;49;217.6;170.882;1.40766;
10;40;188.2;140.471;1.43689;
11;20.8;158.4;109.414;1.57488;
12;-1.4;129.4;83.5415;1.84531;
13;-24;102.6;70.1545;2.27176;
14;-42.8;75.4;69.2794;2.75044;
15;-53.8;51;75.0737;3.11477;
16;-54.2;30;77.7991;-2.89506;
17;-41.8;13.6;72.2987;-2.63013;
18;-19.2;0.6;63.0651;-2.26705;
19;10.6;-11.6;61.515;-1.74475;
20;46.4;-25.8;78.9033;-1.24635;
21;81.4;-45.8;112.263;-1.00531;
22;108.6;-71;148.416;-0.941508;
23;121.2;-102.8;181.741;-0.988461;
24;120;-137;210.578;-1.08268;
25;109.6;-171.8;237.809;-1.19014;
26;92.2;-204.4;263.133;-1.29777;
27;98;-212;272.039;-1.28477;
28;99.8;-231.2;290.99;-1.29745;
29;79;-260.4;314.731;-1.38625;
30;36.4;-289;338.326;-1.52599;
