time;row_1;row_2;row_3;row_4;
1;-50.8;366.8;381.306;1.80131;
2;-12.2;368.6;376.162;1.70014;
3;14.8;368.2;373.241;1.62849;
4;25.2;360.2;364.79;1.60128;
5;11.2;341.8;347.13;1.64322;
6;-14.2;316.8;325.169;1.72679;
7;-8;283.6;291.41;1.72348;
8;-10;245;253.685;1.75442;
9;-21.8;208;220.228;1.83787;
10;-36.4;172.6;191.375;1.96058;
11;-55.4;137.6;169.063;2.14423;
12;-69;102.6;150.152;2.34819;
13;-74.6;68.8;132.908;2.55814;
14;-72.4;39.8;117.369;2.7553;
15;-53;14.8;91.3645;2.92964;
16;-19;-10.6;55.6641;-3.03034;
17;29.2;-32.6;29.0656;-1.81828;
18;83.2;-55.8;69.5531;-0.831163;
19;135.2;-85.8;128.062;-0.688619;
20;171.8;-124.4;180.97;-0.724798;
21;193.2;-167;225.928;-0.803239;
22;203.2;-210.6;265.253;-0.890356;
23;188.8;-254.8;293.156;-1.02379;
24;164.4;-297;319.386;-1.15817;
25;131.6;-333.6;342.692;-1.28905;
26;88;-362.2;361.493;-1.42734;
27;88.6;-373.6;372.863;-1.43012;
28;70;-394.2;391.232;-1.4846;
29;25.8;-409;404.717;-1.59679;
30;-37.8;-416.6;418.791;-1.74872;
