time;open;close;diff;volume;
   1;   53.6983;   53.5517;   -0.1933;1581505.7143;
   2;   52.0569;   52.6691;    0.6702;895337.1429;
   3;   50.8097;   51.7323;    1.0290;615454.2857;
   4;   49.8323;   50.9151;    0.8965;1017905.7143;
   5;   49.6077;   49.7580;    0.2020;1227722.8571;
   6;   50.2406;   49.5966;   -0.5610;1472422.8571;
   7;   51.0317;   50.3594;   -0.7011;1254637.1429;
   8;   51.4143;   51.1394;   -0.2098;866122.8571;
   9;   50.9031;   51.4477;    0.5114;768034.2857;
  10;   49.8803;   50.9031;    1.0036;1033257.1429;
  11;   49.0734;   49.8571;    0.6130;955685.7143;
  12;   49.2494;   48.9246;   -0.1352;893988.5714;
  13;   49.5680;   49.1049;   -0.4420;1026994.2857;
  14;   49.4434;   49.4394;    0.0195;929942.8571;
  15;   48.7834;   49.2166;    0.2555;812028.5714;
  16;   48.5634;   48.5180;    0.0308;695894.2857;
  17;   48.7089;   48.4477;   -0.1244;955725.7143;
  18;   48.7060;   48.7817;   -0.0820;1153554.2857;
  19;   49.1049;   48.7643;   -0.3885;1754840.0000;
  20;   50.0794;   49.1031;   -0.8458;2605754.2857;
  21;   50.9791;   50.2406;   -0.6489;2324508.5714;
  22;   51.2791;   51.2220;   -0.2724;1342102.8571;
  23;   51.8366;   51.4291;   -0.4142;788460.0000;
  24;   52.6334;   51.8794;   -0.5266;1066294.2857;
  25;   52.7591;   52.7763;   -0.0693;974908.5714;
  26;   52.3923;   52.7591;    0.2120;886348.5714;
  27;   52.4751;   52.2391;   -0.1350;722342.8571;
  28;   52.9466;   52.4306;   -0.4872;584951.4286;
  29;   53.4026;   53.0263;   -0.3616;535702.8571;
  30;   53.4997;   53.4437;   -0.1401;547542.8571;
  31;   53.4554;   53.4894;    0.1788;521634.2857;
  32;   52.9911;   53.4554;    0.3002;515808.5714;
  33;   52.8751;   52.9911;    0.1839;607900.0000;
  34;   53.0906;   52.8751;   -0.2914;527120.0000;
  35;   53.6174;   53.0906;   -0.3463;557125.7143;
  36;   53.5460;   53.6174;   -0.0636;531285.7143;
  37;   53.2160;   53.5786;    0.4456;976545.7143;
  38;   52.3806;   53.0857;    0.6051;943142.8571;
  39;   51.7066;   52.1960;    0.5725;1220717.1429;
  40;   51.3037;   51.5763;    0.1920;1218662.8571;
  41;   51.6720;   51.3149;   -0.3553;1194640.0000;
  42;   52.6294;   51.7577;   -0.8261;728020.0000;
  43;   53.5151;   52.7509;   -0.6982;602991.4286;
  44;   53.6609;   53.6009;   -0.1017;607071.4286;
  45;   53.2054;   53.6506;    0.4210;736228.5714;
  46;   52.7197;   53.1609;    0.4878;1043794.2857;
  47;   52.6926;   52.5923;   -0.3676;1772071.4286;
  48;   54.5923;   52.8409;   -1.5638;2982248.5714;
  49;   57.1909;   55.2249;   -1.7575;2726320.0000;
  50;   58.1994;   57.8123;   -0.4496;1526351.4286;
  51;   57.4823;   58.3923;    0.6981;595160.0000;
  52;   56.8394;   57.4180;    0.5936;770560.0000;
  53;   57.0954;   56.8394;   -0.1782;634711.4286;
  54;   57.7394;   57.0954;   -0.6817;575880.0000;
  55;   58.2823;   57.7394;   -0.3736;716785.7143;
  56;   57.7526;   58.2823;    0.4052;797122.8571;
  57;   56.6711;   57.7526;    1.0679;849968.5714;
  58;   55.5983;   56.6711;    1.0536;724882.8571;
