time;open;close;diff;volume;
   1;   49.3549;   49.5960;    0.2979;181662.8571;
   2;   48.4626;   49.0660;    0.5207;204288.5714;
   3;   48.1231;   48.6060;    0.3906;229857.1429;
   4;   48.2889;   47.9906;   -0.2466;287500.0000;
   5;   49.0889;   48.2477;   -0.8559;260280.0000;
   6;   50.0231;   49.1734;   -0.6623;340140.0000;
   7;   49.9234;   50.0677;   -0.0174;377054.2857;
   8;   49.4891;   49.9123;    0.4208;425314.2857;
   9;   49.3123;   49.4677;    0.0614;384640.0000;
  10;   49.8606;   49.3980;   -0.2455;350228.5714;
  11;   50.1194;   49.9820;   -0.2897;259645.7143;
  12;   50.2820;   50.1734;   -0.0506;206845.7143;
  13;   50.2266;   50.3874;    0.1847;174077.1429;
  14;   49.8749;   50.4063;    0.5195;230208.5714;
  15;   49.4163;   50.0017;    0.4816;256111.4286;
  16;   49.3191;   49.3631;    0.1249;178991.4286;
  17;   49.5651;   49.4049;   -0.1775;118671.4286;
  18;   49.7251;   49.6866;    0.0781;174165.7143;
  19;   49.2126;   49.8109;    0.4872;244977.1429;
  20;   48.6126;   49.1911;    0.4978;241711.4286;
  21;   48.5854;   48.6126;    0.1180;188497.1429;
  22;   48.5851;   48.5966;    0.1256;118865.7143;
  23;   48.0020;   48.5406;    0.4238;142882.8571;
  24;   47.6549;   47.9389;    0.1200;260060.0000;
  25;   48.3477;   47.6103;   -0.4836;412691.4286;
  26;   48.9346;   48.3374;   -0.6440;399785.7143;
  27;   49.3374;   49.0091;   -0.4150;278094.2857;
  28;   49.8991;   49.4820;   -0.3486;194145.7143;
  29;   50.4834;   50.1449;   -0.4564;229780.0000;
  30;   50.9506;   50.5834;   -0.1097;333280.0000;
  31;   50.3966;   50.9937;    0.4157;300565.7143;
  32;   49.5526;   50.2037;    0.6065;245371.4286;
  33;   49.3751;   49.3840;    0.0336;176168.5714;
  34;   49.8434;   49.2483;   -0.5867;234880.0000;
  35;   50.5691;   49.8537;   -0.5110;317160.0000;
  36;   50.6603;   50.6549;   -0.3314;290494.2857;
  37;   51.2643;   50.7603;   -0.3219;289671.4286;
  38;   51.8714;   51.4246;   -0.5298;417197.1429;
  39;   52.2103;   52.0160;    0.0035;524585.7143;
  40;   51.4977;   52.3591;    0.7403;473434.2857;
  41;   50.5006;   51.5209;    0.7732;314431.4286;
  42;   50.4934;   50.4894;    0.3998;302831.4286;
  43;   50.1080;   50.4934;    0.0279;368900.0000;
  44;   50.0334;   50.1080;    0.5414;514137.1429;
  45;   48.9346;   50.0549;    0.5655;471334.2857;
  46;   48.7160;   48.8489;    0.5422;402385.7143;
  47;   48.4317;   48.6263;   -0.1526;417700.0000;
  48;   48.6071;   48.2191;    0.0824;505268.5714;
  49;   47.7286;   48.4703;    0.3489;498760.0000;
  50;   47.0643;   47.5160;    0.5659;426642.8571;
  51;   46.7817;   46.9746;    0.2002;312111.4286;
  52;   46.6120;   46.6960;    0.1486;201065.7143;
  53;   46.4649;   46.6231;    0.0067;253328.5714;
  54;   46.8109;   46.5060;   -0.1912;327802.8571;
  55;   47.1383;   46.8803;   -0.2536;323468.5714;
  56;   47.1140;   47.1349;    0.0153;186951.4286;
  57;   46.8380;   47.0406;    0.1603;214382.8571;
  58;   46.7711;   46.7934;   -0.0080;286291.4286;
  59;   47.0209;   46.7291;   -0.2060;488631.4286;
  60;   47.3909;   47.2334;   -0.2640;615414.2857;
  61;   47.6851;   47.6920;    0.1854;637888.5714;
  62;   46.8711;   47.8977;    0.9039;653580.0000;
  63;   45.2166;   46.8609;    1.7998;668862.8571;
  64;   43.0109;   45.0451;    1.7100;554300.0000;
  65;   42.2009;   42.7569;    0.6665;375900.0000;
  66;   42.7223;   42.0740;   -0.5326;311780.0000;
  67;   43.5537;   42.8283;   -0.6807;246625.7143;
  68;   43.7697;   43.5983;   -0.2856;258840.0000;
  69;   43.7626;   43.7586;    0.0202;270685.7143;
  70;   43.6711;   43.7626;    0.1273;236720.0000;
  71;   43.5240;   43.6711;    0.0107;227854.2857;
  72;   43.7466;   43.5240;   -0.0552;280928.5714;
  73;   43.5577;   43.7466;    0.2112;260331.4286;
  74;   42.9223;   43.5577;    0.4310;254080.0000;
  75;   42.8120;   42.9223;    0.2235;265411.4286;
  76;   42.8203;   42.8120;   -0.0344;218308.5714;
  77;   42.4834;   42.8203;    0.5677;148148.5714;
  78;   40.9977;   42.5049;    1.1965;219082.8571;
  79;   39.7417;   40.9120;    1.3120;342557.1429;
  80;   39.0017;   39.6203;    0.4493;394791.4286;
  81;   39.4246;   38.9160;   -0.3072;405262.8571;
  82;   40.0429;   39.4460;   -0.6324;344545.7143;
  83;   40.4246;   40.0429;   -0.4543;312637.1429;
  84;   40.6089;   40.4246;   -0.0318;314705.7143;
  85;   40.1091;   40.6303;    0.3776;366720.0000;
  86;   39.5423;   40.0234;    0.4916;585948.5714;
  87;   39.3037;   39.4209;    0.1287;632234.2857;
  88;   39.4894;   39.2180;   -0.2310;463588.5714;
  89;   40.0311;   39.5109;   -0.6127;293848.5714;
  90;   40.9680;   40.0311;   -0.7942;265691.4286;
  91;   41.7180;   40.9680;   -0.9331;220768.5714;
  92;   42.5709;   41.7180;   -0.6648;162288.5714;
  93;   42.5734;   42.5709;   -0.0798;313205.7143;
  94;   41.7549;   42.6051;    1.0235;316351.4286;
  95;   39.9834;   41.6391;    1.2513;292242.8571;
  96;   39.4163;   39.7591;    0.5893;415491.4286;
  97;   39.6566;   39.2160;   -0.4987;574540.0000;
  98;   40.6069;   39.6849;   -0.7991;528337.1429;
  99;   41.3269;   40.6763;   -0.7574;416560.0000;
 100;   41.9769;   41.3680;   -0.5684;352577.1429;
 101;   42.4783;   41.9451;   -0.5671;434002.8571;
 102;   43.1954;   42.5640;   -0.6173;423277.1429;
 103;   44.0323;   43.3169;   -0.7483;365140.0000;
 104;   44.6434;   43.8823;   -0.6813;635811.4286;
 105;   45.9263;   45.5649;   -0.3856;671640.0000;
 106;   47.3031;   47.2620;   -0.0779;452322.8571;
 107;   48.2786;   48.2349;   -0.0633;18325.7143;
 108;   48.2714;   48.0874;   -0.1243;95868.5714;
 109;   48.3929;   48.3449;   -0.0412;103462.8571;
 110;   48.3143;   48.3963;   -0.0405;168680.0000;
 111;   48.4000;   48.2449;    0.0411;186031.4286;
 112;   48.0500;   48.3589;    0.1628;201174.2857;
 113;   47.8071;   48.0603;    0.3120;204337.1429;
 114;   47.6460;   47.8071;    0.0752;204228.5714;
 115;   47.8160;   47.6460;   -0.0258;181311.4286;
 116;   47.7560;   47.8160;   -0.0432;210571.4286;
 117;   47.8089;   47.7774;    0.0087;258234.2857;
 118;   47.8460;   47.7231;   -0.1434;256617.1429;
 119;   48.0857;   47.7246;   -0.4117;235980.0000;
 120;   48.6531;   48.0000;   -0.5411;237940.0000;
 121;   48.9906;   48.6746;   -0.3766;260814.2857;
 122;   48.9649;   48.9906;    0.0294;411260.0000;
 123;   48.5109;   48.9649;    0.4825;589345.7143;
 124;   47.5026;   48.5109;    1.0583;592148.5714;
 125;   46.1069;   47.5026;    1.2166;402068.5714;
 126;   45.3666;   46.1069;    0.8465;315311.4286;
 127;   45.1211;   45.3769;    0.2150;250311.4286;
 128;   45.1637;   45.0800;    0.0859;312842.8571;
 129;   44.9337;   45.1054;   -0.1180;294234.2857;
 130;   45.3994;   44.8926;   -0.2840;270762.8571;
 131;   45.6894;   45.4209;   -0.3231;204451.4286;
 132;   45.5291;   45.6663;    0.2143;260031.4286;
 133;   44.7834;   45.3803;    0.3905;217754.2857;
 134;   44.5206;   44.6174;    0.2548;157262.8571;
 135;   44.4263;   44.4571;    0.0021;160120.0000;
 136;   44.4537;   44.4031;   -0.1099;226002.8571;
 137;   44.6523;   44.3906;   -0.1292;216097.1429;
 138;   44.6323;   44.6077;   -0.1644;189662.8571;
 139;   44.9509;   44.6434;   -0.2688;190840.0000;
 140;   45.3977;   44.9509;   -0.4129;230205.7143;
 141;   45.6274;   45.3977;   -0.1735;231877.1429;
 142;   45.4660;   45.6274;    0.0219;194905.7143;
 143;   45.5777;   45.4660;   -0.0722;244685.7143;
 144;   45.8374;   45.5777;   -0.1513;256348.5714;
 145;   45.7917;   45.8374;   -0.1234;195137.1429;
 146;   45.9231;   45.7917;    0.0529;92220.0000;
 147;   45.6777;   45.9231;    0.0970;144620.0000;
 148;   45.6049;   45.6674;    0.1358;310045.7143;
 149;   45.7077;   45.6460;   -0.1444;324962.8571;
 150;   46.1291;   45.7660;   -0.2205;240137.1429;
 151;   46.2834;   46.1703;   -0.2447;137631.4286;
 152;   46.5206;   46.2731;   -0.1912;130988.5714;
 153;   46.6874;   46.5206;   -0.1341;151388.5714;
 154;   46.6163;   46.6874;    0.0307;150691.4286;
 155;   46.5677;   46.5949;   -0.0107;168214.2857;
 156;   46.9194;   46.6534;   -0.2125;172528.5714;
 157;   47.3749;   47.0409;   -0.3679;197245.7143;
 158;   47.7877;   47.4606;   -0.2569;203048.5714;
 159;   47.7660;   47.7663;   -0.0456;169808.5714;
 160;   47.6920;   47.7660;    0.0103;223211.4286;
 161;   47.8263;   47.6817;   -0.0679;170091.4286;
 162;   47.8180;   47.8674;    0.0654;282574.2857;
 163;   47.4094;   47.8763;    0.4672;282242.8571;
 164;   46.7711;   47.5037;    0.6704;352360.0000;
 165;   46.0811;   46.5483;    0.4944;327977.1429;
 166;   45.7211;   45.7371;   -0.0365;367137.1429;
 167;   46.2737;   45.6800;   -0.5497;456180.0000;
 168;   47.2926;   46.5697;   -0.6065;403114.2857;
 169;   47.7097;   47.4640;   -0.4192;303660.0000;
 170;   48.0609;   47.6669;   -0.2988;182960.0000;
 171;   48.4251;   48.0497;   -0.4630;186557.1429;
 172;   48.9780;   48.4697;   -0.3727;171474.2857;
 173;   49.1306;   49.0411;   -0.2135;175102.8571;
 174;   49.1731;   49.1751;    0.1477;189011.4286;
 175;   48.8277;   49.1620;    0.1212;186605.7143;
 176;   49.0517;   48.8277;   -0.0923;218360.0000;
 177;   49.3806;   49.0620;   -0.3112;236180.0000;
 178;   49.4709;   49.3394;   -0.1118;200708.5714;
 179;   49.3426;   49.4126;   -0.0598;185694.2857;
 180;   49.5451;   49.3340;   -0.0487;233682.8571;
 181;   49.3823;   49.4251;   -0.0888;234134.2857;
 182;   49.2437;   49.1977;    0.0836;163500.0000;
 183;   48.9334;   49.1134;    0.0478;122257.1429;
 184;   49.0989;   48.9660;   -0.0677;219917.1429;
 185;   49.3946;   49.0989;   -0.3615;240725.7143;
 186;   49.7746;   49.3946;   -0.2181;224837.1429;
 187;   49.5174;   49.8277;    0.2120;230062.8571;
 188;   48.7334;   49.3160;    0.5722;256108.5714;
 189;   47.9966;   48.3877;    0.3272;181731.4286;
