time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.8572;    0.0376;    0.4506;   -0.2579;   -0.1244;   -0.4418;   -0.4002;    0.1683;   -0.0127;   -0.1035;   -0.0131;   -0.0372;
   2;    1.8217;   -0.1080;    0.4525;   -0.2371;   -0.2422;   -0.3952;   -0.3741;    0.2189;    0.0706;   -0.1855;   -0.0479;   -0.0090;
   3;    1.8160;   -0.1245;    0.3073;   -0.1821;   -0.2463;   -0.3538;   -0.3796;    0.2158;    0.0810;   -0.2326;   -0.0910;    0.0015;
   4;    1.9225;   -0.1314;    0.1213;   -0.0644;   -0.1150;   -0.4427;   -0.2759;    0.1413;    0.0053;   -0.2075;   -0.1631;    0.0161;
   5;    1.7487;   -0.0236;    0.0089;   -0.2418;   -0.0616;   -0.2872;   -0.2390;    0.1624;    0.0020;   -0.3581;   -0.2130;    0.0104;
   6;    1.5673;    0.0726;    0.0258;   -0.3476;   -0.0058;   -0.2217;   -0.2685;    0.2096;   -0.0281;   -0.3853;   -0.1736;   -0.0520;
   7;    1.6056;   -0.0392;    0.0623;   -0.2734;    0.0182;   -0.1592;   -0.2756;    0.2088;   -0.0787;   -0.3748;   -0.1741;   -0.0335;
   8;    1.7577;   -0.2932;    0.0681;   -0.1139;   -0.1115;   -0.0416;   -0.2742;    0.0961;   -0.0206;   -0.3902;   -0.2281;    0.0529;
   9;    1.5699;   -0.5080;    0.3221;   -0.1040;   -0.1897;    0.0835;   -0.2619;    0.0226;   -0.0385;   -0.3758;   -0.1914;    0.0650;
  10;    1.5276;   -0.6059;    0.4829;   -0.1578;   -0.1122;    0.0673;   -0.2630;    0.0338;   -0.0750;   -0.3998;   -0.1322;    0.0538;
  11;    1.5237;   -0.6439;    0.4430;   -0.0825;    0.0172;   -0.0269;   -0.3481;    0.0487;   -0.0837;   -0.4060;   -0.0768;    0.0768;
  12;    1.5795;   -0.7087;    0.4443;    0.0189;   -0.0227;   -0.0254;   -0.3173;    0.0300;   -0.0909;   -0.3958;   -0.0761;    0.0902;
  13;    1.5342;   -0.8886;    0.6553;    0.0510;   -0.0766;    0.0224;   -0.2859;   -0.0254;   -0.0946;   -0.3930;   -0.0691;    0.1143;
  14;    1.4460;   -0.9857;    0.7081;    0.0688;   -0.0207;    0.0498;   -0.3119;   -0.0279;   -0.1203;   -0.4225;   -0.0256;    0.1404;
  15;    1.5371;   -1.0212;    0.5676;    0.0905;    0.0496;    0.0692;   -0.3253;   -0.0430;   -0.1393;   -0.4344;   -0.0125;    0.1504;
  16;    1.4951;   -1.0153;    0.5471;    0.0736;    0.1003;    0.1125;   -0.3565;   -0.0843;   -0.1227;   -0.4190;   -0.0322;    0.1452;
  17;    1.3336;   -0.9028;    0.5845;    0.1828;    0.0453;    0.0822;   -0.3711;   -0.0717;   -0.0858;   -0.3995;   -0.0649;    0.1162;
  18;    1.1627;   -0.7681;    0.6159;    0.1845;   -0.0055;    0.0683;   -0.3551;   -0.0426;   -0.1161;   -0.3932;   -0.0439;    0.0855;
  19;    1.3416;   -0.9891;    0.7896;    0.0882;    0.0649;    0.0700;   -0.3422;   -0.0670;   -0.1646;   -0.3914;    0.0205;    0.0702;
  20;    1.1313;   -0.8504;    0.6866;    0.1799;    0.0865;    0.0714;   -0.3505;   -0.0524;   -0.1867;   -0.3956;    0.0414;    0.0590;
  21;    1.3590;   -1.0422;    0.7886;    0.0792;    0.1651;    0.1022;   -0.3677;   -0.0763;   -0.2166;   -0.3979;    0.0772;    0.0645;
  22;    1.2945;   -1.0513;    0.7780;    0.1290;    0.1916;    0.1137;   -0.3602;   -0.0973;   -0.2296;   -0.3859;    0.0874;    0.0675;
