time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.4187;    0.1290;    0.4753;   -0.4003;    0.0405;   -0.5769;   -0.2600;    0.1808;   -0.0361;   -0.0986;    0.0201;    0.1339;
   2;    1.6097;   -0.1486;    0.5254;   -0.3880;   -0.0323;   -0.4312;   -0.2791;    0.1588;   -0.0943;   -0.0716;    0.0525;    0.0682;
   3;    1.5910;   -0.2057;    0.4069;   -0.3724;   -0.0812;   -0.4293;   -0.2127;    0.2126;   -0.0768;   -0.0962;    0.0213;    0.0499;
   4;    1.5489;   -0.2554;    0.4468;   -0.4718;   -0.0290;   -0.5073;   -0.2567;    0.3463;   -0.1314;   -0.1569;    0.0406;    0.0591;
   5;    1.5194;   -0.2984;    0.3966;   -0.4700;   -0.0192;   -0.5193;   -0.2137;    0.3482;   -0.1466;   -0.1411;   -0.0043;    0.0692;
   6;    1.3479;   -0.1876;    0.2267;   -0.3872;   -0.0098;   -0.5003;   -0.1998;    0.3358;   -0.1114;   -0.1624;   -0.0248;    0.0696;
   7;    1.3809;   -0.3111;    0.3140;   -0.4689;    0.0472;   -0.4426;   -0.2142;    0.3499;   -0.1429;   -0.2029;   -0.0124;    0.0822;
   8;    1.5956;   -0.4060;    0.3980;   -0.5738;    0.0934;   -0.3726;   -0.2516;    0.3854;   -0.1849;   -0.2508;    0.0051;    0.0759;
   9;    1.6231;   -0.3962;    0.3141;   -0.4624;    0.1412;   -0.3434;   -0.2468;    0.3261;   -0.2084;   -0.2702;    0.0222;    0.0959;
  10;    1.8182;   -0.6311;    0.3059;   -0.2828;    0.1317;   -0.3112;   -0.2316;    0.2290;   -0.2247;   -0.2253;   -0.0169;    0.0641;
  11;    1.5625;   -0.4835;    0.1795;   -0.0150;    0.1388;   -0.3130;   -0.3087;    0.1351;   -0.1528;   -0.2300;   -0.0134;    0.0770;
  12;    1.5693;   -0.6465;    0.3995;   -0.1223;    0.2872;   -0.2702;   -0.3583;    0.0920;   -0.2050;   -0.2270;   -0.0150;    0.0970;
  13;    1.5469;   -0.6909;    0.5176;   -0.2462;    0.3553;   -0.1389;   -0.4118;    0.0829;   -0.2427;   -0.3003;   -0.0053;    0.1078;
  14;    1.6542;   -0.7444;    0.4823;   -0.1030;    0.3717;   -0.0988;   -0.3991;   -0.0067;   -0.2644;   -0.2564;    0.0132;    0.0546;
  15;    1.4661;   -0.6564;    0.3284;    0.2454;    0.2306;   -0.0241;   -0.3683;   -0.0484;   -0.2471;   -0.3023;    0.0976;    0.0674;
  16;    1.2249;   -0.6058;    0.3249;    0.3289;    0.2833;   -0.0397;   -0.4039;   -0.0194;   -0.2369;   -0.2976;    0.0978;    0.0640;
  17;    1.3680;   -0.7599;    0.3437;    0.3416;    0.3402;    0.0249;   -0.4133;   -0.0447;   -0.2051;   -0.2996;    0.1085;    0.0644;
  18;    1.4123;   -0.7736;    0.3824;    0.3725;    0.3465;    0.0850;   -0.4245;   -0.0590;   -0.1726;   -0.3178;    0.1035;    0.0789;
