time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.5612;    0.0917;    0.3690;   -0.3690;    0.0940;   -0.4085;   -0.2149;    0.2655;   -0.1275;   -0.1036;    0.0086;    0.0200;
   2;    1.4642;    0.0532;    0.3894;   -0.2493;    0.1658;   -0.3218;   -0.2255;    0.1208;   -0.2458;   -0.0719;    0.0669;    0.0143;
   3;    1.5352;    0.1170;    0.4489;   -0.3829;    0.2144;   -0.2890;   -0.0976;    0.0970;   -0.3897;   -0.1040;    0.0699;    0.0584;
   4;    1.5447;    0.1977;    0.3083;   -0.3905;    0.2467;   -0.1884;   -0.1183;    0.0500;   -0.3658;   -0.1719;    0.0680;    0.0668;
   5;    1.5710;    0.0871;    0.4139;   -0.4304;    0.2563;   -0.1639;   -0.1079;    0.0496;   -0.4201;   -0.1899;    0.0720;    0.0686;
   6;    1.4658;    0.1142;    0.2802;   -0.2318;    0.1890;   -0.1434;   -0.0300;    0.0146;   -0.4743;   -0.1903;    0.0910;    0.0586;
   7;    1.4876;    0.0064;    0.2651;   -0.1365;    0.2274;   -0.1779;    0.0090;   -0.0277;   -0.4452;   -0.2521;    0.0560;    0.1338;
   8;    1.4341;   -0.0334;    0.4090;   -0.2344;    0.3671;   -0.2726;    0.0211;    0.0335;   -0.5541;   -0.2593;    0.0397;    0.1750;
   9;    1.3196;   -0.0963;    0.5010;   -0.2357;    0.3873;   -0.2312;    0.0313;    0.0633;   -0.5811;   -0.2741;    0.0510;    0.1514;
  10;    1.1723;   -0.0958;    0.4434;   -0.0804;    0.3727;   -0.1853;    0.0054;    0.0278;   -0.5347;   -0.2453;    0.0762;    0.0872;
  11;    1.1960;   -0.1215;    0.5522;   -0.0845;    0.4769;   -0.2080;   -0.0448;   -0.0019;   -0.5413;   -0.1710;    0.0946;    0.0626;
  12;    1.1541;   -0.2330;    0.6369;   -0.0465;    0.4748;   -0.1965;   -0.0232;    0.0180;   -0.5576;   -0.1423;    0.0956;    0.0389;
  13;    1.0403;   -0.2288;    0.5692;    0.0981;    0.4587;   -0.2252;    0.0006;   -0.0452;   -0.4848;   -0.1176;    0.0844;    0.0241;
  14;    1.0710;   -0.2323;    0.5363;    0.1635;    0.4671;   -0.1703;    0.0102;   -0.0897;   -0.4341;   -0.1334;    0.0755;    0.0311;
  15;    1.1631;   -0.3306;    0.5851;    0.1499;    0.5529;   -0.1302;   -0.0774;   -0.0468;   -0.4465;   -0.1261;    0.0910;   -0.0078;
  16;    1.1417;   -0.2964;    0.6199;    0.1146;    0.5996;   -0.1101;   -0.1348;   -0.0324;   -0.4637;   -0.1047;    0.1126;   -0.0851;
  17;    1.0879;   -0.4006;    0.7853;    0.0816;    0.5567;   -0.0712;   -0.1600;   -0.0614;   -0.4340;   -0.0670;    0.0734;   -0.1401;
  18;    0.9866;   -0.4389;    0.7698;    0.1975;    0.4697;    0.0407;   -0.1587;   -0.1284;   -0.3630;   -0.1055;    0.0944;   -0.1484;
  19;    0.9770;   -0.3488;    0.7073;    0.2160;    0.5337;   -0.0048;   -0.1677;   -0.1070;   -0.3862;   -0.1288;    0.1355;   -0.1459;
