time;row_1;row_2;row_3;
   1;    0.0531;    0.0825;    0.9354;
   2;    0.0394;    0.1044;    1.2517;
   3;    0.0045;    0.1174;    1.5062;
   4;   -0.0458;    0.1212;    1.6708;
   5;   -0.1027;    0.1183;    1.7407;
   6;   -0.1612;    0.1107;    1.7230;
   7;   -0.2220;    0.0980;    1.6360;
   8;   -0.2883;    0.0790;    1.5102;
   9;   -0.3625;    0.0535;    1.3806;
  10;   -0.4442;    0.0220;    1.2695;
  11;   -0.5315;   -0.0155;    1.1764;
  12;   -0.6216;   -0.0602;    1.0856;
  13;   -0.7121;   -0.1132;    0.9839;
  14;   -0.8009;   -0.1732;    0.8706;
  15;   -0.8875;   -0.2381;    0.7557;
  16;   -0.9728;   -0.3059;    0.6462;
  17;   -1.0588;   -0.3763;    0.5359;
  18;   -1.1472;   -0.4500;    0.4131;
  19;   -1.2388;   -0.5286;    0.2815;
  20;   -1.3332;   -0.6137;    0.1628;
  21;   -1.4291;   -0.7063;    0.0778;
  22;   -1.5247;   -0.8068;    0.0302;
  23;   -1.6168;   -0.9145;    0.0095;
  24;   -1.7019;   -1.0277;    0.0024;
  25;   -1.7763;   -1.1437;    0.0005;
  26;   -1.8366;   -1.2589;    0.0001;
  27;   -1.8793;   -1.3693;    0.0000;
  28;   -1.8991;   -1.4704;    0.0000;
  29;   -1.8894;   -1.5574;    0.0000;
  30;   -1.8440;   -1.6251;    0.0000;
  31;   -1.7581;   -1.6691;    0.0000;
  32;   -1.6303;   -1.6860;    0.0000;
  33;   -1.4622;   -1.6745;    0.0000;
  34;   -1.2586;   -1.6354;    0.0000;
  35;   -1.0263;   -1.5708;    0.0000;
  36;   -0.7738;   -1.4839;    0.0000;
  37;   -0.5100;   -1.3786;    0.0000;
  38;   -0.2424;   -1.2596;   -0.0000;
  39;    0.0229;   -1.1318;   -0.0000;
  40;    0.2814;   -0.9989;   -0.0000;
  41;    0.5300;   -0.8623;   -0.0000;
  42;    0.7673;   -0.7209;   -0.0000;
  43;    0.9933;   -0.5722;   -0.0000;
  44;    1.2084;   -0.4140;   -0.0000;
  45;    1.4117;   -0.2460;   -0.0000;
  46;    1.6008;   -0.0699;   -0.0002;
  47;    1.7719;    0.1099;   -0.0013;
  48;    1.9193;    0.2871;   -0.0064;
  49;    2.0367;    0.4542;   -0.0268;
  50;    2.1172;    0.6029;   -0.0901;
  51;    2.1539;    0.7252;   -0.2478;
  52;    2.1422;    0.8149;   -0.5627;
  53;    2.0819;    0.8691;   -1.0680;
  54;    1.9791;    0.8896;   -1.7175;
  55;    1.8467;    0.8824;   -2.3795;
  56;    1.7041;    0.8565;   -2.8945;
  57;    1.5745;    0.8216;   -3.1627;
  58;    1.4771;    0.7869;   -3.1913;
  59;    1.4193;    0.7585;   -3.0727;
  60;    1.3943;    0.7394;   -2.9179;
  61;    1.3881;    0.7287;   -2.7980;
  62;    1.3888;    0.7238;   -2.7306;
  63;    1.3904;    0.7219;   -2.7015;
  64;    1.3912;    0.7213;   -2.6917;
  65;    1.3915;    0.7212;   -2.6891;
  66;    1.3915;    0.7212;   -2.6886;
  67;    1.3915;    0.7212;   -2.6885;
  68;    1.3915;    0.7212;   -2.6885;
  69;    1.3915;    0.7212;   -2.6885;
  70;    1.3915;    0.7211;   -2.6884;
  71;    1.3914;    0.7211;   -2.6882;
  72;    1.3906;    0.7206;   -2.6866;
  73;    1.3867;    0.7186;   -2.6791;
  74;    1.3725;    0.7113;   -2.6517;
  75;    1.3314;    0.6900;   -2.5723;
  76;    1.2379;    0.6415;   -2.3916;
  77;    1.0696;    0.5543;   -2.0664;
  78;    0.8303;    0.4303;   -1.6041;
