time;row_1;row_2;row_3;
   1;    0.2051;    0.1561;    0.4333;
   2;    0.2514;    0.1941;    0.5648;
   3;    0.2680;    0.2131;    0.6742;
   4;    0.2527;    0.2129;    0.7606;
   5;    0.2120;    0.1991;    0.8213;
   6;    0.1542;    0.1790;    0.8457;
   7;    0.0847;    0.1581;    0.8284;
   8;    0.0048;    0.1388;    0.7812;
   9;   -0.0868;    0.1213;    0.7259;
  10;   -0.1911;    0.1040;    0.6774;
  11;   -0.3074;    0.0855;    0.6405;
  12;   -0.4336;    0.0647;    0.6139;
  13;   -0.5681;    0.0395;    0.5926;
  14;   -0.7101;    0.0065;    0.5674;
  15;   -0.8597;   -0.0375;    0.5324;
  16;   -1.0160;   -0.0931;    0.4917;
  17;   -1.1766;   -0.1579;    0.4566;
  18;   -1.3374;   -0.2284;    0.4348;
  19;   -1.4931;   -0.3018;    0.4249;
  20;   -1.6385;   -0.3757;    0.4177;
  21;   -1.7697;   -0.4477;    0.4040;
  22;   -1.8838;   -0.5159;    0.3808;
  23;   -1.9790;   -0.5787;    0.3528;
  24;   -2.0545;   -0.6357;    0.3281;
  25;   -2.1105;   -0.6870;    0.3101;
  26;   -2.1492;   -0.7327;    0.2938;
  27;   -2.1724;   -0.7733;    0.2711;
  28;   -2.1811;   -0.8087;    0.2391;
  29;   -2.1728;   -0.8381;    0.2011;
  30;   -2.1430;   -0.8601;    0.1610;
  31;   -2.0856;   -0.8724;    0.1233;
  32;   -1.9954;   -0.8722;    0.0944;
  33;   -1.8687;   -0.8568;    0.0789;
  34;   -1.7045;   -0.8252;    0.0733;
  35;   -1.5056;   -0.7780;    0.0691;
  36;   -1.2797;   -0.7184;    0.0596;
  37;   -1.0377;   -0.6514;    0.0436;
  38;   -0.7912;   -0.5832;    0.0233;
  39;   -0.5501;   -0.5201;    0.0045;
  40;   -0.3206;   -0.4672;   -0.0055;
  41;   -0.1042;   -0.4274;   -0.0036;
  42;    0.1025;   -0.4007;    0.0056;
  43;    0.3051;   -0.3845;    0.0174;
  44;    0.5101;   -0.3741;    0.0321;
  45;    0.7222;   -0.3639;    0.0498;
  46;    0.9444;   -0.3483;    0.0663;
  47;    1.1765;   -0.3229;    0.0772;
  48;    1.4146;   -0.2850;    0.0833;
  49;    1.6523;   -0.2338;    0.0856;
  50;    1.8817;   -0.1704;    0.0810;
  51;    2.0947;   -0.0967;    0.0683;
  52;    2.2830;   -0.0152;    0.0521;
  53;    2.4379;    0.0707;    0.0336;
  54;    2.5498;    0.1567;    0.0012;
  55;    2.6093;    0.2373;   -0.0637;
  56;    2.6099;    0.3079;   -0.1751;
  57;    2.5498;    0.3661;   -0.3421;
  58;    2.4325;    0.4112;   -0.5740;
  59;    2.2655;    0.4431;   -0.8749;
  60;    2.0616;    0.4622;   -1.2307;
  61;    1.8400;    0.4693;   -1.6049;
  62;    1.6278;    0.4661;   -1.9423;
  63;    1.4549;    0.4550;   -2.1804;
  64;    1.3417;    0.4398;   -2.2765;
  65;    1.2883;    0.4245;   -2.2394;
  66;    1.2765;    0.4121;   -2.1292;
  67;    1.2828;    0.4042;   -2.0166;
  68;    1.2913;    0.4001;   -1.9406;
  69;    1.2965;    0.3984;   -1.9031;
  70;    1.2986;    0.3978;   -1.8891;
  71;    1.2993;    0.3977;   -1.8851;
  72;    1.2994;    0.3977;   -1.8842;
  73;    1.2995;    0.3976;   -1.8840;
  74;    1.2995;    0.3976;   -1.8840;
  75;    1.2995;    0.3976;   -1.8840;
  76;    1.2994;    0.3976;   -1.8840;
  77;    1.2993;    0.3976;   -1.8838;
  78;    1.2985;    0.3974;   -1.8827;
  79;    1.2949;    0.3963;   -1.8774;
  80;    1.2817;    0.3922;   -1.8582;
  81;    1.2433;    0.3805;   -1.8026;
  82;    1.1559;    0.3537;   -1.6760;
  83;    0.9988;    0.3056;   -1.4481;
  84;    0.7753;    0.2373;   -1.1241;
