time;row_1;row_2;row_3;
   1;   -0.0794;    0.0567;    0.5571;
   2;   -0.1040;    0.0732;    0.7231;
   3;   -0.1258;    0.0863;    0.8364;
   4;   -0.1470;    0.0961;    0.8926;
   5;   -0.1711;    0.1038;    0.9095;
   6;   -0.2015;    0.1095;    0.9080;
   7;   -0.2408;    0.1126;    0.8994;
   8;   -0.2915;    0.1121;    0.8861;
   9;   -0.3564;    0.1066;    0.8677;
  10;   -0.4386;    0.0949;    0.8466;
  11;   -0.5413;    0.0759;    0.8270;
  12;   -0.6677;    0.0485;    0.8065;
  13;   -0.8194;    0.0104;    0.7744;
  14;   -0.9959;   -0.0410;    0.7215;
  15;   -1.1944;   -0.1067;    0.6515;
  16;   -1.4102;   -0.1860;    0.5790;
  17;   -1.6370;   -0.2767;    0.5175;
  18;   -1.8669;   -0.3762;    0.4706;
  19;   -2.0903;   -0.4817;    0.4334;
  20;   -2.2960;   -0.5897;    0.4015;
  21;   -2.4734;   -0.6953;    0.3758;
  22;   -2.6127;   -0.7924;    0.3573;
  23;   -2.7056;   -0.8743;    0.3423;
  24;   -2.7447;   -0.9360;    0.3270;
  25;   -2.7252;   -0.9751;    0.3124;
  26;   -2.6461;   -0.9923;    0.2993;
  27;   -2.5111;   -0.9903;    0.2811;
  28;   -2.3285;   -0.9735;    0.2502;
  29;   -2.1092;   -0.9477;    0.2115;
  30;   -1.8652;   -0.9196;    0.1802;
  31;   -1.6098;   -0.8955;    0.1642;
  32;   -1.3553;   -0.8797;    0.1548;
  33;   -1.1110;   -0.8733;    0.1395;
  34;   -0.8817;   -0.8747;    0.1173;
  35;   -0.6675;   -0.8803;    0.0951;
  36;   -0.4665;   -0.8862;    0.0751;
  37;   -0.2768;   -0.8888;    0.0546;
  38;   -0.0952;   -0.8842;    0.0356;
  39;    0.0841;   -0.8686;    0.0237;
  40;    0.2688;   -0.8389;    0.0181;
  41;    0.4644;   -0.7930;    0.0133;
  42;    0.6726;   -0.7304;    0.0094;
  43;    0.8911;   -0.6516;    0.0117;
  44;    1.1163;   -0.5576;    0.0187;
  45;    1.3428;   -0.4504;    0.0219;
  46;    1.5633;   -0.3328;    0.0183;
  47;    1.7686;   -0.2089;    0.0131;
  48;    1.9495;   -0.0832;    0.0092;
  49;    2.0982;    0.0399;    0.0035;
  50;    2.2094;    0.1556;   -0.0065;
  51;    2.2782;    0.2588;   -0.0230;
  52;    2.3000;    0.3453;   -0.0578;
  53;    2.2712;    0.4122;   -0.1315;
  54;    2.1909;    0.4580;   -0.2607;
  55;    2.0625;    0.4822;   -0.4489;
  56;    1.8922;    0.4858;   -0.6895;
  57;    1.6875;    0.4713;   -0.9674;
  58;    1.4575;    0.4425;   -1.2620;
  59;    1.2150;    0.4042;   -1.5569;
  60;    0.9792;    0.3625;   -1.8403;
  61;    0.7751;    0.3236;   -2.0871;
  62;    0.6264;    0.2928;   -2.2500;
  63;    0.5441;    0.2728;   -2.2910;
  64;    0.5193;    0.2627;   -2.2230;
  65;    0.5284;    0.2594;   -2.1055;
  66;    0.5471;    0.2592;   -2.0001;
  67;    0.5616;    0.2598;   -1.9344;
  68;    0.5691;    0.2603;   -1.9039;
  69;    0.5719;    0.2605;   -1.8930;
  70;    0.5728;    0.2606;   -1.8900;
  71;    0.5730;    0.2606;   -1.8893;
  72;    0.5730;    0.2606;   -1.8892;
  73;    0.5730;    0.2606;   -1.8892;
  74;    0.5730;    0.2606;   -1.8892;
  75;    0.5730;    0.2606;   -1.8892;
  76;    0.5729;    0.2606;   -1.8890;
  77;    0.5726;    0.2604;   -1.8879;
  78;    0.5710;    0.2597;   -1.8826;
  79;    0.5651;    0.2570;   -1.8633;
  80;    0.5482;    0.2493;   -1.8076;
  81;    0.5097;    0.2318;   -1.6806;
  82;    0.4404;    0.2003;   -1.4521;
  83;    0.3419;    0.1555;   -1.1272;
