time;row_1;row_2;row_3;row_4;
1;-12.3142;170.669;167.776;1.65276;
2;-20.6321;161.31;159.387;1.70961;
3;-29.0774;152.809;152.435;1.77224;
4;-38.731;138.884;141.255;1.85903;
5;-55.8679;112.1;122.823;2.05606;
6;-68.556;86.3457;108.478;2.27193;
7;-76.9117;60.3149;96.7934;2.51373;
8;-80.9831;33.2905;87.639;2.79423;
9;-81.8599;5.61327;83.3094;3.1157;
10;-80.1015;-23.3048;85.8032;-2.82441;
11;-77.0711;-50.4899;95.2436;-2.53945;
12;-69.1752;-74.4532;105.137;-2.30699;
13;-57.8901;-93.1993;113.403;-2.12118;
14;-42.1618;-106.74;118.502;-1.94742;
15;-22.4288;-114.32;120.167;-1.7706;
16;-0.52032;-114.876;118.349;-1.58721;
17;21.3993;-111.19;116.375;-1.39828;
18;41.5786;-101.861;112.714;-1.20652;
19;60.5675;-88.1328;109.027;-0.997399;
20;76.4882;-71.6492;106.188;-0.78566;
21;89.0531;-54.3209;104.964;-0.582902;
22;98.3915;-37.9023;105.422;-0.403152;
23;104.88;-20.7724;106.258;-0.230045;
24;106.919;-5.87317;105.909;-0.0882074;
25;103.73;7.31504;102.381;0.0376955;
26;93.9581;18.7002;93.7836;0.163264;
27;74.9054;28.8825;77.7582;0.333113;
28;49.4456;36.9681;58.5604;0.609253;
29;19.5781;40.6427;41.3818;1.11658;
30;-10.5099;41.4452;39.8182;1.87512;
31;-24.5116;42.4824;46.8566;2.15731;
32;-46.0982;41.9243;61.1383;2.46108;
