time;row_1;row_2;row_3;row_4;
1;-62.916;-12.2292;64.6112;-2.6613;
2;-60.1026;-8.35865;60.3655;-2.69663;
3;-56.199;-3.23619;54.7164;-2.75046;
4;-51.2792;3.87775;47.6883;-2.84919;
5;-42.4542;18.2579;36.8447;3.12438;
6;-31.9851;37.51;33.0279;2.49546;
7;-21.0267;58.1261;43.3354;1.93439;
8;-10.2466;78.357;60.9095;1.64691;
9;-0.578158;96.9763;79.5122;1.50741;
10;7.24411;110.311;93.5749;1.43294;
11;12.9522;117.108;101.202;1.38628;
12;16.84;115.072;100.001;1.34432;
13;19.5332;106.215;92.0918;1.29421;
14;21.3132;89.9707;77.1958;1.21447;
15;22.4984;66.2102;56.1337;1.04624;
16;22.57;33.0905;32.1498;0.501887;
17;21.437;-4.59139;35.0047;-0.687538;
18;18.8434;-43.724;66.0438;-1.19142;
19;15.6732;-81.6684;101.549;-1.35959;
20;13.2244;-114.018;132.983;-1.42865;
21;11.5865;-129.036;147.665;-1.45404;
22;9.54215;-146.495;164.818;-1.4787;
