time;row_1;row_2;row_3;row_4;
1;24.9483;65.8543;67.9612;1.32902;
2;18.6341;66.2389;67.1119;1.42187;
3;11.9308;66.2312;66.4411;1.52179;
4;3.43815;65.9472;66.2846;1.6499;
5;-13.3896;64.9851;68.7524;1.89752;
6;-31.6282;62.4182;74.4092;2.14321;
7;-50.0187;57.5507;82.2932;2.36491;
8;-66.905;51.6646;91.6254;2.54081;
9;-83.7278;44.3228;102.541;2.6932;
10;-99.2844;36.4851;114.001;2.81461;
11;-112.48;27.8894;124.354;2.91432;
12;-123.498;18.3144;133.455;3.00294;
13;-132.301;8.73381;141.256;3.0788;
14;-139.518;-1.70454;148.203;-3.13097;
15;-143.777;-12.0081;152.915;-3.06384;
16;-144.867;-22.611;155.18;-2.99621;
17;-143.754;-33.2341;155.984;-2.92774;
18;-140.207;-43.1585;154.977;-2.86025;
19;-134.417;-53.5401;152.736;-2.78435;
20;-125.22;-62.9491;147.9;-2.70292;
21;-114.412;-70.9466;142.006;-2.61951;
22;-103.142;-77.4159;135.928;-2.53682;
23;-90.5839;-82.0373;128.691;-2.45169;
24;-75.7986;-85.2696;119.936;-2.35228;
25;-60.5295;-86.755;110.875;-2.24487;
26;-43.577;-87.388;101.707;-2.11036;
27;-24.1783;-86.7065;92.6007;-1.93349;
28;-3.03812;-84.2791;84.9604;-1.70912;
29;19.0479;-80.2498;80.7882;-1.44206;
30;40.1903;-74.8062;81.0534;-1.17146;
31;61.1997;-68.072;85.8768;-0.912696;
32;80.2088;-60.9476;93.8918;-0.704614;
33;97.4896;-53.6182;103.676;-0.542074;
34;112.91;-46.2061;113.963;-0.416219;
35;125.894;-38.671;123.391;-0.317663;
36;137.185;-31.4104;132.261;-0.238765;
37;146.309;-24.072;139.7;-0.172231;
38;153.289;-16.1269;145.495;-0.11017;
39;157.51;-7.68127;149.025;-0.050692;
40;158.415;0.926039;149.742;0.00705336;
41;155.956;9.09929;147.569;0.062584;
42;150.933;17.6184;143.36;0.124123;
43;143.853;26.3566;137.747;0.19349;
44;135.79;35.2771;131.953;0.271661;
45;127.799;43.5115;126.866;0.351172;
46;120.14;51.0937;122.671;0.43077;
47;112.841;57.7121;119.147;0.506902;
48;104.246;62.6364;114.339;0.581112;
49;92.6237;65.2057;106.377;0.661365;
50;78.3974;66.2713;96.2818;0.761015;
51;58.6585;65.5966;82.5726;0.920636;
52;36.7991;63.8103;69.8518;1.15643;
53;14.9889;62.1038;62.5533;1.46971;
54;6.85585;61.5851;61.7421;1.60028;
55;-11.0386;59.2675;62.5839;1.89127;
