time;row_1;row_2;
     1;   -0.5694;   -0.8408;
     2;    0.0091;   -1.0926;
     3;    0.7134;   -1.1049;
     4;    0.5870;   -1.5918;
     5;   -0.0730;   -1.4170;
     6;    0.7173;   -0.8402;
     7;   -0.0219;   -1.2103;
     8;    0.4926;   -1.7011;
     9;    0.0055;   -1.5563;
    10;    0.4581;   -1.2652;
    11;    0.3896;   -0.3151;
    12;    0.3666;    0.3854;
    13;    1.0895;    0.0986;
    14;    1.7356;    0.1434;
    15;    0.9995;    0.7288;
    16;    0.0897;    1.4300;
    17;   -0.1378;    1.5929;
    18;    0.6654;    0.8915;
    19;   -0.0327;    0.0157;
    20;   -0.5492;    0.0669;
    21;    0.2036;   -0.5787;
    22;    0.6995;   -0.8384;
    23;    0.3402;   -1.5245;
    24;    0.0520;   -0.7449;
    25;    0.9576;   -1.5675;
    26;    0.2433;   -0.9264;
    27;   -0.1847;   -0.1305;
    28;    0.3900;   -0.5578;
    29;   -0.1379;   -0.1761;
    30;   -0.5109;   -0.2857;
    31;   -1.3019;    0.1864;
    32;   -0.3667;   -0.6834;
    33;   -0.4720;   -1.1979;
    34;   -0.3203;   -0.7666;
    35;   -0.3560;   -1.4846;
    36;   -0.1149;   -0.9824;
    37;   -0.1615;   -0.1145;
    38;    1.0274;   -2.2704;
    39;    0.9707;   -1.6036;
    40;    0.8857;   -1.2446;
    41;    0.8858;   -1.0136;
    42;    0.8581;   -0.9570;
    43;    0.8456;   -0.8892;
    44;    0.7167;   -0.8826;
    45;    0.6025;   -0.8338;
    46;    0.5401;   -0.8219;
    47;    0.5135;   -0.7551;
    48;    0.3532;   -0.7338;
    49;    0.2137;   -0.6142;
    50;    0.0746;   -0.4598;
    51;   -0.0625;   -0.3165;
    52;   -0.2061;   -0.1298;
    53;   -0.2644;   -0.0524;
    54;   -0.3985;    0.1615;
    55;   -0.5327;    0.3923;
    56;   -0.6337;    0.5206;
    57;   -0.7287;    0.6564;
    58;   -0.7493;    0.8540;
    59;   -0.8719;    0.9959;
    60;   -0.8722;    1.1920;
    61;   -0.8610;    1.3355;
    62;   -0.9362;    1.5414;
    63;   -0.9139;    1.6756;
    64;   -0.9714;    1.8220;
    65;   -1.0180;    2.0147;
    66;    0.2067;   -0.5230;
    67;   -0.6506;   -0.1386;
    68;   -0.1991;   -0.6302;
    69;    0.5055;   -0.8540;
    70;   -0.0346;   -0.3893;
    71;   -0.7609;   -0.5255;
    72;   -1.4349;   -1.0537;
    73;   -1.9362;   -0.2405;
    74;   -1.9257;   -0.9513;
    75;   -1.6060;   -0.2674;
    76;   -1.9523;   -0.0770;
    77;   -0.9716;   -0.6340;
    78;   -1.3898;   -0.4156;
    79;   -1.0973;   -0.5551;
    80;   -0.4565;   -0.9089;
    81;   -0.7060;   -0.3224;
    82;   -0.5309;   -0.0717;
    83;   -0.0778;    0.9152;
    84;   -0.5899;    1.8348;
    85;   -0.7408;    1.6814;
    86;   -0.1661;    1.5522;
    87;   -0.7090;    1.3055;
    88;   -0.1972;    1.0998;
    89;    0.1108;    1.0585;
    90;   -0.7718;    1.9587;
    91;   -0.6125;    1.2276;
    92;    0.2046;    0.9089;
    93;   -0.7359;    1.7617;
    94;    0.2498;    1.4778;
    95;    0.9751;    1.0884;
    96;    0.1155;    0.9566;
    97;   -0.3294;    0.0678;
    98;   -0.4272;    0.4353;
    99;   -0.8483;    0.1099;
   100;   -0.5044;    0.3224;
   101;   -1.3197;    1.1079;
   102;   -0.3598;    1.1012;
   103;   -0.9402;    1.3121;
   104;   -0.9072;    0.6750;
   105;   -1.3310;   -0.0959;
   106;   -1.3683;    0.3014;
   107;   -1.2635;    0.5378;
   108;   -0.9686;    0.6705;
   109;   -1.6245;    0.1640;
   110;   -1.7586;   -0.1556;
   111;   -0.9622;   -0.7924;
   112;   -0.8043;   -0.7117;
   113;   -0.1772;    0.2315;
   114;   -0.8836;    0.4450;
   115;   -1.0784;    1.3645;
   116;   -1.5778;    1.9040;
   117;   -0.8982;    1.3015;
   118;   -0.6369;    1.7654;
   119;   -0.3186;    0.7692;
   120;   -0.4631;    1.7556;
